Geografi,År,Kjønn,Alder,Krefttyper,Måltall,value
Midt-Telemark,2014-2023,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",61.0254597326961
Midt-Telemark,2014-2023,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",46.4944155780689
Midt-Telemark,2014-2023,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",101.574646059924
Midt-Telemark,2014-2023,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",46.3991086818335
Midt-Telemark,2014-2023,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",472.437885950558
Midt-Telemark,2014-2023,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",42.3735910246476
Midt-Telemark,2014-2023,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",28.4990329623647
Midt-Telemark,2014-2023,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",68.7775885488757
Midt-Telemark,2014-2023,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",41.1514468465759
Midt-Telemark,2014-2023,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",97.3049565487806
Midt-Telemark,2014-2023,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1069.80625517925
Midt-Telemark,2014-2023,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2566.71054087856
Midt-Telemark,2014-2023,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",298.593275115759
Midt-Telemark,2014-2023,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",266.052948415049
Midt-Telemark,2014-2023,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",529.215735728582
Midt-Telemark,2014-2023,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",685.331293557986
Midt-Telemark,2014-2023,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",52.0094341376369
Midt-Telemark,2014-2023,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",49.5405579404626
Midt-Telemark,2014-2023,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",107.489121445012
Midt-Telemark,2014-2023,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",42.2404174051618
Midt-Telemark,2014-2023,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",225.883146706966
Midt-Telemark,2014-2023,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",518.092624418988
Midt-Telemark,2014-2023,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",36.4532329760728
Midt-Telemark,2014-2023,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",27.802714239343
Midt-Telemark,2014-2023,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",73.2385088468101
Midt-Telemark,2014-2023,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",176.951675916761
Midt-Telemark,2014-2023,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",65.2956022129758
Midt-Telemark,2014-2023,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1248.49471087294
Midt-Telemark,2014-2023,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3269.69593364469
Midt-Telemark,2014-2023,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",287.873193435063
Midt-Telemark,2014-2023,menn,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",366.896723292321
Midt-Telemark,2014-2023,menn,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",651.182627772017
Midt-Telemark,2014-2023,menn,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,menn,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",969.465476003529
Midt-Telemark,2014-2023,kvinner,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",562.961841835502
Midt-Telemark,2014-2023,kvinner,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",70.0340406609093
Midt-Telemark,2014-2023,kvinner,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",43.379714122992
Midt-Telemark,2014-2023,kvinner,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",95.5586317666949
Midt-Telemark,2014-2023,kvinner,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,alle aldre,Brystkreft (C50),"per 100 000, standardisert",136.555780843194
Midt-Telemark,2014-2023,kvinner,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",424.403130802785
Midt-Telemark,2014-2023,kvinner,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",48.5401130573009
Midt-Telemark,2014-2023,kvinner,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",29.2220604161332
Midt-Telemark,2014-2023,kvinner,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",64.0973936332108
Midt-Telemark,2014-2023,kvinner,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-74 år,Brystkreft (C50),"per 100 000, standardisert",126.890370289319
Midt-Telemark,2014-2023,kvinner,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",131.129964692279
Midt-Telemark,2014-2023,kvinner,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",885.750966049794
Midt-Telemark,2014-2023,kvinner,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,45-74 år,Brystkreft (C50),"per 100 000, standardisert",263.313565244677
Midt-Telemark,2014-2023,kvinner,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2049.26069019267
Midt-Telemark,2014-2023,kvinner,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",306.302116946257
Midt-Telemark,2014-2023,kvinner,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",249.2957161375
Midt-Telemark,2014-2023,kvinner,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Midt-Telemark,2014-2023,kvinner,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",568.021892933195
Seljord,2009-2018,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",50.2548927692503
Seljord,2009-2018,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",44.9404720370516
Seljord,2009-2018,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",58.4355354183024
Seljord,2009-2018,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",428.640876690334
Seljord,2009-2018,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",40.2211131571882
Seljord,2009-2018,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1003.98860509605
Seljord,2009-2018,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",83.7844408379376
Seljord,2009-2018,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2352.13457093919
Seljord,2009-2018,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Seljord,2009-2018,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Seljord,2009-2018,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",656.28731064975
Seljord,2009-2018,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Seljord,2009-2018,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Seljord,2009-2018,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Seljord,2009-2018,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Seljord,2009-2018,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Seljord,2009-2018,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Seljord,2009-2018,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",182.387509055158
Seljord,2009-2018,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",492.083047037052
Seljord,2009-2018,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Seljord,2009-2018,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Seljord,2009-2018,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Seljord,2009-2018,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Seljord,2009-2018,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
