objectid,stfstatusfirmaid,orfkode,firorgnr,konsernopporgnr,konsernoppnavn,firorgnrknytning,firfirmanavn1,fylfylkenavn,fylkesnavn,kommune_id,firkommnr,kommunenavn,knrkommnavn,firantansatt,ansatt_kd,firoms,firdriftres,etablertdato,sektorkode,status_po,nakkategori1,naktittel1,nakgruppetekst1,nakkategori2,nakkategori3,nakkategori4,nakkategori5,koordinat_y,koordinat_x,load_date,geometry_x,geometry_y,longitude,latitude
104203,9,Underenhet til næringsdrivende og offentlig forvaltning,918596895,,,918555900.0,Henntek Henning Thorstensen,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2017-02-06,,,7,Byggeteknisk konsulentvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",71,711,7112,71121,194054.0,6557525.0,2025-11-05 03:14:43,194053.8899999997,6557525.279999999,9.663863148361363,59.047074098963606
104203,9,Underenhet til næringsdrivende og offentlig forvaltning,918596895,,,918555900.0,Henntek Henning Thorstensen,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2017-02-06,,,7,Byggeteknisk konsulentvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",71,711,7112,71121,194054.0,6557525.0,2025-11-05 03:14:43,194053.8899999997,6557525.279999999,9.663863148361363,59.047074098963606
114105,3,Enkeltpersonforetak,918599835,,,,Blissipline Veronique Marie Madeleine Tran,Telemark,Telemark,4018.0,4018,Nome,NOME,,0-1,0.0,0.0,2017-05-03,Personlig næringsdrivende,Privat sektor,8,Undervisning innenfor idrett og rekreasjon,Undervisning,85,855,8551,85510,163696.0,6593484.0,2025-11-05 03:14:43,163696.4299999997,6593483.51,9.081985755654191,59.34547722305228
114105,3,Enkeltpersonforetak,918599835,,,,Blissipline Veronique Marie Madeleine Tran,Telemark,Telemark,4018.0,4018,Nome,NOME,,0-1,0.0,0.0,2017-05-03,Personlig næringsdrivende,Privat sektor,8,Undervisning innenfor idrett og rekreasjon,Undervisning,85,855,8551,85510,163696.0,6593484.0,2025-11-05 03:14:43,163696.4299999997,6593483.51,9.081985755654191,59.34547722305228
104286,1,Aksjeselskap,918600973,911738945.0,SG Vekst AS,,Sg-Tek Eiendom AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,2397.0,1376.0,2017-01-27,Private aksjeselskaper mv.,Privat sektor,4,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",Varehandel,46,466,4663,46630,186944.0,6549268.0,2025-11-05 03:14:43,186944.48000000045,6549268.0600000005,9.55221918753636,58.96810419003736
104286,1,Aksjeselskap,918600973,911738945.0,SG Vekst AS,,Sg-Tek Eiendom AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,2397.0,1376.0,2017-01-27,Private aksjeselskaper mv.,Privat sektor,4,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",Varehandel,46,466,4663,46630,186944.0,6549268.0,2025-11-05 03:14:43,186944.48000000045,6549268.0600000005,9.55221918753636,58.96810419003736
104295,3,Enkeltpersonforetak,918601139,,,,Hilde Charlotte Solheim,Telemark,Telemark,4026.0,4026,Tinn,TINN,,0-1,0.0,0.0,2017-02-28,Personlig næringsdrivende,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,148630.0,6682983.0,2025-11-05 03:14:43,148629.5,6682983.359999999,8.668778804715105,60.13209874521956
104295,3,Enkeltpersonforetak,918601139,,,,Hilde Charlotte Solheim,Telemark,Telemark,4026.0,4026,Tinn,TINN,,0-1,0.0,0.0,2017-02-28,Personlig næringsdrivende,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,148630.0,6682983.0,2025-11-05 03:14:43,148629.5,6682983.359999999,8.668778804715105,60.13209874521956
104340,1,Aksjeselskap,918603468,,,,Heddal Brønnboring AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,2547.0,262.0,2016-12-16,Private aksjeselskaper mv.,Privat sektor,4,Annen spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,Bygge- og anleggsvirksomhet,43,434,4342,43420,165142.0,6620428.0,2025-11-05 03:14:43,165142.23000000045,6620428.07,9.065077837570383,59.58730015345082
104340,1,Aksjeselskap,918603468,,,,Heddal Brønnboring AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,2547.0,262.0,2016-12-16,Private aksjeselskaper mv.,Privat sektor,4,Annen spesialisert byggevirksomhet i forbindelse med oppføring av bygninger,Bygge- og anleggsvirksomhet,43,434,4342,43420,165142.0,6620428.0,2025-11-05 03:14:43,165142.23000000045,6620428.07,9.065077837570383,59.58730015345082
104358,1,Enkeltpersonforetak,918604405,,,,David Andersen Services,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2017-02-23,Personlig næringsdrivende,Privat sektor,8,Kombinerte tjenester tilknyttet eiendomsdrift,Forretningsmessig tjenesteyting,81,811,8110,81100,177815.0,6600874.0,2025-11-05 03:14:43,177815.3200000003,6600874.210000001,9.31792142267711,59.422533538076685
104358,1,Enkeltpersonforetak,918604405,,,,David Andersen Services,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2017-02-23,Personlig næringsdrivende,Privat sektor,8,Kombinerte tjenester tilknyttet eiendomsdrift,Forretningsmessig tjenesteyting,81,811,8110,81100,177815.0,6600874.0,2025-11-05 03:14:43,177815.3200000003,6600874.210000001,9.31792142267711,59.422533538076685
101372,1,Borettslag,918609032,,,,Holbergsgate Borettslag,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,1604.0,812.0,2017-01-31,Borettslag o.l.,Privat sektor,9,Aktiviteter i borettslag og boligsameier,Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning,97,970,9700,97001,192059.0,6575872.0,2025-11-05 03:14:43,192058.6900000004,6575872.25,9.603427632406358,59.20967765614392
101372,1,Borettslag,918609032,,,,Holbergsgate Borettslag,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,1604.0,812.0,2017-01-31,Borettslag o.l.,Privat sektor,9,Aktiviteter i borettslag og boligsameier,Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning,97,970,9700,97001,192059.0,6575872.0,2025-11-05 03:14:43,192058.6900000004,6575872.25,9.603427632406358,59.20967765614392
104459,1,Aksjeselskap,918609261,,,,Lermo AS,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,36.0,-322.0,2017-01-27,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,178190.0,6539461.0,2025-11-05 03:14:43,178190.46999999974,6539460.59,9.41492399857904,58.873961007377375
104459,1,Aksjeselskap,918609261,,,,Lermo AS,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,36.0,-322.0,2017-01-27,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,178190.0,6539461.0,2025-11-05 03:14:43,178190.46999999974,6539460.59,9.41492399857904,58.873961007377375
104495,1,Enkeltpersonforetak,918610588,,,,Ingvild Dolve,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-02-23,Personlig næringsdrivende,Privat sektor,8,Allmennlegetjenester,Helse- og sosialtjenester,86,862,8621,86210,195513.0,6561719.0,2025-11-05 03:14:43,195513.4500000002,6561719.029999999,9.683383405787056,59.085617297269614
104495,1,Enkeltpersonforetak,918610588,,,,Ingvild Dolve,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-02-23,Personlig næringsdrivende,Privat sektor,8,Allmennlegetjenester,Helse- og sosialtjenester,86,862,8621,86210,195513.0,6561719.0,2025-11-05 03:14:43,195513.4500000002,6561719.029999999,9.683383405787056,59.085617297269614
101404,1,Aksjeselskap,918611290,916221800.0,LKV Invest AS,,Norsjø Eiendom og Utvikling AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,1120.0,-2023.0,2017-01-27,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,161679.0,6600846.0,2025-11-05 03:14:43,161678.70999999996,6600846.15,9.035125181552072,59.40962527589552
101404,1,Aksjeselskap,918611290,916221800.0,LKV Invest AS,,Norsjø Eiendom og Utvikling AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,1120.0,-2023.0,2017-01-27,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,161679.0,6600846.0,2025-11-05 03:14:43,161678.70999999996,6600846.15,9.035125181552072,59.40962527589552
104525,1,Aksjeselskap,918611746,,,,Sada Holding AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-14,Private aksjeselskaper mv.,Privat sektor,9,Reparasjon og vedlikehold av motorvogner,Annen tjenesteyting,95,953,9531,95310,191746.0,6576717.0,2025-11-05 03:14:43,191745.9000000004,6576716.73,9.596777956557403,59.21700061868568
104525,1,Aksjeselskap,918611746,,,,Sada Holding AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-14,Private aksjeselskaper mv.,Privat sektor,9,Reparasjon og vedlikehold av motorvogner,Annen tjenesteyting,95,953,9531,95310,191746.0,6576717.0,2025-11-05 03:14:43,191745.9000000004,6576716.73,9.596777956557403,59.21700061868568
100842,1,Aksjeselskap,918614915,,,,Overnic Invest AS,Telemark,Telemark,4010.0,4010,Siljan,SILJAN,,0-1,0.0,0.0,2017-02-07,Øvrige finansielle foretak unntatt forsikring,Privat sektor,6,Andre egeninvesteringsselskaper,Finansiell tjenesteyting,64,643,6432,64323,200007.0,6583474.0,2025-11-05 03:14:43,200006.5499999998,6583473.51,9.731516962406957,59.283344160659546
100842,1,Aksjeselskap,918614915,,,,Overnic Invest AS,Telemark,Telemark,4010.0,4010,Siljan,SILJAN,,0-1,0.0,0.0,2017-02-07,Øvrige finansielle foretak unntatt forsikring,Privat sektor,6,Andre egeninvesteringsselskaper,Finansiell tjenesteyting,64,643,6432,64323,200007.0,6583474.0,2025-11-05 03:14:43,200006.5499999998,6583473.51,9.731516962406957,59.283344160659546
104611,1,Ansvarlig selskap med delt ansvar,918614923,,,,RTJ Svaber DA,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2017-02-13,Personlige foretak,Privat sektor,2,Produksjon av maskiner og utstyr til generell bruk ikke nevnt annet sted,Industri,28,282,2829,28290,195523.0,6557305.0,2025-11-05 03:14:43,195522.75999999975,6557305.470000001,9.68965887841686,59.04615812487855
104611,1,Ansvarlig selskap med delt ansvar,918614923,,,,RTJ Svaber DA,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2017-02-13,Personlige foretak,Privat sektor,2,Produksjon av maskiner og utstyr til generell bruk ikke nevnt annet sted,Industri,28,282,2829,28290,195523.0,6557305.0,2025-11-05 03:14:43,195522.75999999975,6557305.470000001,9.68965887841686,59.04615812487855
104657,1,Aksjeselskap,918616780,,,,Moenholding AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,4287.0,4243.0,2017-02-07,Private aksjeselskaper mv.,Privat sektor,3,Produksjon av elektrisitet fra solenergi,"Forsyning av elektrisitet, gass, damp og kjøleluft",35,351,3512,35123,195402.0,6561298.0,2025-11-05 03:14:43,195401.9000000004,6561297.57,9.682030099549488,59.08176901281302
104657,1,Aksjeselskap,918616780,,,,Moenholding AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,4287.0,4243.0,2017-02-07,Private aksjeselskaper mv.,Privat sektor,3,Produksjon av elektrisitet fra solenergi,"Forsyning av elektrisitet, gass, damp og kjøleluft",35,351,3512,35123,195402.0,6561298.0,2025-11-05 03:14:43,195401.9000000004,6561297.57,9.682030099549488,59.08176901281302
102743,1,Aksjeselskap,918617191,,,,Bjerkene Invest AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2017-02-09,Øvrige finansielle foretak unntatt forsikring,Privat sektor,6,Andre egeninvesteringsselskaper,Finansiell tjenesteyting,64,643,6432,64323,194280.0,6557005.0,2025-11-05 03:14:43,194280.4500000002,6557005.289999999,9.668517075956414,59.04258671334823
102743,1,Aksjeselskap,918617191,,,,Bjerkene Invest AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2017-02-09,Øvrige finansielle foretak unntatt forsikring,Privat sektor,6,Andre egeninvesteringsselskaper,Finansiell tjenesteyting,64,643,6432,64323,194280.0,6557005.0,2025-11-05 03:14:43,194280.4500000002,6557005.289999999,9.668517075956414,59.04258671334823
104700,9,Underenhet til næringsdrivende og offentlig forvaltning,918618694,,,918576088.0,Kroken Naturstein AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-06,,,8,"Bryting av dekorstein, kalkstein, gips, skifer og annen stein",Bergverksdrift og utvinning,81,811,8110,8110,191393.0,6571227.0,2025-11-05 03:14:43,191392.61000000036,6571226.970000001,9.598391943262085,59.16766303497883
104700,9,Underenhet til næringsdrivende og offentlig forvaltning,918618694,,,918576088.0,Kroken Naturstein AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-06,,,8,"Bryting av dekorstein, kalkstein, gips, skifer og annen stein",Bergverksdrift og utvinning,81,811,8110,8110,191393.0,6571227.0,2025-11-05 03:14:43,191392.61000000036,6571226.970000001,9.598391943262085,59.16766303497883
104717,1,Aksjeselskap,918619488,,,,Dr.Ing Knut Wiik AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,569.0,555.0,2017-02-12,Private aksjeselskaper mv.,Privat sektor,7,Forskning og eksperimentell utvikling innenfor naturvitenskap og teknikk,"Faglig, vitenskapelig og teknisk tjenesteyting",72,721,7210,72100,198272.0,6553887.0,2025-11-05 03:14:43,198272.4299999997,6553887.07,9.742062372205517,59.01753935626082
104717,1,Aksjeselskap,918619488,,,,Dr.Ing Knut Wiik AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,569.0,555.0,2017-02-12,Private aksjeselskaper mv.,Privat sektor,7,Forskning og eksperimentell utvikling innenfor naturvitenskap og teknikk,"Faglig, vitenskapelig og teknisk tjenesteyting",72,721,7210,72100,198272.0,6553887.0,2025-11-05 03:14:43,198272.4299999997,6553887.07,9.742062372205517,59.01753935626082
104725,9,Underenhet til næringsdrivende og offentlig forvaltning,918619895,,,918573607.0,Fossheim Montasje og Vedlikehold,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2017-02-07,,,4,VVS-arbeid,Bygge- og anleggsvirksomhet,43,432,4322,43220,167158.0,6601608.0,2025-11-05 03:14:43,167158.09999999963,6601608.23,9.1299565396047,59.420799438245496
104725,9,Underenhet til næringsdrivende og offentlig forvaltning,918619895,,,918573607.0,Fossheim Montasje og Vedlikehold,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2017-02-07,,,4,VVS-arbeid,Bygge- og anleggsvirksomhet,43,432,4322,43220,167158.0,6601608.0,2025-11-05 03:14:43,167158.09999999963,6601608.23,9.1299565396047,59.420799438245496
104827,1,Enkeltpersonforetak,918625240,,,,Holte Bygg og Industriservice,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-27,Personlig næringsdrivende,Privat sektor,4,Elektrisk installasjonsarbeid,Bygge- og anleggsvirksomhet,43,432,4321,43210,193622.0,6572717.0,2025-11-05 03:14:43,193621.5599999996,6572717.359999999,9.635113972079282,59.18260092571966
104827,1,Enkeltpersonforetak,918625240,,,,Holte Bygg og Industriservice,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-27,Personlig næringsdrivende,Privat sektor,4,Elektrisk installasjonsarbeid,Bygge- og anleggsvirksomhet,43,432,4321,43210,193622.0,6572717.0,2025-11-05 03:14:43,193621.5599999996,6572717.359999999,9.635113972079282,59.18260092571966
104871,9,Underenhet til næringsdrivende og offentlig forvaltning,918627715,,,918591044.0,Tellus Supply Partner AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-01,,,4,Engroshandel med motorvogner,Varehandel,46,467,4671,46710,191497.0,6571653.0,2025-11-05 03:14:43,191496.71,6571652.550000001,9.599603081438293,59.171543501651605
104871,9,Underenhet til næringsdrivende og offentlig forvaltning,918627715,,,918591044.0,Tellus Supply Partner AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-01,,,4,Engroshandel med motorvogner,Varehandel,46,467,4671,46710,191497.0,6571653.0,2025-11-05 03:14:43,191496.71,6571652.550000001,9.599603081438293,59.171543501651605
101429,9,Underenhet til næringsdrivende og offentlig forvaltning,918628304,,,818588402.0,J O Eiendom AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2017-01-02,,,0,,,0,0,0,0,175985.0,6617726.0,2025-11-05 03:14:43,175985.26999999955,6617726.09,9.260244049805571,59.57170223982877
101429,9,Underenhet til næringsdrivende og offentlig forvaltning,918628304,,,818588402.0,J O Eiendom AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2017-01-02,,,0,,,0,0,0,0,175985.0,6617726.0,2025-11-05 03:14:43,175985.26999999955,6617726.09,9.260244049805571,59.57170223982877
104949,1,Aksjeselskap,918631267,,,,Oppheimjordet Utvikling AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,20929.0,4960.0,2017-02-15,Private aksjeselskaper mv.,Privat sektor,6,Utvikling og salg av byggeprosjekter,Eiendomsvirksomhet,68,681,6812,68120,163888.0,6600436.0,2025-11-05 03:14:43,163887.75,6600435.94,9.074472134839963,59.407730108062665
104949,1,Aksjeselskap,918631267,,,,Oppheimjordet Utvikling AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,20929.0,4960.0,2017-02-15,Private aksjeselskaper mv.,Privat sektor,6,Utvikling og salg av byggeprosjekter,Eiendomsvirksomhet,68,681,6812,68120,163888.0,6600436.0,2025-11-05 03:14:43,163887.75,6600435.94,9.074472134839963,59.407730108062665
104959,3,Enkeltpersonforetak,918632026,,,,Fellekonkurrenten Håkon Johansen,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-02-28,Personlig næringsdrivende,Privat sektor,2,Skogskjøtsel og andre skogbruksaktiviteter,"Jordbruk, skogbruk og fiske",21,210,2100,2100,194684.0,6565311.0,2025-11-05 03:14:43,194684.34999999963,6565310.92,9.66397765873565,59.117141854702574
104959,3,Enkeltpersonforetak,918632026,,,,Fellekonkurrenten Håkon Johansen,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2017-02-28,Personlig næringsdrivende,Privat sektor,2,Skogskjøtsel og andre skogbruksaktiviteter,"Jordbruk, skogbruk og fiske",21,210,2100,2100,194684.0,6565311.0,2025-11-05 03:14:43,194684.34999999963,6565310.92,9.66397765873565,59.117141854702574
104961,9,Underenhet til næringsdrivende og offentlig forvaltning,918632085,,,918595635.0,Tegneservice Notodden Rune Løkja,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2017-02-10,,,7,Arkitektvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",71,711,7111,71110,170340.0,6620995.0,2025-11-05 03:14:43,170339.50999999978,6620994.609999999,9.155750984481672,59.59649092642103
104961,9,Underenhet til næringsdrivende og offentlig forvaltning,918632085,,,918595635.0,Tegneservice Notodden Rune Løkja,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2017-02-10,,,7,Arkitektvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",71,711,7111,71110,170340.0,6620995.0,2025-11-05 03:14:43,170339.50999999978,6620994.609999999,9.155750984481672,59.59649092642103
104987,9,Underenhet til næringsdrivende og offentlig forvaltning,918633251,,,918596631.0,Brabilde Robert Dreier Tveit Holand,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-10,,,7,Fotografvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",74,742,7420,74200,192870.0,6574893.0,2025-11-05 03:14:43,192870.0,6574893.32,9.618953889953715,59.20151315762213
104987,9,Underenhet til næringsdrivende og offentlig forvaltning,918633251,,,918596631.0,Brabilde Robert Dreier Tveit Holand,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-10,,,7,Fotografvirksomhet,"Faglig, vitenskapelig og teknisk tjenesteyting",74,742,7420,74200,192870.0,6574893.0,2025-11-05 03:14:43,192870.0,6574893.32,9.618953889953715,59.20151315762213
105003,9,Underenhet til næringsdrivende og offentlig forvaltning,918633944,,,918596720.0,Natalia Nijenhuis-Stanchenko,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2014-04-01,,,8,Allmennlegetjenester,Helse- og sosialtjenester,86,862,8621,86210,195513.0,6561719.0,2025-11-05 03:14:43,195513.4500000002,6561719.029999999,9.683383405787056,59.085617297269614
105003,9,Underenhet til næringsdrivende og offentlig forvaltning,918633944,,,918596720.0,Natalia Nijenhuis-Stanchenko,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2014-04-01,,,8,Allmennlegetjenester,Helse- og sosialtjenester,86,862,8621,86210,195513.0,6561719.0,2025-11-05 03:14:43,195513.4500000002,6561719.029999999,9.683383405787056,59.085617297269614
101462,3,Aksjeselskap,918637583,991279539.0,Endúr ASA,,ØPD AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,242518.0,-2861.0,2017-02-27,Private aksjeselskaper mv.,Privat sektor,4,Bygging av vann- og kloakkanlegg,Bygge- og anleggsvirksomhet,42,422,4221,42210,192268.0,6560716.0,2025-11-05 03:14:43,192267.73000000045,6560715.92,9.62840244663376,59.07431902741477
101462,3,Aksjeselskap,918637583,991279539.0,Endúr ASA,,ØPD AS,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,242518.0,-2861.0,2017-02-27,Private aksjeselskaper mv.,Privat sektor,4,Bygging av vann- og kloakkanlegg,Bygge- og anleggsvirksomhet,42,422,4221,42210,192268.0,6560716.0,2025-11-05 03:14:43,192267.73000000045,6560715.92,9.62840244663376,59.07431902741477
105099,3,Enkeltpersonforetak,918637877,,,,SMH Productions Simen Meland Handeland,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2017-02-28,Personlig næringsdrivende,Privat sektor,5,Produksjon og utgivelse av musikk- og lydopptak,"Utgivelse, kringkasting, innholdsproduksjon og distribusjonsvirksomhet",59,592,5920,59200,193364.0,6569515.0,2025-11-05 03:14:43,193363.76999999955,6569515.140000001,9.635121476045429,59.15378384034633
