firfirmaid;stfstatusfirmaid;orfkode;firorgnr;firorgnrknytning;firfirmanavn1;firfirmanavn2;firpopnavn1;firpopnavn2;firgatenavn;firjuridisknavn;firgatenr;firgateoppgang;firgatepnr;gatepoststed;firpostboksadr;firpostboksnr;firpostboksnavn;firpostbokspnr;postbokspoststed;dmadresse;dmpostnr;dmpoststed;firtlfnr;firmobilnr;firfaxnr;firkommnr;firemail;firemailtype;firurl;firantansatt;firoms;firdriftres;koordinat_y;koordinat_x;koordinat_kvalitet;fyllandsdel;fylfylkenavn;knrkommnavn;bydbydelnr;bydbydelnavn;grunnkretsnr;grunnkretsnavn;konsernopporgnr;konsernoppnavn;konserntopporgnr;konserntoppnavn;etablertdato;selskapetsalder;tlklandkode;tlklandnavn;tlkverdensdelnr;tlkverdensdelnavn;nakkode1;naktittel1;nakkode2;naktittel2;nakkode3;naktittel3;nakkode4;naktittel4;nakkode5;naktittel5;nakkode6;naktittel6;nakkode7;naktittel7;nakkode8;naktittel8;nakkode9;naktittel9;nakkode10;naktittel10;kjedekode1;kjedetittel1;kjedekode2;kjedetittel2;kjedekode3;kjedetittel3;kjedekode4;kjedetittel4;kjedekode5;kjedetittel5;kjedekode6;kjedetittel6;kjedekode7;kjedetittel7;kjedekode8;kjedetittel8;kjedekode9;kjedetittel9;kjedekode10;kjedetittel10;firregtype;ansatt_kd;sektorkode;status_po;oms_kd;revi_orgnr;revi_navn;revi_rolle;revi_adresse;revi_postnr;revi_poststed;revi_land;crc;load_date;nakkategori2;nakkategori1;nakkategori3;nakkategori4;nakkategori5;firgateadresse;dl_navn;id_matrikkelen;regnskapsaar;adresseid;geo_x;geo_y;nakgruppekode1;nakgruppetekst1;nakgruppekode2;nakgruppetekst2;nakgruppekode3;nakgruppetekst3;nakgruppekode4;nakgruppetekst4;nakgruppekode5;nakgruppetekst5;nakgruppekode6;nakgruppetekst6;nakgruppekode7;nakgruppetekst7;nakgruppekode8;nakgruppetekst8;nakgruppekode9;nakgruppetekst9;nakgruppekode10;nakgruppetekst10;hovedgruppe;hovedgruppe_navn;grunnkrets_id;kommune_id;kommunenavn;fylke_id;fylkesnavn
16192483;3;ENK;921778848;;Horg Kulturhus Helge Strand;;;;BJERVAJORDET;HORG KULTURHUS HELGE STRAND;2.0;;3825.0;Lunde;;;;;;Bjervajordet 2;3825;Lunde;;93092520.0;;4018;;B;;;0.0;0.0;164533.0;6587865.0;10.0;Østlandet;Telemark;NOME;;;40180110.0;Bjerva;;;;;23.11.2018 00:00:00;5.0;NO;Norway;1.0;Europa;90310.0;Drift av lokaler tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;568F22224E75C968;05.11.2025 03:14:43;90;9;903;9031;90310;Bjervajordet 2, 3825 Lunde;Helge Strand;69012701,000000000000000;;;0,000000000000000;0,000000000000000;S;Kulturell virksomhet, idrett og fritidsaktiviteter;;;;;;;;;;;;;;;;;;;0;;40180110.0;4018.0;Nome;40.0;Telemark
16192640;9;BEDR;921780966;921656637.0;Haakon Roe;;;;Hofsrudvegen;HAAKON ROE;31.0;;3812.0;Akkerhaugen;;;;;;Hofsrudvegen 31;3812;Akkerhaugen;92085588.0;;;4020;;B;;;0.0;0.0;176519.0;6601776.0;10.0;Østlandet;Telemark;MIDT-TELEMARK;;;40200309.0;Sauar;;;;;04.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;43220.0;VVS-arbeid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;96FAB47CE3511F02;05.11.2025 03:14:43;43;4;432;4322;43220;Hofsrudvegen 31, 3812 Akkerhaugen;;200055090,000000000000000;;;0,000000000000000;0,000000000000000;F;Bygge- og anleggsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40200309.0;4020.0;Midt-Telemark;40.0;Telemark
16192866;9;BEDR;921782144;921657951.0;Langmyra 2 AS;;;;SKOMVÆRGATA;LANGMYRA 2 AS;7.0;;3921.0;Porsgrunn;;;;;;Skomværgata 7;3921;Porsgrunn;;;;4001;;B;;;0.0;0.0;193753.0;6567791.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010808.0;Kirkehaugen;;;;;24.09.2018 00:00:00;5.0;NO;Norway;1.0;Europa;68110.0;Kjøp og salg av egen fast eiendom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;F25019B6D2C93327;05.11.2025 03:14:43;68;6;681;6811;68110;Skomværgata 7, 3921 Porsgrunn;;580202954,000000000000000;;;0,000000000000000;0,000000000000000;M;Eiendomsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40010808.0;4001.0;Porsgrunn;40.0;Telemark
16192733;1;ENK;921782829;;Hilde I. M. Amundsen;;;;GAUSTAVEGEN;HILDE I. M. AMUNDSEN;163.0;;3658.0;Miland;;;;;;Gaustavegen 163;3658;Miland;;90562332.0;;4026;;;;;0.0;0.0;148973.0;6657982.0;10.0;Østlandet;Telemark;TINN;;;40260206.0;Miland vest;;;;;23.11.2018 00:00:00;6.0;NO;Norway;1.0;Europa;47270.0;Detaljhandel med nærings- og nytelsesmidler ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;7DA29159B53704EE;05.11.2025 03:14:43;47;4;472;4727;47270;Gaustavegen 163, 3658 Miland;Hilde Irene Amundsen;83154722,000000000000000;;;0,000000000000000;0,000000000000000;G;Varehandel;;;;;;;;;;;;;;;;;;;0;;40260206.0;4026.0;Tinn;40.0;Telemark
16200958;1;STI;921784899;;Step By Step Charity Sti;;;;VINDÅSVEGEN;STEP BY STEP CHARITY STI;22.0;;3684.0;Notodden;;;;;;Vindåsvegen 22;3684;Notodden;;;;4005;;;;;47.0;-96.0;178171.0;6616246.0;10.0;Østlandet;Telemark;NOTODDEN;;;40050603.0;Høgås øvre;;;;;22.11.2018 00:00:00;6.0;NO;Norway;1.0;Europa;94991.0;Aktiviteter i fond/legat som støtter veldedige og allmennyttige formål;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;Ideelle organisasjoner;Privat sektor;0-0,9;987593636.0;REVISORKOLLEGIET AS                                                      ;REVI  ;Ingeniør Rybergs gate 48                                                 ;3024.0;DRAMMEN                              ;NO   ;DECACACD8EC99BD1;05.11.2025 03:14:43;94;9;949;9499;94991;Vindåsvegen 22, 3684 Notodden;;598807195,000000000000000;2024.0;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40050603.0;4005.0;Notodden;40.0;Telemark
16238656;1;FLI;921785038;;Åmdals Verk Velforening;;;;ÅMDALSVEGEN;ÅMDALS VERK VELFORENING;112.0;;3882.0;Åmdals verk;;;;;;Åmdalsvegen 112;3882;Åmdals verk;;;;4034;;;;;0.0;0.0;104263.0;6601681.0;10.0;Østlandet;Telemark;TOKKE;;;40340115.0;Åmdalsverk;;;;;28.07.1982 00:00:00;43.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;0-1;Ideelle organisasjoner;Privat sektor;0-0,9;;;;;;;;206C25F30FA4C906;05.11.2025 03:14:43;94;9;949;9499;94992;Åmdalsvegen 112, 3882 Åmdals verk;;135847820,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40340115.0;4034.0;Tokke;40.0;Telemark
16193268;1;AS;921785623;;Dimension Four AS;;;;KVERNDALSGATA;DIMENSION FOUR AS;8.0;;3717.0;Skien;;;;;;Kverndalsgata 8;3717;Skien;;;;4003;;;;;672.0;-2664.0;192307.0;6575959.0;10.0;Østlandet;Telemark;SKIEN;;;40030107.0;Kverndalen;997819594.0;NEW Normal Group AS;997819594.0;NEW Normal Group AS;22.10.2018 00:00:00;6.0;NO;Norway;1.0;Europa;62100.0;Dataprogrammeringstjenester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;50ED1631B19BDBBF;05.11.2025 03:14:43;62;6;621;6210;62100;Kverndalsgata 8, 3717 Skien;Jon Endre Gjærum;41762946,000000000000000;2024.0;;0,000000000000000;0,000000000000000;K;Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilk;;;;;;;;;;;;;;;;;;;0;;40030107.0;4003.0;Skien;40.0;Telemark
16193383;1;ENK;921786867;;Tom Fagernes Karlsen;;;;OLAVSGATE;TOM FAGERNES KARLSEN;26.0;;3922.0;Porsgrunn;;;;;;Olavsgate 26;3922;Porsgrunn;;48622050.0;;4001;;;;;0.0;0.0;194218.0;6567528.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010809.0;St Hansåsen;;;;;26.11.2018 00:00:00;6.0;NO;Norway;1.0;Europa;90120.0;Skapende kunstnerisk virksomhet innenfor visuell kunst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;223E7321AF2F2027;05.11.2025 03:14:43;90;9;901;9012;90120;Olavsgate 26, 3922 Porsgrunn;Tom Fagernes Karlsen;41207904,000000000000000;;;0,000000000000000;0,000000000000000;S;Kulturell virksomhet, idrett og fritidsaktiviteter;;;;;;;;;;;;;;;;;;;0;;40010809.0;4001.0;Porsgrunn;40.0;Telemark
16196115;1;AS;921789742;;Trigg AS;;;;LANGÅRDVEGEN;TRIGG AS;85.0;;3716.0;Skien;;;;;;Langårdvegen 85;3716;Skien;;;;4003;;;;;200.0;198.0;191458.0;6578997.0;10.0;Østlandet;Telemark;SKIEN;;;40031701.0;Risinglia;920962734.0;Riis Holding AS;130477410.0;;01.10.2018 00:00:00;6.0;NO;Norway;1.0;Europa;70200.0;Bedriftsrådgivning og annen administrativ rådgivning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;A63A7D5E604B044E;05.11.2025 03:14:43;70;7;702;7020;70200;Langårdvegen 85, 3716 Skien;Trine Riis Groven;41782687,000000000000000;2021.0;;0,000000000000000;0,000000000000000;N;Faglig, vitenskapelig og teknisk tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031701.0;4003.0;Skien;40.0;Telemark
16212511;1;AS;921792247;;Farm Tech AS;;;;NESVEGEN;FARM TECH AS;15.0;;3810.0;Gvarv;;;;;;Nesvegen 15;3810;Gvarv;;90821715.0;;4020;;;;;491.0;132.0;171969.0;6595464.0;10.0;Østlandet;Telemark;MIDT-TELEMARK;;;40200407.0;Nes;;;;;01.11.2018 00:00:00;6.0;NO;Norway;1.0;Europa;1240.0;Dyrking av kjernefrukter og steinfrukter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;64859A78AEF89631;05.11.2025 03:14:43;12;1;124;1240;1240;Nesvegen 15, 3810 Gvarv;;200085226,000000000000000;2024.0;;0,000000000000000;0,000000000000000;A;Jordbruk, skogbruk og fiske;;;;;;;;;;;;;;;;;;;0;;40200407.0;4020.0;Midt-Telemark;40.0;Telemark
16193734;9;BEDR;921792263;921774966.0;Technoline AS;;;;KJØNNØYAVEIEN;TECHNOLINE AS;7.0;;3967.0;Stathelle;;;;;;Kjønnøyaveien 7;3967;Stathelle;;;;4012;;;;;0.0;0.0;190659.0;6547815.0;10.0;Østlandet;Telemark;BAMBLE;;;40120506.0;Kjørstad;;;;;05.11.2018 00:00:00;6.0;NO;Norway;1.0;Europa;78100.0;Rekruttering og formidling av arbeidskraft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;9FF5AB1FAB7F99B2;05.11.2025 03:14:43;78;7;781;7810;78100;Kjønnøyaveien 7, 3967 Stathelle;;44200716,000000000000000;;;0,000000000000000;0,000000000000000;O;Forretningsmessig tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40120506.0;4012.0;Bamble;40.0;Telemark
16196121;1;AS;921793782;;Telemarksgata 1 Skien AS;;;;BLEKEBAKKVEGEN;TELEMARKSGATA 1 SKIEN AS;3.0;;3725.0;Skien;;;;;;Blekebakkvegen 3;3725;Skien;;90237545.0;;4003;hans.grinilia@hotmail.com;B;;;341.0;-556.0;192103.0;6575376.0;10.0;Østlandet;Telemark;SKIEN;;;40030102.0;Hjellen;925893455.0;Agato Eiendom AS;80281367.0;;25.09.2018 00:00:00;6.0;NO;Norway;1.0;Europa;68200.0;Utleie av egen eller leid fast eiendom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;4AF9359C026B658F;05.11.2025 03:14:43;68;6;682;6820;68200;Blekebakkvegen 3, 3725 Skien;Hans Ludvig Grinilia;41779809,000000000000000;2024.0;;0,000000000000000;0,000000000000000;M;Eiendomsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40030102.0;4003.0;Skien;40.0;Telemark
16196841;1;AS;921794347;;Åmdals Verk Utleige og Service AS;;;;SKAFSÅVEGEN;ÅMDALS VERK UTLEIGE OG SERVICE AS;1098.0;F;3882.0;Åmdals verk;;;;;;Skafsåvegen 1098 F;3882;Åmdals verk;;;;4034;;;;;361.0;101.0;106295.0;6603884.0;10.0;Østlandet;Telemark;TOKKE;;;40340115.0;Åmdalsverk;;;;;17.11.2018 00:00:00;6.0;NO;Norway;1.0;Europa;68200.0;Utleie av egen eller leid fast eiendom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;3CE57DBCA20159DE;05.11.2025 03:14:43;68;6;682;6820;68200;Skafsåvegen 1098F, 3882 Åmdals verk;Geir Fles;135847814,000000000000000;2024.0;;0,000000000000000;0,000000000000000;M;Eiendomsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40340115.0;4034.0;Tokke;40.0;Telemark
16194379;9;BEDR;921796692;921661533.0;Rødmyr Panorama AS;;;;SKOMVÆRGATA;RØDMYR PANORAMA AS;7.0;;3921.0;Porsgrunn;Postboks;2843.0;Kjørbekk;3702.0;Skien;Postboks 2843 Kjørbekk;3702;Skien;;;;4001;;B;;;0.0;0.0;193753.0;6567791.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010808.0;Kirkehaugen;;;;;01.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;68200.0;Utleie av egen eller leid fast eiendom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;F25019B6898A41A2;05.11.2025 03:14:43;68;6;682;6820;68200;Skomværgata 7, 3921 Porsgrunn;;580202954,000000000000000;;;0,000000000000000;0,000000000000000;M;Eiendomsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40010808.0;4001.0;Porsgrunn;40.0;Telemark
16194469;1;AS;921797753;;Kostveit Drift AS;;;;BRENDEBERG;KOSTVEIT DRIFT AS;23.0;;3864.0;Rauland;;;;;;Brendeberg 23;3864;Rauland;;91844330.0;;4036;torkjell@kostveithyttegrend.no;B;;;234.0;-87.0;109727.0;6637505.0;10.0;Østlandet;Telemark;VINJE;;;40360206.0;Hadland;918768629.0;Kostveit Hyttegrend AS;201272345.0;;31.10.2018 00:00:00;6.0;NO;Norway;1.0;Europa;43120.0;Grunnarbeid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;04C5F0DE0E6FD279;05.11.2025 03:14:43;43;4;431;4312;43120;Brendeberg 23, 3864 Rauland;Torkjell Kristian Kostveit;374077133,000000000000000;2024.0;;0,000000000000000;0,000000000000000;F;Bygge- og anleggsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40360206.0;4036.0;Vinje;40.0;Telemark
16194637;9;BEDR;921799985;921666225.0;Din Helseterapi;;;;RAMBERGVEGEN;DIN HELSETERAPI;32.0;B;3731.0;Skien;;;;;;Rambergvegen 32 B;3731;Skien;;;;4003;;B;;;0.0;0.0;188211.0;6574985.0;10.0;Østlandet;Telemark;SKIEN;;;40031102.0;Åfoss;;;;;30.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;86993.0;Andre helsetjenester ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;08C725D01EAFE12D;05.11.2025 03:14:43;86;8;869;8699;86993;Rambergvegen 32B, 3731 Skien;;41768520,000000000000000;;;0,000000000000000;0,000000000000000;R;Helse- og sosialtjenester;;;;;;;;;;;;;;;;;;;0;;40031102.0;4003.0;Skien;40.0;Telemark
16194713;9;BEDR;921800940;921667892.0;Snipetorpgata AS;;;;CAPPELENS GATE;SNIPETORPGATA AS;11.0;;3717.0;Skien;Postboks;156.0;;3701.0;Skien;Postboks 156;3701;Skien;;;;4003;;B;;;0.0;0.0;192059.0;6575872.0;10.0;Østlandet;Telemark;SKIEN;;;40030106.0;Lundedalen;;;;;18.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;68110.0;Kjøp og salg av egen fast eiendom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;48E388A135E59039;05.11.2025 03:14:43;68;6;681;6811;68110;Cappelens Gate 11, 3717 Skien;;41751302,000000000000000;;;0,000000000000000;0,000000000000000;M;Eiendomsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40030106.0;4003.0;Skien;40.0;Telemark
16194732;9;BEDR;921801173;921667671.0;Lyng Maintenance;;;;TOLLBUGATA;LYNG MAINTENANCE;31.0;;3933.0;Porsgrunn;;;;;;Tollbugata 31;3933;Porsgrunn;46848532.0;;;4001;;B;;;0.0;0.0;193307.0;6567583.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010805.0;Frednes;;;;;28.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;43320.0;Snekkerarbeid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;74B57C2F9472C6BD;05.11.2025 03:14:43;43;4;433;4332;43320;Tollbugata 31, 3933 Porsgrunn;;6263930234,000000000000000;;;0,000000000000000;0,000000000000000;F;Bygge- og anleggsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40010805.0;4001.0;Porsgrunn;40.0;Telemark
16194838;9;BEDR;921802552;921670451.0;Svein Groven AS;;;;HAUKELIVEGEN;SVEIN GROVEN AS;4568.0;;3895.0;Edland;;;;;;Haukelivegen 4568;3895;Edland;;;;4036;;;;;0.0;0.0;74979.0;6650075.0;10.0;Østlandet;Telemark;VINJE;;;40360112.0;Vågslid;;;;;25.10.2018 00:00:00;6.0;NO;Norway;1.0;Europa;43120.0;Grunnarbeid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;D36EDF5668D6A26B;05.11.2025 03:14:43;43;4;431;4312;43120;Haukelivegen 4568, 3895 Edland;;373375354,000000000000000;;;0,000000000000000;0,000000000000000;F;Bygge- og anleggsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40360112.0;4036.0;Vinje;40.0;Telemark
16194922;9;;921803540;921673167.0;Fredbovegen Borettslag;;;;JERNBANEGATA;FREDBOVEGEN BORETTSLAG;25.0;;3916.0;Porsgrunn;Postboks;44.0;;3901.0;Porsgrunn;Postboks 44;3901;Porsgrunn;;;;4001;;;;;0.0;0.0;194608.0;6567676.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010811.0;Porsgrunn sentrum øst;;;;;06.11.2018 00:00:00;5.0;NO;Norway;1.0;Europa;97001.0;Aktiviteter i borettslag og boligsameier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;6A0F5F5AAADCC79D;05.11.2025 03:14:43;97;9;970;9700;97001;Jernbanegata 25, 3916 Porsgrunn;;41223647,000000000000000;;;0,000000000000000;0,000000000000000;U;Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning;;;;;;;;;;;;;;;;;;;0;;40010811.0;4001.0;Porsgrunn;40.0;Telemark
16194951;3;AS;921803958;;Leyser Holding AS;;;;FARRISVEGEN;LEYSER HOLDING AS;45.0;;3948.0;Porsgrunn;;;;;;Farrisvegen 45;3948;Porsgrunn;;;;4001;;;;;0.0;0.0;204086.0;6570897.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010102.0;Oklungen nord;;;;;03.10.2018 00:00:00;6.0;NO;Norway;1.0;Europa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;0-1;Private aksjeselskaper mv.;Privat sektor;0-0,9;;;;;;;;560291B81E3F6FA6;05.11.2025 03:14:43;0;0;0;0;0;Farrisvegen 45, 3948 Porsgrunn;Sondre Leyser;41199792,000000000000000;;;0,000000000000000;0,000000000000000;;;;;;;;;;;;;;;;;;;;;0;;40010102.0;4001.0;Porsgrunn;40.0;Telemark
16201854;1;FLI;921805624;;Stabbestad Båtforening;;;;OLE HALVORSENS VEI;STABBESTAD BÅTFORENING;109.0;;3788.0;Stabbestad;;;;;;Ole Halvorsens Vei 109;3788;Stabbestad;;95921433.0;;4014;;B;;;0.0;0.0;178034.0;6536529.0;10.0;Østlandet;Telemark;KRAGERØ;;;40140105.0;Myra;;;;;19.09.2018 00:00:00;5.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;Ideelle organisasjoner;Privat sektor;0-0,9;;;;;;;;7C6033ED5C6245CF;05.11.2025 03:14:43;94;9;949;9499;94992;Ole Halvorsens Vei 109, 3788 Stabbestad;;81909521,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40140105.0;4014.0;Kragerø;40.0;Telemark
16195047;9;BEDR;921806175;921676549.0;Fryd Frisør;;;;Storemyrvegen;FRYD FRISØR;152.0;;3719.0;Skien;;;;;;Gregorius Dagssons Gate 207;3712;Skien;97741759.0;;;4003;;B;;;0.0;0.0;195880.0;6573136.0;10.0;Østlandet;Telemark;SKIEN;;;40031810.0;Ballestad;;;;;31.10.2018 00:00:00;5.0;NO;Norway;1.0;Europa;96210.0;Frisering og barbering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;B9237044BABD50F0;05.11.2025 03:14:43;96;9;962;9621;96210;Storemyrvegen 152, 3719 Skien;;41773211,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031810.0;4003.0;Skien;40.0;Telemark
16196131;1;BEDR;921806485;918027076.0;Tom Wolf Bøsenteret;;;;STASJONSVEGEN;TOM WOLF BØSENTERET;28.0;;3800.0;Bø i telemark;;;;;;Stasjonsvegen 28;3800;Bø i telemark;;94098999.0;;4020;;;;;0.0;0.0;163717.0;6600853.0;10.0;Østlandet;Telemark;MIDT-TELEMARK;;;40200202.0;Bø;;;;;01.12.2018 00:00:00;5.0;NO;Norway;1.0;Europa;96210.0;Frisering og barbering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;0-1;;;0-0,9;;;;;;;;5B1307D9AD56B518;05.11.2025 03:14:43;96;9;962;9621;96210;Stasjonsvegen 28, 3800 Bø i telemark;;68612880,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40200202.0;4020.0;Midt-Telemark;40.0;Telemark
16195554;1;AS;921807635;;Skien Bilsalg AS;;;;BØLEVEGEN;SKIEN BILSALG AS;79.0;;3724.0;Skien;;;;;;Bølevegen 79;3724;Skien;;46818585.0;;4003;post@skienbilsalg.no;A;skienbilsalg.no/;;2493.0;-119.0;193137.0;6573479.0;10.0;Østlandet;Telemark;SKIEN;;;40030309.0;Eikornrød;918305645.0;Skien Bilskade og Verksted Holding AS;100992499.0;;01.10.2018 00:00:00;6.0;NO;Norway;1.0;Europa;47810.0;Detaljhandel med motorvogner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Private aksjeselskaper mv.;Privat sektor;1000-4999;;;;;;;;E041CE20E3666ACE;05.11.2025 03:14:43;47;4;478;4781;47810;Bølevegen 79, 3724 Skien;Aleksander Lund;41751189,000000000000000;2024.0;;0,000000000000000;0,000000000000000;G;Varehandel;;;;;;;;;;;;;;;;;;;7;Annen detaljhandel;40030309.0;4003.0;Skien;40.0;Telemark
16213865;1;ENK;921807937;;BRA Nok Linda Skarprud;;;;ORIONVEGEN;BRA NOK LINDA SKARPRUD;74.0;;3942.0;Porsgrunn;;;;;;Orionvegen 74;3942;Porsgrunn;;;;4001;;;;;0.0;0.0;195735.0;6562572.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010309.0;Løvsjø;;;;;04.01.2019 00:00:00;6.0;NO;Norway;1.0;Europa;56210.0;Catering for arrangementer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;Personlig næringsdrivende;Privat sektor;0-0,9;;;;;;;;353BCF4ABE731BB6;05.11.2025 03:14:43;56;5;562;5621;56210;Orionvegen 74, 3942 Porsgrunn;Linda Skarprud;41208222,000000000000000;;;0,000000000000000;0,000000000000000;I;Overnattings- og serveringsvirksomhet;;;;;;;;;;;;;;;;;;;6;Servering;40010309.0;4001.0;Porsgrunn;40.0;Telemark
16195832;9;BEDR;921812280;921785623.0;Dimension Four AS;;;;Kverndalsgata;DIMENSION FOUR AS;8.0;;3717.0;Skien;;;;;;Kverndalsgata 8;3717;Skien;;;;4003;;B;;;0.0;0.0;192307.0;6575959.0;10.0;Østlandet;Telemark;SKIEN;;;40030107.0;Kverndalen;;;;;15.11.2018 00:00:00;5.0;NO;Norway;1.0;Europa;62100.0;Dataprogrammeringstjenester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0-1;;;0-0,9;;;;;;;;50ED1631EF723259;05.11.2025 03:14:43;62;6;621;6210;62100;Kverndalsgata 8, 3717 Skien;;41762946,000000000000000;;;0,000000000000000;0,000000000000000;K;Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilk;;;;;;;;;;;;;;;;;;;0;;40030107.0;4003.0;Skien;40.0;Telemark
