Geografi,År,Kjønn,Alder,Dødsårsaker,Måltall,value
Seljord,2022,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2022,kvinner,0-74 år,KOLS,"per 100.000, standardisert",:
Seljord,2022,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2022,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2022,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Seljord,2022,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2022,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2022,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Seljord,2022,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2022,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",:
Seljord,2022,kvinner,75+ år,KOLS,"per 100.000, standardisert",:
Seljord,2022,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,menn,alle aldre,KOLS,"per 100.000, standardisert",:
Seljord,2023,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,menn,0-74 år,KOLS,"per 100.000, standardisert",:
Seljord,2023,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Seljord,2023,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Seljord,2023,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,menn,75+ år,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,menn,75+ år,KOLS,"per 100.000, standardisert",:
Seljord,2023,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,kvinner,alle aldre,KOLS,"per 100.000, standardisert",:
Seljord,2023,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,kvinner,0-74 år,KOLS,"per 100.000, standardisert",:
Seljord,2023,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Seljord,2023,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Seljord,2023,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Seljord,2023,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",:
Seljord,2023,kvinner,75+ år,KOLS,"per 100.000, standardisert",:
Seljord,2023,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,menn,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,menn,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,menn,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,menn,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2015,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2015,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,menn,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,menn,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,menn,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,menn,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2016,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2016,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,menn,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,menn,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,menn,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,menn,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2017,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2017,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,menn,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,menn,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,menn,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,menn,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2018,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2018,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,menn,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,menn,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,menn,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,menn,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2019,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2019,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,menn,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,menn,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,menn,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,menn,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2020,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2020,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2021,menn,alle aldre,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2021,menn,alle aldre,KOLS,"per 100.000, standardisert",:
Hjartdal,2021,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2021,menn,0-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2021,menn,0-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2021,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2021,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2021,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2021,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2021,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2021,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Hjartdal,2021,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Hjartdal,2021,menn,75+ år,Lungekreft,"per 100.000, standardisert",:
Hjartdal,2021,menn,75+ år,KOLS,"per 100.000, standardisert",:
Hjartdal,2021,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
