Geografi,År,Kjønn,Alder,Krefttyper,Måltall,value
Kragerø,2009-2018,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",50.9328281449252
Kragerø,2009-2018,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",46.2057893378837
Kragerø,2009-2018,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",59.8919956374791
Kragerø,2009-2018,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",31.2491329015306
Kragerø,2009-2018,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",90.0303264422059
Kragerø,2009-2018,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1078.22483229859
Kragerø,2009-2018,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",131.822187643582
Kragerø,2009-2018,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3065.59123879974
Kragerø,2009-2018,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",595.649675290617
Kragerø,2009-2018,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",318.820093622744
Kragerø,2009-2018,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",667.840636128637
Kragerø,2009-2018,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",732.483888422475
Kragerø,2009-2018,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",90.846190377136
Kragerø,2009-2018,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",66.9678733618115
Kragerø,2009-2018,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",118.655696231518
Kragerø,2009-2018,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",31.7231626959336
Kragerø,2009-2018,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",189.342204723975
Kragerø,2009-2018,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",497.573742765548
Kragerø,2009-2018,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",51.2033831790218
Kragerø,2009-2018,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",38.3291418289526
Kragerø,2009-2018,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",65.7980213672024
Kragerø,2009-2018,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",158.397324629663
Kragerø,2009-2018,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",72.6526194211793
Kragerø,2009-2018,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1191.80383228592
Kragerø,2009-2018,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",4066.68289119237
Kragerø,2009-2018,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",663.6047352349
Kragerø,2009-2018,menn,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",480.180846181646
Kragerø,2009-2018,menn,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",865.522120191022
Kragerø,2009-2018,menn,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,menn,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,menn,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",591.523424056587
Kragerø,2009-2018,kvinner,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",607.977649361275
Kragerø,2009-2018,kvinner,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",94.8182502752949
Kragerø,2009-2018,kvinner,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",68.2203186703369
Kragerø,2009-2018,kvinner,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",95.7073367149433
Kragerø,2009-2018,kvinner,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",49.6038630069012
Kragerø,2009-2018,kvinner,alle aldre,Brystkreft (C50),"per 100 000, standardisert",127.154773246909
Kragerø,2009-2018,kvinner,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",438.185839777247
Kragerø,2009-2018,kvinner,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",50.5750695390776
Kragerø,2009-2018,kvinner,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",54.2283191755867
Kragerø,2009-2018,kvinner,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",53.7712399167728
Kragerø,2009-2018,kvinner,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-74 år,Brystkreft (C50),"per 100 000, standardisert",105.387673381848
Kragerø,2009-2018,kvinner,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",108.457662767922
Kragerø,2009-2018,kvinner,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",962.538190407144
Kragerø,2009-2018,kvinner,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2331.70539615166
Kragerø,2009-2018,kvinner,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",545.319310603565
Kragerø,2009-2018,kvinner,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",521.490914271026
Kragerø,2009-2018,kvinner,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",348.852769195523
Kragerø,2009-2018,kvinner,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2009-2018,kvinner,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",669.921918183901
Kragerø,2010-2019,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",91.9620389785609
Kragerø,2010-2019,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",65.2312719890552
Kragerø,2010-2019,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",106.16436619949
Kragerø,2010-2019,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",40.9732538287976
Kragerø,2010-2019,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",471.003368140265
Kragerø,2010-2019,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",50.7879353556674
Kragerø,2010-2019,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",46.6747059692995
Kragerø,2010-2019,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",61.4213552240692
Kragerø,2010-2019,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",32.6531476739271
Kragerø,2010-2019,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",97.1638679189024
Kragerø,2010-2019,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1076.85557240245
Kragerø,2010-2019,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3028.95316328666
Kragerø,2010-2019,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",585.014474569226
Kragerø,2010-2019,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",279.781487752087
Kragerø,2010-2019,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",636.327927887111
Kragerø,2010-2019,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",737.434374215939
Kragerø,2010-2019,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",85.5760719183951
Kragerø,2010-2019,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",65.1568394740486
Kragerø,2010-2019,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",120.989731604604
Kragerø,2010-2019,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",34.4369739831329
Kragerø,2010-2019,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",194.255293910823
Kragerø,2010-2019,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",511.127132974685
Kragerø,2010-2019,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",48.4769126416943
Kragerø,2010-2019,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",42.1527652976
Kragerø,2010-2019,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",71.166564889035
Kragerø,2010-2019,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",161.388968989539
Kragerø,2010-2019,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",81.284366481519
Kragerø,2010-2019,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1217.10595325707
Kragerø,2010-2019,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kragerø,2010-2019,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kragerø,2010-2019,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3936.49922191351
Kragerø,2010-2019,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",620.75966368943
