Navn,Org. nr.,Overordnet enhet,Antall ansatte,Dataset,Sektorkode,Sektor,Aktivitet,Forretningsadresse - Kommune,Postadresse - Kommune,Organisasjonsform,NACE 1,NACE 1 - Bransje,NACE 2,NACE 2 - Bransje,NACE 3,NACE 3 - Bransje,Organisasjonsform - Kode,Beliggenhetsadresse - Kommune,Org. nr._str,Employees,In Combined Clean,Is Parent,Parent
Gemini water as avd Porsgrunn,919044691,834836262.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,62.1,Dataprogrammeringstjenester,,,,,BEDR,Porsgrunn,919044691,6.0,True,False,834836262
Egde consulting as avd Porsgrunn,928694720,917081859.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,62.2,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,BEDR,Porsgrunn,928694720,6.0,True,False,917081859
Evidi as avd grenland,934233824,927119781.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,62.2,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,BEDR,Porsgrunn,934233824,6.0,True,False,927119781
Sparebanken Norge avd bø,991464913,832554332.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,64.19,Banker og kredittforetak,,,,,BEDR,Midt-Telemark,991464913,6.0,True,False,832554332
Dnb eiendom as avd Skien,979861753,910968955.0,6.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,68.31,Eiendomsmegling og andre formidlingstjenester for eiendom,,,,,BEDR,Skien,979861753,6.0,True,False,910968955
Alti forvaltning as alti Kragerø,921393318,919779535.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,68.32,Eiendomsforvaltning på oppdrag,,,,,BEDR,Kragerø,921393318,6.0,True,False,919779535
Rsm Norge as avd Kragerø,934544099,982316588.0,6.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,69.201,Revisjon,,,,,BEDR,Kragerø,934544099,6.0,True,False,982316588
Økoråd Bamble as avd krabberødveien,973272705,821551692.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Bamble,973272705,6.0,True,False,821551692
Norconsult Norge as ad Seljord,820013832,962392687.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,71.121,Byggeteknisk konsulentvirksomhet,,,,,BEDR,Seljord,820013832,6.0,True,False,962392687
Midtechnology avd bø,980272524,980254364.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,71.129,Annen teknisk konsulentvirksomhet,,,,,BEDR,Midt-Telemark,980272524,6.0,True,False,980254364
Nippon gases Norge as avd utviklingssenteret Porsgrunn,973640674,945772042.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,72.1,Forskning og eksperimentell utvikling innenfor naturvitenskap og teknikk,,,,,BEDR,Porsgrunn,973640674,6.0,True,False,945772042
Utleiecompagniet as avd grenland,995204169,979926464.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,77.32,Utleie og leasing av bygge- og anleggsmaskiner og -utstyr,,,,,BEDR,Porsgrunn,995204169,6.0,True,False,979926464
Rema 1000 Norge as region vestre østland,912704327,982254604.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,77.4,"Leasing av immateriell eiendom og lignende produkter, unntatt opphavsrettsbeskyttede verker",,,,,BEDR,Porsgrunn,912704327,6.0,True,False,982254604
Coor cleaning catering and property avd renhold Skien,919234172,912523918.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,81.21,Rengjøring av bygninger,,,,,BEDR,Skien,919234172,6.0,True,False,912523918
Iss service management as avd renhold Porsgrunn,992216506,931620207.0,6.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,81.21,Rengjøring av bygninger,,,,,BEDR,Porsgrunn,992216506,6.0,True,False,931620207
Vestfold og Telemark revisjon iks avd bø,974548291,923822410.0,6.0,Underenhet,,,,,Midt-Telemark,Underenhet til næringsdrivende og offentlig forvaltning,84.11,Generell offentlig administrasjon,,,,,BEDR,Midt-Telemark,974548291,6.0,True,False,923822410
Øvre Telemark tingrett Notodden,974731029,935365317.0,6.0,Underenhet,,,,,Notodden,Underenhet til næringsdrivende og offentlig forvaltning,84.23,Aktiviteter i rettsvesen og kriminalomsorg,,,,,BEDR,Notodden,974731029,6.0,True,False,935365317
Wright trafikkskole as avd Skien,980205878,979148046.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,85.531,Undervisning ved godkjente trafikkskoler,,,,,BEDR,Skien,980205878,6.0,True,False,979148046
Sørlandet sykehus hf prehospitale tjenester ambulansestasjonen i Fyresdal,886357222,983975240.0,6.0,Underenhet,,,,,Kristiansand,Underenhet til næringsdrivende og offentlig forvaltning,86.921,Ambulansetransport unntatt luftambulanse,,,,,BEDR,Fyresdal,886357222,6.0,True,False,983975240
Frelsesarmeens seksjon for oppvekst avd fosterhjem region sør,817067182,938498318.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,87.991,Tjenester i barneverninstitusjoner,,,,,BEDR,Porsgrunn,817067182,6.0,True,False,938498318
Stendi as region sør bv raskenlund,914443245,985194653.0,6.0,Underenhet,,,,,Bærum,Underenhet til næringsdrivende og offentlig forvaltning,87.991,Tjenester i barneverninstitusjoner,,,,,BEDR,Porsgrunn,914443245,6.0,True,False,985194653
Familievernkontoret i øvre Telemark,974333384,996795292.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,88.992,Familieverntjenester,,,,,BEDR,Seljord,974333384,6.0,True,False,996795292
Den norske kirke i Bamble,879164672,818066872.0,6.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,94.91,Aktiviteter i religiøse organisasjoner,,,,,BEDR,Bamble,879164672,6.0,True,False,818066872
Den norske kirke i Porsgrunn,974733293,818066872.0,6.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,94.91,Aktiviteter i religiøse organisasjoner,,,,,BEDR,Porsgrunn,974733293,6.0,True,False,818066872
Norsk villreinsenter avd sør,996158632,990697809.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,94.992,Aktiviteter i andre medlemsorganisasjoner ellers,,,,,BEDR,Tinn,996158632,6.0,True,False,990697809
Bilia Norge as avd verksted Notodden,927640910,976023188.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,95.31,Reparasjon og vedlikehold av motorvogner,,,,,BEDR,Notodden,927640910,6.0,True,False,976023188
Tango storgata,972222348,981240987.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,96.21,Frisering og barbering,,,,,BEDR,Porsgrunn,972222348,6.0,True,False,981240987
Tango ulefoss,982308488,981240987.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,96.21,Frisering og barbering,,,,,BEDR,Nome,982308488,6.0,True,False,981240987
Tango telesenteret,987082569,981240987.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,96.21,Frisering og barbering,,,,,BEDR,Seljord,987082569,6.0,True,False,981240987
Nikita hair avd Porsgrunn,987485582,974350262.0,6.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,96.21,Frisering og barbering,,,,,BEDR,Porsgrunn,987485582,6.0,True,False,974350262
Framtre as avd Porsgrunn,825312242,925066583.0,5.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,2.2,Avvirkning,,,,,BEDR,Porsgrunn,825312242,5.0,True,False,925066583
Porsgrunds porselænsfabrik as avd fabrikkutsalget,995257653,915232523.0,5.0,Underenhet,,,,,Asker,Underenhet til næringsdrivende og offentlig forvaltning,23.41,Produksjon av keramiske husholdningsartikler og dekorasjonsgjenstander,,,,,BEDR,Porsgrunn,995257653,5.0,True,False,915232523
Peab asfalt Norge as avd grenland,974291770,994628577.0,5.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,23.99,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,,,,,BEDR,Skien,974291770,5.0,True,False,994628577
Thermax as avd Telemark,929377044,984757514.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.24,Annet installasjonsarbeid,,,,,BEDR,Skien,929377044,5.0,True,False,984757514
Plm group Norge as avd Skien,972143111,961885515.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,46.5,Engroshandel med informasjons- og kommunikasjonsteknologiutstyr,,,,,BEDR,Skien,972143111,5.0,True,False,961885515
Vela as avd stathelle,814986012,942052111.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,46.64,Engroshandel med maskiner og utstyr ellers,,,,,BEDR,Bamble,814986012,5.0,True,False,942052111
Nille arkaden Skien,973121375,918468919.0,5.0,Underenhet,,,,,Nordre follo,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Skien,973121375,5.0,True,False,918468919
Vinmonopolet as butikk Vinje,984831404,817209882.0,5.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.25,Detaljhandel med drikkevarer,,,,,BEDR,Vinje,984831404,5.0,True,False,817209882
Vinmonopolet as butikk Drangedal,992466812,817209882.0,5.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.25,Detaljhandel med drikkevarer,,,,,BEDR,Drangedal,992466812,5.0,True,False,817209882
Sunkost butikk as sunkost lietorvet,925461024,996877388.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.27,Detaljhandel med nærings- og nytelsesmidler ellers,,,,,BEDR,Skien,925461024,5.0,True,False,996877388
Princess avd 399 lietorvet,985129037,912567508.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.51,Detaljhandel med tekstiler og utstyrsvarer,,,,,BEDR,Skien,985129037,5.0,True,False,912567508
Byggmax Notodden,824646562,989986147.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,BEDR,Notodden,824646562,5.0,True,False,989986147
Lampemagasinet Skien,915033741,943786232.0,5.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.552,Detaljhandel med belysningsartikler,,,,,BEDR,Skien,915033741,5.0,True,False,943786232
Kitch'n bø,917794049,976711556.0,5.0,Underenhet,,,,,Sandnes,Underenhet til næringsdrivende og offentlig forvaltning,47.553,"Detaljhandel med husholdningsredskaper og bestikk, servise, glassvarer, porselen og keramikk",,,,,BEDR,Midt-Telemark,917794049,5.0,True,False,976711556
Feel brotorvet,998871182,963224532.0,5.0,Underenhet,,,,,Time,Underenhet til næringsdrivende og offentlig forvaltning,47.559,Detaljhandel med innredningsartikler ikke nevnt annet sted,,,,,BEDR,Bamble,998871182,5.0,True,False,963224532
Ark Kragerø sentrum,971722428,911100797.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.61,Detaljhandel med bøker,,,,,BEDR,Kragerø,971722428,5.0,True,False,911100797
Studentsamskipnaden i sørøst Norge bøker Porsgrunn,978638848,914458811.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.61,Detaljhandel med bøker,,,,,BEDR,Porsgrunn,978638848,5.0,True,False,914458811
"Norli bøsenteret, bø i Telemark",979434308,913820509.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.61,Detaljhandel med bøker,,,,,BEDR,Midt-Telemark,979434308,5.0,True,False,913820509
T midgaard & co as avd kunst & rammer salg Porsgrunn,974116022,979861699.0,5.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,47.69,Detaljhandel med kulturvarer ikke nevnt annet sted,,,,,BEDR,Porsgrunn,974116022,5.0,True,False,979861699
Decades downtown avd 412,877038432,957560199.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Porsgrunn,877038432,5.0,True,False,957560199
Zavanna lietorvet avd 827,889322152,965098100.0,5.0,Underenhet,,,,,Nordre follo,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,889322152,5.0,True,False,965098100
Vero moda Skien - herkules 88898,892645302,971128739.0,5.0,Underenhet,,,,,Bergen,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,892645302,5.0,True,False,971128739
Dressmann as avd m14 herkules dressmann xl,912301966,946927201.0,5.0,Underenhet,,,,,Asker,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,912301966,5.0,True,False,946927201
Dressmann as avd 139 bøsenteret,914822521,946927201.0,5.0,Underenhet,,,,,Asker,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Midt-Telemark,914822521,5.0,True,False,946927201
Zavanna alti Kragerø avd 581,915818773,965098100.0,5.0,Underenhet,,,,,Nordre follo,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Kragerø,915818773,5.0,True,False,965098100
Decades herkules avd 454,915891853,957560199.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,915891853,5.0,True,False,957560199
Cubus bø avd 89c,924349042,939522719.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Midt-Telemark,924349042,5.0,True,False,939522719
Jack & jones herkules 535089,928613194,971128739.0,5.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,928613194,5.0,True,False,971128739
Jack & jones Porsgrunn - down town 89588,983884245,971128739.0,5.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Porsgrunn,983884245,5.0,True,False,971128739
Dressmann as avd 238 tuven senter,997230868,946927201.0,5.0,Underenhet,,,,,Asker,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Notodden,997230868,5.0,True,False,946927201
Boutique herkules AS,999170765,999139906.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.71,Detaljhandel med klær,,,,,BEDR,Skien,999170765,5.0,True,False,999139906
Vitusapotek borgeåsen,923857982,965336796.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Skien,923857982,5.0,True,False,965336796
Plantasjen Norge as avd kjørbekk,920271359,937087977.0,5.0,Underenhet,,,,,Kongsvinger,Underenhet til næringsdrivende og offentlig forvaltning,47.761,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",,,,,BEDR,Skien,920271359,5.0,True,False,937087977
November AS,917190917,917136769.0,5.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Kragerø,917190917,5.0,True,False,917136769
4service facility as 8600 floodeløkka 1 kantine,932869934,990035946.0,5.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,56.22,Kantinedrift og annen cateringvirksomhet,,,,,BEDR,Porsgrunn,932869934,5.0,True,False,990035946
24sevenoffice Norway as avd Notodden,922564191,995251094.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,58.29,Utgivelse av annen programvare,,,,,BEDR,Notodden,922564191,5.0,True,False,995251094
Sparebanken Norge avd Skien,820129172,832554332.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,64.19,Banker og kredittforetak,,,,,BEDR,Skien,820129172,5.0,True,False,832554332
Dnb eiendom as avd Porsgrunn,973122533,910968955.0,5.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,68.31,Eiendomsmegling og andre formidlingstjenester for eiendom,,,,,BEDR,Porsgrunn,973122533,5.0,True,False,910968955
Ernst & young advokatfirma as avd Porsgrunn,920244807,984328796.0,5.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,69.1,Juridisk tjenesteyting,,,,,BEDR,Porsgrunn,920244807,5.0,True,False,984328796
Sgs analytics Norway as avd Porsgrunn,976177509,980800873.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,71.2,Teknisk prøving og analyse,,,,,BEDR,Porsgrunn,976177509,5.0,True,False,980800873
Sgs analytics Norway as avd herre,986779787,980800873.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,71.2,Teknisk prøving og analyse,,,,,BEDR,Bamble,986779787,5.0,True,False,980800873
Amedia annonse Telemark og agder as avd Skien,930323292,930060690.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,73.11,Reklamebyråvirksomhet,,,,,BEDR,Skien,930323292,5.0,True,False,930060690
Securitas technology as avd Skien,983615201,983445349.0,5.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,80.09,Vakttjenester ikke nevnt annet sted,,,,,BEDR,Skien,983615201,5.0,True,False,983445349
Statsbygg sør høgskolen i Telemark Porsgrunn,982589401,971278374.0,5.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,81.1,Kombinerte tjenester tilknyttet eiendomsdrift,,,,,BEDR,Porsgrunn,982589401,5.0,True,False,971278374
Telemark jordskifterett Kviteseid,974731525,926727117.0,5.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,84.23,Aktiviteter i rettsvesen og kriminalomsorg,,,,,BEDR,Kviteseid,974731525,5.0,True,False,926727117
Seljord lensmannskontor,974731088,983998178.0,5.0,Underenhet,,,,,Tønsberg,Underenhet til næringsdrivende og offentlig forvaltning,84.24,Aktiviteter utført av politi- og påtalemyndighet,,,,,BEDR,Seljord,974731088,5.0,True,False,983998178
Nav Drangedal,994754394,974241730.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,84.3,Administrasjon av trygdeordninger underlagt offentlig forvaltning,,,,,BEDR,Drangedal,994754394,5.0,True,False,974241730
Wright trafikkskole as avd Kragerø,894071222,979148046.0,5.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,85.531,Undervisning ved godkjente trafikkskoler,,,,,BEDR,Kragerø,894071222,5.0,True,False,979148046
Stendi as region sør bv einaren,991833234,985194653.0,5.0,Underenhet,,,,,Bærum,Underenhet til næringsdrivende og offentlig forvaltning,87.991,Tjenester i barneverninstitusjoner,,,,,BEDR,Skien,991833234,5.0,True,False,985194653
Alternativ til vold stiftelsen avd Telemark,988466247,974406381.0,5.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,88.996,Andre sosialtjenester uten botilbud ellers,,,,,BEDR,Porsgrunn,988466247,5.0,True,False,974406381
Sporty bø holtangården,935869366,946921815.0,5.0,Underenhet,,,,,Bergen,Underenhet til næringsdrivende og offentlig forvaltning,93.13,Treningssentervirksomhet,,,,,BEDR,Midt-Telemark,935869366,5.0,True,False,946921815
