Organisasjonsnummer,Navn,Antall_ansatte
956844525,Stein jaran fredriksen invest AS,0
957621457,Leca trading AS,0
958573456,Stulen AS,0
961118220,Kleveland AS,0
962983995,Kjørbekk invest AS,0
969442477,Magne gaara,0
970384375,Blefjell hyttegrend v/øystein sønstegård,0
971593970,Falkum invest AS,0
974404710,Bamble ambulanse AS,0
975960528,Gaustatoppen holding AS,0
977267110,Byggtotal eiendom AS,0
977507049,Nylende byggsenter AS,0
979714912,Art group AS,0
979940378,Commerce & consulting services AS,0
979952929,Andersen holding AS,0
980388387,Timotei AS,0
980903435,Ask prosjekt AS,0
981075927,Lifjell eiendom AS,0
982210631,Lauvstad total invest,0
983361374,Lauvstad invest AS,0
984030134,Damfoss AS,0
984178972,Eiendoms companiet da,0
984345038,Airflight AS,0
985007675,Bolig og fritid tommy myrland,0
987438584,Abyss eiendom da,0
988878146,Ih1212 invest AS,0
989084798,Onera fritidseiendom AS,0
989177737,Haglund holding AS,0
989386913,Totaleiendom AS,0
989577514,Telemark prosjektutvikling AS,0
990016836,Are haugen AS,0
990706654,R-te AS,0
990976376,Storekleiv eiendomsutvikling AS,0
991655670,Sønderland holding AS,0
992048239,Tokke invest AS,0
992106565,Tge AS,0
992842482,Campane AS,0
994151495,Thorsen bygg og eiendom AS,0
994761072,Lanna eiendom v/kenneth laust schmidt,0
995277247,Piben AS,0
995337975,Senter eiendom ii da,0
996137082,Telvest utvikling AS,0
996340899,Tangen utvikling AS,0
996500330,R&b holding AS,0
997409310,Steigum AS,0
997514742,Skyhauk AS,0
997914651,Hjartdal service og næringsbygg AS,0
998788919,Grenland utvikling AS,0
999225926,Hein bæra eiendom AS,0
999667066,Telebygg AS,0
812479962,Soly drift AS,0
812484532,Blomstergutta AS,0
813456702,Moment AS,0
816339472,Tele feltutvikling AS,0
817413412,Fossheim hytteservice AS,0
821117372,Åsvika utvikling AS,0
821704642,Seltor bolig tønsberg 1 AS,0
821888662,Zåbra eiendom AS,0
823534892,Krossbakk eigedom AS,0
823667612,Uvdal hytter AS,0
824463182,Jernverkstomta utbygging AS,0
824716722,Enerlien eiendom AS,0
825511962,Trosvik eiendom AS,0
826109742,Frier vest holding AS,0
826335882,Grenlandsporten AS,0
826561262,Lønnebakke 10 AS,0
826808632,Gap eiendom AS,0
827002062,Nybuåsen utbygging AS,0
827123072,Nibbenuten invest AS,0
828335022,Telemark lagerpark AS,0
830964002,Notodden kommunale eiendomsutvikling AS,0
831758252,Løndal og løkka invest AS,0
833393812,Lager1 as tvangsavviklingsbo,0
833406302,Rising capital AS,0
835755142,Sj bil holding as tvangsavviklingsbo,0
835778282,To prosjekt as konkursbo,0
886860102,Bærum eiendomsutvikling AS,0
886929072,Klonteig vatnedalen da,0
888735682,Roh holding AS,0
888802762,Ipahla invest AS,0
898740862,Kollen gaustatoppen AS,0
911783770,Schweigaards plass næring AS,0
912077020,Majorbygg AS,0
912162192,Trytetjønn hyttefelt AS,0
912494594,Mlt holding AS,0
913007581,Djuvland invest AS,0
913008219,Botn eiendom AS,0
913594967,Svivkollen hyttefelt AS,0
913596579,Nordbøåsen tomteselskap AS,0
913623843,Vrådal utvikling AS,0
913641035,Elida AS,0
913658787,Sot holding AS,0
913861442,Danielsens eiendomsutvikling AS,0
914275032,Gautefallheia utvikling AS,0
915438369,Fonnebø eigedom AS,0
915635784,Frier vest asdal AS,0
915694888,Myrvold AS,0
915870627,Rauland hyttebygg AS,0
916016549,Prosjekt og markedsutvikling Norge AS,0
916224346,Solen eiendom AS,0
916230796,Gaustatoppen fjellhytter AS,0
916353073,Ee-eiendom AS,0
916915608,Smietangen utbygging AS,0
917411638,Ringstun eiendom AS,0
917431361,Nordbø utbygging AS,0
917723796,Pedersen bygg & eiendomsdrift AS,0
917862567,Bergenåsen AS,0
917875219,Ark eiendom Telemark AS,0
917923019,Elverhøy park AS,0
918004440,Tudal eiendom AS,0
918049215,Menstad næringspark AS,0
918175938,Lena flageborg,0
918187456,Nordryggen AS,0
918473750,Ånundsbuoddane AS,0
918502092,Glenna helse og eiendom AS,0
918631267,Oppheimjordet utvikling AS,0
918712267,Moeneiendom AS,0
918768629,Kostveit hyttegrend AS,0
919213329,Suigard hyttegrend AS,0
919281782,Heimgard vågsbygd AS,0
919286717,Høgefjell invest AS,0
919297344,Sem utvikling AS,0
919308540,Lietorvet boligutvikling AS,0
919341572,Telemark byggentreprenør utvikling AS,0
919496762,Solbakken eiendom trond langedok,0
919562080,Tuddal hyttegrend AS,0
919590343,Storvegen boliger AS,0
919666110,Gausta view AS,0
919947772,Olavsgate utbygging AS,0
919974095,Fjellsteggen rauland AS,0
919999632,Mesto utvikling AS,0
920024874,Lenesås AS,0
920124690,Løvenskiold-fossum tomteselskap AS,0
920363091,Foyn forvaltning AS,0
920572871,Hytte-drøm AS,0
920823777,Seltor bolig nittedal AS,0
920834590,Kviteseid næringsbygg AS,0
920870406,Hr-eiendom AS,0
920941028,Heistad bolig AS,0
920947867,Mustad utvikling AS,0
920956750,Tkm eiendom AS,0
921010869,Semsa AS,0
921117868,Rødmyrlia 1 AS,0
921564295,Lundekroken eiendom AS,0
921612885,Aij invest AS,0
921655770,Pbbl bolig AS,0
921963866,Hentiåsen utvikling AS,0
922122709,Trommedalen invest AS,0
922127891,Høgvoll AS,0
922207682,Asta utvikling AS,0
922296111,Tollnes utbygging AS,0
922338493,Lunde boligutvikling AS,0
922693129,Nedre lunde AS,0
922707790,Gardsteig AS,0
922859574,Borgegrenda utvikling AS,0
922943966,Pans veg utbygging AS,0
922986975,Felle eiendomsutvikling AS,0
923063749,Bos utbygging AS,0
923116915,Vågslid utvikling AS,0
923118322,Tollmotunet utvikling AS,0
923125531,Kvarvåsen AS,0
923267719,Finske tømmerhus AS,0
923544887,Brattås utbygging AS,0
923552510,Seljord elektriske eigedomsutvikling AS,0
923608249,Dione eiendom AS,0
923738886,Finske tømmerhus Telemark AS,0
923795383,Xll drevvatne,0
923797343,Nedre lunde utbygging AS,0
923857389,Salen utvikling AS,0
923980857,Kjelingnuten AS,0
923997512,Pans veg tomt AS,0
924000007,Heimgard AS,0
924548916,Ahp holding AS,0
924605278,Bk utvikling AS,0
924783672,Gkv23 AS,0
924879157,Uvdal apartments AS,0
925034290,Aaltvedt bru AS,0
925146110,Åfoss utvikling AS,0
925239682,Oteo eiendom AS,0
925282952,Hauk sveinsson utvikling AS,0
925282979,Rødmyr syd AS,0
925374970,Mt-hytter & hus AS,0
925503355,Gamle sørlandske 74 AS,0
925597481,Kvernodden terrasse utbygging AS,0
925782483,Telemark utvikling AS,0
925814245,Propertymill AS,0
925897744,Hasseleidet gård AS,0
925924679,Nielve AS,0
925993530,Birtedalen utvikling AS,0
926015745,Da vinskiåsen næring AS,0
926019856,Øyekast bolig AS,0
926039318,Bjørkøya hytter AS,0
926311700,Silva maskin & eiendom AS,0
926371754,Hallingporten properties AS,0
926432907,Artura eiendom AS,0
926550845,Mili eiendom AS,0
926627635,Lindemans falkum AS,0
926704877,Tyrvelid AS,0
926782398,As sekkekilen eiendom,0
926829645,Mbbc AS,0
926861204,Sandvika vest AS,0
926925709,Fjellreven eiendom AS,0
926935488,Telemark hus og hytteutvikling AS,0
926961233,Midt-Telemark hytteutvikling AS,0
926961292,Timberinc AS,0
927106388,Steintransport eiendom AS,0
927127903,Vierli utvikling AS,0
927156180,Uvil utvikling AS,0
927213346,Sjøsiden valle AS,0
927244659,Åtangen kammerfoss bruk AS,0
927330342,Investa - AS,0
927373777,Trommedalsjordet 2 AS,0
927381834,Vrådal utvikling as konkursbo,0
927425076,Myldr - energipark Fyresdal AS,0
927464098,Vinje datasenter holding AS,0
927500841,Tvedestrand utvikling AS,0
927786176,Movegen 125 AS,0
928003027,Lune bygg AS,0
928145166,Nome eiendom AS,0
928352781,Granittveien næring AS,0
928498131,Magnus rinde,0
928573605,Moen 7 AS,0
928599833,Heistaddalen boligutvikling AS,0
928602850,Grand selskapslokaler AS,0
928617890,Kragerø resort parkering AS,0
928649792,Snikaparken utbygging AS,0
928945626,Nordskog utvikling AS,0
929156552,Timberinc eiendom AS,0
929241134,Livbra AS,0
929471113,Heimvegli hyttegrend AS,0
929565673,Folkestadvegen 21 AS,0
929614801,Porsgrunn næringspark holding AS,0
929688759,Lønnebakke 8b AS,0
930243434,Rimelige boliger AS,0
930277517,Mmo utvikling AS,0
930349062,Rjukan næringsutvikling AS,0
930702579,Buvatn AS,0
930715018,Nybuåsen næringspark AS,0
930719374,Trond arne jensen AS,0
930814423,Heistad panorama AS,0
930887439,Fs-eiendomsdrift AS,0
930916420,Sannidal invest AS,0
930995010,Solsiden panorama AS,0
931033654,Rcr property group AS,0
931033697,Rcr property AS,0
931212109,Østerli eiendom AS,0
931219650,Fikkjebakken eiendom AS,0
931805517,Nedre lunde tomt 4 AS,0
931805525,Nedre lunde talmo AS,0
931805533,Nedre lunde tomt 3 AS,0
931927175,Small eigendom og vedlikehold AS,0
931936093,Felle eiendomsutvikling tomt 1 AS,0
931936107,Felle eiendomsutvikling tomt 2 AS,0
931936123,Felle eiendomsutvikling tomt 3 AS,0
931936131,Felle eiendomsutvikling tomt 4 AS,0
931936158,Felle eiendomsutvikling tomt 5 AS,0
931936166,Felle eiendomsutvikling tomt 6 AS,0
931937634,Vinje datasenter eigedom AS,0
931937723,Tyrvelidkrysset AS,0
932087650,Bjørntvedt eiendom AS,0
932104024,Brokelandsheia handelspark AS,0
932196131,Hovholt gård utbygging AS,0
932218380,Frednes iv utbygging AS,0
932530759,Leirgata utvikling AS,0
932569930,Raulandsgrend eigedom AS,0
933196526,Hytte-drøm as konkursbo,0
933215555,99-4 eiendom AS,0
933226972,Rinde utvikling AS,0
933409376,Rauland maskin utvikling AS,0
933492141,Vådalsbekken AS,0
933583066,Fagerheimlåven AS,0
933680711,Elvetunet utvikling AS,0
933944476,Risøyhavna holding AS,0
933980952,Vestlia invest utvikling as konkursbo,0
934101391,Ringvold eiendom AS,0
934192176,Myldr estate 1 AS,0
934610962,Skoppum næring AS,0
934872231,Lf prosjekt 1 AS,0
935000629,Limilia bolig AS,0
935021391,Klesan eiendom as konkursbo,0
935269970,Baderoms design AS,0
935373883,Ferro holding AS,0
935407907,M33 holding as konkursbo,0
935502888,Finnroi as konkursbo,0
935616638,Bliksnes as tvangsavviklingsbo,0
935659434,Ferro eiendom AS,0
935707382,Stj invest as tvangsavviklingsbo,0
935765110,Solskinn terrasse AS,0
935789656,Hns entreprenør AS,0
935835119,Liivat AS,0
935897009,Nøstebakken AS,0
935934532,Norsk bygg entreprenør AS,0
936035760,Ntt utvikling AS,0
936043380,Jm byggservice AS,0
936122078,Reserva eiendom as konkursbo,0
936154840,Rugtvedt lagerbygg AS,0
936156282,Komplett-bygg AS,0
936497209,Nedre hjellegate 18 as konkursbo,0
941534589,Johnny jensen holding AS,0
948599783,Slåtta eiendom og handel AS,0
952330993,Frier havn AS,0
957632483,Foldsæ AS,0
960348982,Svineroi AS,0
968690833,Oygarden AS,0
971156791,Ing kjell a sletten AS,0
977050774,Nordre kullerød 10 AS,0
979437331,Bøleveien 80 AS,0
979502419,Solheia hytteselskap AS,0
980975401,Kyrkjebygdheia AS,0
981407172,Babord AS,0
981529634,Skrindebakke tomteselskap AS,0
981881737,Tindefjell fjellgrend AS,0
982146712,Dalane eiendom AS,0
983082149,Lifjell utvikling AS,0
983401716,Nystrand eiendom AS,0
984357494,Haukelifjell utvikling AS,0
984387164,Adurna AS,0
985071713,Destinasjon rauland AS,0
985426414,Hovdeli utvikling AS,0
986658726,Tele eiendomsutvikling AS,0
986658823,Tangen invest,0
987818123,Kjøya hytteutvikling AS,0
988014672,Feltspatcompagniet AS,0
988030619,Bb prosjekt AS,0
988031259,Gbbl prosjekt AS,0
988095257,Haugen holding AS,0
988144673,Utsjå hyttegrend AS,0
988610380,Kbbl utbygging AS,0
988988634,Kiro holding AS,0
989005634,Eikenes hyttegrend AS,0
989023748,Rp holding AS,0
989036815,Bjørkly holding AS,0
989099647,Lampeland utvikling da,0
989388991,Rauland invest AS,0
989716727,Nutheim gjestgiveri ellen grøstad barstad,0
989937863,Angravli hyttegrend AS,0
990018766,Lia aktivitet- og hytteservice AS,0
990023808,T.j. kråkenes AS,0
990219613,Akademikerbonden AS,0
990330077,Bjørkøya utvikling AS,0
990423547,Gautefallheia AS,0
990481334,Lifjell hyttetomter AS,0
990482101,Kongsberg bolig AS,0
990482136,Gaustatoppen hyttegrend AS,0
990482594,Tuddal eiendomsutvikling AS,0
990658374,Svanstul utvikling AS,0
990667861,Flaata eiendom AS,0
991028382,Poppel eiendom AS,0
991043829,Klosterfoss utvikling AS,0
991109641,Vågslid AS,0
991219927,Midtgarden hyttegrend AS,0
991437991,Mur og tømmer bygg AS,0
991569979,Solliheia hyttegrend AS,0
991700307,Rjukan næringspark AS,0
991961380,Mh utvikling AS,0
992192046,Fmb utvikling AS,0
992212330,Fløtningen park AS,0
992252308,Fjellstrand senter AS,0
992253371,Solaas utvikling AS,0
992258330,Næring og hytteservice AS,0
992445920,Furuheim hyttegrend AS,0
992869895,Bjønntjønn familiepark AS,0
993076341,Kragerø resort utvikling AS,0
993402575,Seljord næringsbygg AS,0
993830402,Drangedal bygg og maskin AS,0
993924105,Porsgrunn utvikling AS,0
994306839,L&f eiendom AS,0
994314513,Grova AS,0
994544322,Seltor bolig AS,0
994854607,Midt-Telemark næringspark AS,0
995603799,Hyttedalen AS,0
995605813,Stathelle panorama AS,0
995697297,Venstøp eiendom AS,0
995737736,Habberstad eiendoms invest Telemark,0
996085392,Hs salg AS,0
996131823,Porsgrunn bolig AS,0
996495957,Borgar kittilsen AS,0
996785173,A til å utvikling AS,0
996877620,Buerhaven trinn 4 AS,0
996992454,To prosjekt AS,0
997391454,Gautefalltomter AS,0
997393309,Acb eiendom AS,0
997447247,Seder AS,0
997456637,Klosterøya vest AS,0
997681797,Nordbøåsen utbyggingsselskap AS,0
997721284,Måsafjell utvikling AS,0
997878019,Ødegården panorama AS,0
998001358,Blika eigedom AS,0
998057051,Kaki international trading corporation AS,0
998360943,Team Telemark eiendom AS,0
998588022,Nobo utbygging AS,0
998924316,Rypelia AS,0
999069924,Thh eiendom AS,0
999229743,Versvikvegen 10 AS,0
999250351,Klostergata 30 AS,0
999312888,Lønnebakke eiendom AS,0
810582332,Som eiendom AS,0
811704032,Morgedal eigendom AS,0
812014242,Bmj eiendom AS,0
812098292,Felix invest AS,0
812203312,Rødmyrlia 33 AS,0
812542362,Håstul eiendom og utvikling AS,0
812817302,Sentrumsgården Kragerø AS,0
812897462,Berepf ii Norway AS,0
812977202,Ght AS,0
813783142,Brevik båt og fritid AS,0
813960702,Umbilicus eiendom AS,0
814725782,Almlia gunhild hesla-halvorsen,0
814817202,Strand-lien AS,0
814957012,Msb eiendom AS,0
815008782,Blå skyer eiendom AS,0
815883152,Strengenvegen eiendom AS,0
815995392,Gvarvgata 11 AS,0
816319692,Vel hjem AS,0
816325102,Lundegata eiendom AS,0
816504732,Echo eiendom AS,0
816546982,Fred flintstone AS,0
816909392,Bedriftsvegen 92 AS,0
817527272,Smajic eiendom AS,0
817584942,Duestien 9 AS,0
818483252,Alfred invest AS,0
818872682,Soly property AS,0
818988702,Lokator AS,0
819215952,Moment utleie AS,0
819823332,Gjerpensgate 15 Skien AS,0
819892792,Torskeberget AS,0
820737792,Trommedalsjordet AS,0
820864352,Årø AS,0
820903102,Stephan eiendom AS,0
820986342,Talleivsen utleie,0
821421322,Laila heimdal elseth,0
821488192,Storgata 107 AS,0
821654432,Bne holmestrand bolig AS,0
822229662,Asset 14 AS,0
823706472,Lundetangen kontorpark AS,0
823832672,Bølevegen utvikling AS,0
824270112,Dalane AS,0
824430292,Gb eiendom Kragerø AS,0
824689652,Behfa AS,0
825315802,Jsl-eiendom AS,0
825362592,Ce pontoppidan eiendom AS,0
825435182,Christopher haugland,0
825597182,Eveline karlsen AS,0
825676082,Torggata 5 Skien AS,0
825985662,Meierigaarden b4 AS,0
826324732,Kll eiendom AS,0
826723882,Ark bolig Telemark AS,0
827027812,Ekornrød AS,0
827063762,Herda holding AS,0
827366862,Bambleveien 49 AS,0
827595322,Festina lente eiendom AS,0
827696722,Tiamo eiendom AS,0
827811912,Nordigard geir saxhaug,0
828120182,Gautefall hytteutleie AS,0
828236172,Torsløv eiendom AS,0
828284142,Trommedalsveien 235 AS,0
828483552,Byfogd paus g 10 AS,0
828750992,Storgata 22 brevik AS,0
829434512,Kmk. eiendom AS,0
830009922,Langgata 87 AS,0
830099972,Liegata 19 AS,0
830313222,Gass og rør eiendom AS,0
830328602,Polland gård,0
830349782,Eyde skaperverksted AS,0
830699562,Qmatec eiendom AS,0
830887482,As sverresgt 9,0
831037792,Eser eiendom AS,0
831275332,Jmeb eiendom AS,0
831733462,Gnisten eiendom AS,0
832127302,Seljord næringseiendom holding AS,0
832290882,Hvitstir AS,0
832853852,R. coward eiendomsinvest AS,0
833126512,Fagerås eiendomsdrift AS,0
833204262,Redco eiendom AS,0
833419242,Rp seksjon 8 AS,0
833664352,Vtg eigedom AS,0
833781782,Mynd as konkursbo,0
833895702,Bamble lagerseksjoner AS,0
833963562,H sønstebø AS,0
834195062,Sagaåsen AS,0
834976242,Sandavegen 15 bø AS,0
835114252,Skavlid properties,0
835509842,P apartments AS,0
835992012,Lilløy eiendom AS,0
836544412,Taxi Vinje eigedom AS,0
838125212,Liegt 7 AS,0
838623522,Bø camping AS,0
839190522,Sjøloftet holding AS,0
841549872,Mæland eigedom AS,0
847192992,Sandtangen eiendom AS,0
847955422,Kongshavn eiendom AS,0
848685682,Johan johnsen eiendom AS,0
850152012,Mjelkåsen boligstiftelse,0
853021822,Årmot eiendom AS,0
855449072,Lauvstad eigedom,0
857520262,Telemarksgata 8 AS,0
861118312,Rabben eiendom AS,0
861308332,Oscar invest AS,0
864333842,Ole petter strømme,0
867405542,Dørhåndverkeren rolf nilsen,0
867760512,Rødmyrlia 40 AS,0
869102342,Kittilsen hans bjarne,0
869279102,Kokkersvold anders,0
871061262,Åslandstunet boligstiftelse,0
871220832,Kjendal eiendom AS,0
872412182,Svega AS,0
877263312,Tilja eiendom AS,0
877341682,Einar lofthus,0
879707382,Sjøkroa eiendom AS,0
879713692,Gimsøy eiendom AS,0
880058282,Enger agentur & eiendom AS,0
880517112,Mælagt 73 AS,0
880800892,Heddalsveien 44 AS,0
881214202,Lid eiendom AS,0
881343142,Bø 2000 consulting AS,0
881405032,Findereng hytteferie AS,0
881454882,Bråten eiendom AS,0
882210782,Skjærgårdshallen AS,0
882703762,Naper Kragerø AS,0
883922972,Svein stabell,0
884356822,Skauen elservice AS,0
885994172,Lundevall eigedom,0
886373082,Storgata 106 AS,0
886530862,Follaug eiendom AS,0
886898622,Tri eiendom AS,0
887688982,Anne myhre,0
887759812,Thor landsverk holla gård,0
888150552,Fryd utleie - lise gulliksen,0
888200762,Bø bil og eiendom AS,0
888538062,Atrå servicesenter eiendom AS,0
888621342,Lino eiendom AS,0
888746692,Holla eiendom,0
888769862,Sans souci AS,0
889078472,Lucky river AS,0
889147342,Klehb holding AS,0
889200782,Itv gruppen AS,0
889263342,Ørnes sameie AS,0
889639202,Håvundvegen næringspark AS,0
889685492,Stormo invest AS,0
889762462,Bjørbekk holding AS,0
889855622,Norbygg eiendom AS,0
890039812,Shiba eiendom AS,0
890185002,Stokkevannveien 17 AS,0
890422632,Notodden flyhangar AS,0
890569242,Geh eiendom AS,0
891252722,David eiendom AS,0
891303912,Onebase AS,0
891396872,Frednesøya 11 AS,0
891621582,Linnestad AS,0
892148252,Fossen trelast eiendom AS,0
892257582,Kverndalsgt. 1 AS,0
892614202,Skippergata 12 eiendom AS,0
892752842,Tråneskog torgeir jortveit,0
893417192,Gardsteig invest AS,0
894295872,Borghild bjerketvedt,0
894524332,Rødmyr eiendom nils vegar hasle,0
894853042,Arch eiendom AS,0
895014362,Jernbanebrygga 63 AS,0
895453862,Himmelblå eiendom AS,0
896276212,Tinfos eiendom AS,0
896673602,Huldra eiendom AS,0
896847732,Langbrygga 1 Skien AS,0
896897772,Olav åge askje,0
