Organisasjonsnummer,Navn,Antall_ansatte
923195599,Himingen Veglag,0
923195432,Vaa Sveiseservice,0
923193316,R Steinmoen It-Tjenester,0
831421282,Opphørssalg AS,0
931418742,Elles Service og Vedlikehold Doelman,0
931417258,TKS -Arvid Juul Dødsbu,0
931416022,Snakkomåsy AS,0
931415964,Nyhagen Småbruk Ved Rikke Josefine Lødner,0
931415646,Stivivegen Veglag,0
931415549,Bård Løvgren,0
931415506,Vinje Idrettsråd,0
931429213,Voldsfjorden Interesseforening,0
931428489,Nah3 AS,0
931427024,Vindruen AS,0
931425943,Bangash,0
931425269,RJK Kepins,0
831426802,Niels Juels Gate Utvikling AS,0
931423657,Byggpol Barzycki,0
931421980,Bygg & Renhold Bedniakov,0
923095365,Navilar Dag Jenssen,0
923093788,Altmuligmann David Laucius,0
923098720,Jørgen Solli,0
923088601,Gia's Vask og Malebyrå,0
923086897,Grep Grenland Bedriftsidrettslag,0
923081496,Torhild Østevik Gårdsdrift,0
923079076,"Finn Resch, Grønne Tjenester",0
923073450,Studio Halling,0
923114483,Kragerø Thaimat AS,0
923111344,Kvitåvatn Fjellhytter AS,0
923108890,Bø Grønne Studenter,0
923109323,Misfits Mc Grenland,0
923104070,Samastadvegen Sa,0
923101934,Midt Telemark Lokallag,0
923087672,Coward Eiendom,0
923093338,Miljøagentene i Grenland,0
923153136,Pors Hageby Borettslag,0
923152865,Sammen for Bamble,0
923144404,HOS Ida,0
923139257,Flugon Anlegg AS,0
923134484,Tokke Bygdekvinnelag,0
923127240,Naprapat Mathias Nomme,0
923129162,Ht-Rørprodukter AS,0
923121285,Pewe Miljø AS,0
923167234,Lydtekniker Ole Jørgen Kjørholt,0
923166394,Andre Lertrø,0
923165843,Østre Straume Jaktlag,0
923165452,Veglaget Våmartveit - Kringletjønn,0
923164553,Eivind Lien,0
823168632,TH Tømmerhus AS,0
923160140,Kgb.,0
923152520,Nesstulodden Veglag,0
823059302,Borgegrenda Utvikling AS,0
823053622,Plan B IT AS,0
923035265,Skiens Byggeservice Darius Lesinskas,0
923031049,Hjartdal Musikkorps,0
923023666,Miljøpartiet de Grønne Nome,0
923023453,Juggel og Juveler AS,0
923011536,Skien Misjonsforening,0
931462660,Lulla - Nøstdahl,0
923044442,Rødmyrsvingen 68 Rolf Aafoskaas,0
923044213,Gvarvgata 45 AS,0
923043977,Rolighetsvegen 7C AS,0
923043551,Profesjonell Negledesign og Maniky Nikolskyte,0
923043314,P.G.N. Never David Cuellar Rosales,0
923043276,Per Ole Moen Eiendom AS,0
923043136,PD Kalesjeservice Kjersti Simonsen,0
923041818,AFG Eiendom AS,0
923052585,Andreas Borgen,0
923051538,5. Skien Ms,0
923050035,Høsbjørnvegen2 AS,0
923048286,Espeland Gard,0
923046534,Sondre T Bondal,0
923046453,Christer Amundsen,0
923046283,Marius Erlandsen,0
923045759,Kjetil Sollid,0
923047646,Nho Transport Vestfold og Telemark,0
823079982,Rugtvedt Dagligvare AS,0
823047622,Borettslaget Frierstranda,0
923068635,Carlstad Bygg og Veiservice,0
923060596,Simen Stubberød,0
923056513,Dorholt Maskin AS,0
923056416,Levangsheia Normisjon,0
923054901,Bjørn Runar Myhra,0
931440853,Torkel Slaattun,0
931440128,Håndtverker Halvorsen,0
931439448,Norgesdemokratene i Nome,0
931439286,Verstod Maskin,0
823014902,Marius Broby Multiservice,0
923011838,Bringsås Holding og Eiendom AS,0
923006516,Arbeidskvalifisering Midt-Telemark Kommune,0
923014063,Varde 4H,0
931448307,Øivind Bangor Musikk,0
831454172,Jaba AS,0
931447971,Tømrer Vetle Sollid,0
931447947,Normann Tecnoconsult,0
931447939,Natalia Chernous Permanent og Velvære,0
931447556,Lille Mopp Lindtein Renhold,0
931446185,Geppert Service,0
931443003,Eliassen Trivialogos,0
931453742,Ondrej Nentwich,0
931453203,R. Ringhus Parklines,0
931452991,Hartman-Brødsjømoen Music,0
931452398,LF Pipes AS,0
931451561,Da Servicetjenester,0
931451081,Jmeb Eiendom AS,0
931451073,Stein Cato Liestøl,0
931450492,Eidissen Service,0
931460870,Ulefoss Rockeklubb,0
931458884,Kvammen Studio,0
931458671,Barstad - Lusetelling,0
931456555,Jørn Tengel Bø,0
931456474,Mikkelsen Drifting,0
931456083,EDG Montasjon / Edgaras Seputis,0
931455761,Coleus Base,0
931453939,Gautefallheia Hyttebygg AS Konkursbo,0
922910413,Brevik Verft AS,0
922916691,Brendemo Maskin,0
922901902,Svanberg Byggteknikk AS,0
922896615,Telemark Massemottak AS,0
922896526,Kaasa Vei og Service Nils Espen Kaasa Gulseth,0
922894213,Foreningen John G Scene,0
922894043,Lårdal Sanitetslag,0
922891664,FAU Bratsbergkleiva Skole,0
922966303,Notodden Sv,0
922966451,Herre Motorbåtforening,0
922942277,Høsbjørvegen 2C AS,0
922947090,Erlend Hegna,0
922936587,Trond Ringhus,0
922935599,Eichner Lls,0
922932395,Knatten Grendelag,0
922911177,Sauland Husflidslag,0
922996458,Hanna Vermedal Enk,0
996576876,Strand-Lien AS,0
922716471,Extrahjelpen AS,0
922978018,Fossumsanden AS,0
922982597,Personlig Trener Yngve Hansen,0
922968349,Søndre Tveten Velforening,0
922965188,Limihagen Borettslag,0
922966907,Marum Gård,0
923020349,Laugstol Brug AS,0
823011342,Omtveitvegen Veglag,0
923006567,Tanke Aktivitetssenter for Personer Med Demens,0
923019871,Aothilie Interiørdesign Anniken Othilie Lille,0
923005439,Felle Eiendomsutvikling AS,0
923002286,Seljord Tannlegekontor,0
922985286,Vestre Borge Frukt og Hage AS,0
922996024,Sevatdal Teaching,0
922825629,Strand Kultur og Grendehus,0
831504722,Mats Holthe,0
831486112,Myhremedia Tor Erik Myhre,0
931499440,Magnhild Anne Øyvågslid,0
931498916,Runar Slåttun,0
931497707,Ruud Bier og Honning,0
931497464,Equinor Seniorklubb Vestfold og Telemark,0
931495828,MYE Ved AS,0
922856532,Midt-Telemark Sv,0
822857612,Nordbid Norge AS,0
922844291,Tømrar Bård Audun Aarbakk,0
922840601,Telemark Yurek Kowalski Byggeservice,0
922839956,Liabygg Holding AS,0
922837945,Tilstedeværelse Christina Olsson,0
922828695,NT Consulting Torger Helgesen,0
922827664,Ressursteam AS,0
922876452,Grivibakken Burettslag,0
922873607,Aakre Gard,0
922871760,Haugland Vei og Landbrukservice,0
922868999,Hulderhest AS,0
922867178,"Gedas Malerservice, Vaicekauskas",0
922863458,GV Malerservice Verbickas,0
822862462,Vest-Telemarkingen,0
922863318,Alsayer,0
922890943,Dålånvegen Boligfelt,0
922883033,SEA Clear Telemark,0
922882258,Vipper Exension By Ineta Jukneviciute,0
922881626,Verver Norge AS,0
822888372,Gardsteig AS,0
922881537,B45 Norge AS,0
922894469,Furumoen Boligfelt,0
922879737,Treungen Birøkterlag,0
922805822,Mix&Mett Thaimat Suporn Jitthiang Malmgren,0
922798168,MTE Conteinerservice AS,0
922800367,SEA Clear,0
922796327,Bryn Multiservice,0
922793433,MHM Eiendom AS,0
922790078,Haugjordet Vel,0
922788790,Haugsåsveien 14 B-E,0
922784876,Hans Ivar Høibø,0
931466372,Moen Musikk,0
931464094,Torpe Prosessteknisk Konsulent,0
931463160,Tveitan Utvikling og Landbruk,0
922816069,Christensen Consult.,0
922811784,Byggefirma Poutsma,0
922810990,Tordsson Lyd og Scene,0
922808562,Morgan Drift AS,0
922807272,Notodden og Omegn St. Georgs Gilde,0
931480294,JE Vegen,0
931479830,Dieseth Fysioterapi,0
931466712,Jo Bergersen Holding AS,0
831472022,Knut Mørken,0
831470682,Bygg Alvydas Dobilevicius,0
931473581,Tesfahawariat Graving og Drenering,0
931472577,P. Ripel,0
931471635,Thor Heritage AS,0
931494597,Telemark Kanalcamping AS,0
931494279,Solar 1 AS,0
931494244,Idar Thorsberg,0
931493930,Bråten Husflid Hoogland,0
931492616,Strikkefeber Fargeriet AS,0
931481290,Anders Nordby Arkitekt AS,0
831492562,Bunad og Bøll DA,0
931480383,Vestfold Aircoolers,0
922682844,Sørbø Mentoring og Skript,0
922682666,Konsulent R A Langeland,0
922682429,Kragerø Lyd & Event Solbekk,0
922682151,Hjuksebø Gull og Sølv,0
922682038,Almviks Landhandel,0
922681708,Flåthe Per Fotograf,0
922681511,Avanti Hårstudio Berit S Lund,0
922679339,Flexi Holding AS,0
822747752,Regnbueprosjekter.Laura Miralles.,0
922713324,Pedersen Pub Å Bistro,0
922708479,MUR og Tømmer Bygg AS,0
922701067,Lauritsen Maling og Gulvsliping ANS,0
922685177,Kragerømureren Svein Gundersen,0
922685126,Notodden Turlag,0
922685096,Flatingard V Geir Olav Nordjordet,0
922683581,Tømrar Eystein Haugen,0
922750424,Kvalitetsplanter AS,0
922748519,Bakeverket International AS,0
922747504,Kragerø Parkering AS,0
922747407,Grenland Sand & Grus AS,0
922746842,Jonar AS,0
922742006,Bo-Partner Drift AS,0
922737665,Trym Valebjørg,0
922734488,Skien Ølutsalg AS,0
922783993,Drammen Rengjøringsbyrå Veronika Kopecka,0
922782822,Salon Flores Ruth Lissette Toval Flores,0
922782334,Bjørn Vaa Sveisetjenester,0
922782121,HS Autosalg AS,0
922778981,Snekker Bygger Ovidijus Buiveydas,0
922774579,Brana Islandshestforening,0
822774032,TL Maskin og Eiendom AS,0
922753024,Moland Bygg,0
922642990,Skriugata 15 Boligsameie,0
822649262,Telemark Varsel & Følgebiltjeneste Tarud,0
822647162,Saltbrygga 2 Borettslag,0
922638101,Go With Your Flow Luraas,0
922627967,Høgefjell Veilag,0
922629730,Hudpleier Sandra Stamland,0
922626154,Union Fk,0
922626146,Torggata 9 Bolig AS,0
922654131,Vidar Ungdomslag Heddal,0
922654239,NTL Skatt Informasjonsforvaltning,0
922652244,Bertils Verktøysliperi AS,0
922655499,HK Utleie AS,0
922655243,Mudo Gym Bø AS Konkursbo,0
922655812,Kjellemo Borettslag,0
922649820,Fjelldans,0
922645140,Techno - Gudmundsson,0
922671559,Snekker Mathisen,0
922671192,Bukta Kiropraktikk,0
922667497,Naas Bygg og Anlegg,0
822664652,"Norsk Newfoundlandshundklubb Avdeling Buskerud, Telemark og Vestfold",0
922662053,Morten Vala,0
922656894,J.E Maskin,0
922659117,Liberalistene Porsgrunn,0
922656614,Vaterlandsgate Borettslag,0
922678618,Listul Transport,0
922677751,Kviteseid Taxi Cato Haugen,0
922677573,Berget Utvikling,0
922677492,Smart Hus Norge,0
922677468,Freha Eiendom AS,0
922677107,Matformidleren/Arrangement,0
922677085,Kjell-Arne Bruseth,0
822686052,Com.Back Liv Tveiten,0
922556695,Fjøsgårdene Borettslag,0
922556083,Holger Vaag,0
922554560,Hvistendahl Equestrian,0
822546072,Kjennskogen Vegard Madsen,0
922537283,Aasetre Gård,0
922417849,Urædd Turnforening,0
922417563,Brånan i Borettslag,0
822417752,Odd Fellow Loge Nr. 24 Gregorius Dagssønn,0
922586411,MS Excel Mathisen,0
922577099,Manheim Maskin,0
922570051,Eventyrfabrikken Skien,0
922568308,DET Gulet Huset AS,0
922565910,Porsgrunn Røde Kors,0
922563993,Eikelia Va-Lag Sa,0
922563268,Anders Høgli,0
922561451,Oshoppo AS,0
922601453,Kloppin Invest AS,0
822602312,Dilsdalens Venner,0
822596932,DR Elof Nelson,0
922591180,TP Holding AS,0
922591008,Yoga Strøm,0
922590877,Haugland Prime,0
922589968,Notodden Eiendom AS,0
922589119,Nærum Eiendom AS,0
922625344,Lønnegraff AS,0
922624127,K.O Solli,0
922622086,Sikane's,0
922620008,Garden Transport og Anlegg,0
922618178,EPB AS,0
922616272,Lege Sanne,0
922616248,Sørlandsappellen,0
922603294,Alfred Bad og Velvære,0
922519153,Fredheim Boligsameie,0
922518483,Eiendomsmeglerutvalget,0
922518394,Krypen Jagtkompani,0
922517932,17. Mai Komiteen Flatdal,0
922517363,Svanesjøens Svirebrødre,0
922517126,FAU Heistad Barneskole,0
922516847,Øvre Gjerpen Arbeiderlag,0
922516677,Scheen Jazzorkester,0
922522804,Telemark Unge Høyre,0
922522197,Blåbærvegen Borettslag,0
922521751,Skotfoss Arbeiderlag,0
922520496,Midt-Telemark Høyre,0
922519994,Fjordglimt Leirklubb,0
922519765,Scandinavian Charity,0
922519463,Bjervagate Vel,0
922519293,Sameiet Trommedalsjordet 35,0
922524734,Brevik og Sandøya Arbeiderlag,0
922524475,Mannskoret Groms,0
922524327,Sameie Solumsgate 3,0
922524262,ØL Klubben Balder,0
922523282,Lederne Coop Vestfold og Telemark,0
922523053,Sameiet Såheimsveien Garasjesanleg,0
922522995,Herre Kulturstue,0
922522847,Litteraturhuset i Kragerø,0
922535442,Ana Burlan,0
922535353,Kine Andersen,0
922533040,Dahle Maskintenestar Tor Bjålid,0
922530947,Stathelle Glass-Service AS,0
922529728,Olav Grave AS,0
922529469,Haustveit Regnskap,0
922527172,"Sameiet Storgata 28, Langesund",0
922526613,FAU Gimsøy Skole,0
922505810,Apaldalen Veglag,0
922504865,Mælahagen Borettslag,0
922504377,Sameiet Dalsbygdvegen 1,0
922504342,Jomfruland Nasjonalpark,0
922504334,Blåfjell Jaktlag,0
922504326,Normisjon Tinn,0
922503915,Betalingsformidlingens Venner,0
922503877,EMS Ambulansemesterskap Telemark,0
922509921,Kammerfoss Misjonsforening,0
922509875,Sameiet Biørnsborgbakken 19,0
922509271,Blåbærvegen Velforening,0
922509166,Koret Krutt,0
922508097,Sameiet Risingjordet 37,0
922507449,Klubben Oras Telemark,0
922506965,Bandak Veglag,0
922505993,Gautefallheia II Sameie,0
922513244,Sameiet Pa Munchs Gate Sør 29 og 31,0
922512752,Seljord 17. Mai Komitè,0
922511543,Raet Sameie,0
922511144,Skien Arbeidersamfunn,0
922510822,Klatregruppa Aktivitet,0
922510407,Harkjærveien,0
922510342,Torglimt Kystlag,0
922510326,FAU Lunde 10-Årige Skole,0
922516480,Bamble Sikringsradiolag,0
922516332,Naturvernforbundet i Kragerø og Drangedal,0
922515174,Stabbestad Båtforening,0
922515107,Rauland Bygdekvinnelag,0
922514569,Step By Step Charity Sti,0
922514461,Skagerrak Sparebank Bedriftsidrettslag,0
922514380,Bjørkemyrvegen Sameie,0
922513368,Mælagata Borettslag,0
931489011,Snekkermester Dag Halvor Dale,0
931488805,Hannemyr Nye Medier AS,0
931488481,Jan Lepperød Økonomisk-Administrativ Bistand,0
931488430,Rett og Vrang Synnøve Heggelid,0
931488376,Rødmyrsvingen 72 AS,0
931488139,Aureus Holding AS,0
931487930,F. Windegaard Konsult,0
931487507,Tuddal Eiendom AS,0
931491229,Geir Torfinn Nedrebø,0
931491180,JC Jensen Eiendom AS,0
931490818,Bustrak Gaard Skretteberg,0
931490737,Leth-Olsen Materials Consulting AS,0
931490710,Fokus Foto - K Myrstrand,0
931489569,Kokkersvold Montering,0
931489100,Bråthen Rep & Utleie,0
931489046,Grapix Di Catarro,0
922501130,Thaiforeningen i Skien,0
922501041,Telemark Litauisk Forening,0
922500851,Gjerpen Historielag,0
922500835,Velferdshytte Jahres Fabrikker,0
922500533,Grønli og Herøya Arbeiderlag,0
922500142,Kvambekkheia Midtre Vel,0
922500126,Heimdall Airsoft,0
922499659,Skolands Venner,0
922503559,Nmcu Telemark,0
922503478,Ytf,0
922503435,Foreldreforeningen Stigeråsen Skol,0
922503400,Ytre Gjerpen Arbeiderlag,0
922502986,Skienrevyen,0
922502757,NITO Ineos Bamble,0
922502676,Sameiet Eltvet Skogsbilvegforening,0
922502153,Sameiet Tjønnstadgaten 3,0
922498237,Igletjønn Vannverk i Notodden Kommune,0
922497958,Sameiet Mv3 Sør (Bjørkemyrsvegen Sør),0
922497915,Sameiet Vesledam Veglag,0
922497680,Tkf,0
922496773,Schønbergs Vei,0
922496382,Sameiet Skomværkvartalet,0
922494398,FAU Kjørbekkhøgda Skole,0
922494185,Telemarks Unge Muslimer,0
922499632,Folkets Parti Skien,0
922499470,Gautefalheia 101,0
922499217,Raset Industri og Grunneierforenin,0
922499101,Elogit Caverion Herøya,0
922498865,Folkets Parti Porsgrunn,0
922498822,El &It,0
922498644,Inkluderingsdagen,0
922498539,Øya i Borettslag,0
931485423,Rossbach AS,0
931485008,Jnhagen Julie Nagell Hagen,0
931484052,Christian Sæteren,0
931483870,Bjørn Erik Fjellestad,0
931483609,Menstad Næringspark AS,0
931483196,Hjuksebø Dekkhotell AS,0
931482912,Hvammen Bygg og Hytteservice,0
931481819,Løndal Design,0
931487132,Hatool AS,0
931486926,Julianne Aga,0
931486608,Kataleja Beauty Gyte Ramoniene,0
931486519,Laag AS,0
931486306,AKH Multimedia Akhmetzyanov,0
931486136,Prosjektkoordinatene Torunn Hildonen Nilsen Momtazi,0
931486071,JK Snekkerservice Johnny Kikut,0
931485709,Olafur Lindgren Sigurdsson,0
922487278,Sameiget Vesåsvegen,0
922487243,Furuset Borettslag,0
922487146,Langårdvegen 81,0
922487065,Sameiet Stasjonsvn. 9,0
922485410,Skien Cheerleaders,0
922485100,Skytja Jakt,0
922484996,Sameie Galeioddveien 11,0
922483752,Sameiet Gamle Kragerøvei 3,0
922489173,Nordbøåsen Borettslag,0
922489165,Doktor Munks Park Iii Borettslag,0
922488584,Møtestad Morgedal,0
922488541,Vesta-Lia Borettslag,0
922488088,Bråten Båtforening,0
922487952,Trytetjønnvegen Vegsameige,0
922487944,Skauenveien 15 og 17,0
922487502,Hiterdals Mjødlaug,0
922491704,Solåsen Veilag,0
922491313,Sameiet Folkestadvegen 15-17,0
922491283,Fyresdal Tråvlag,0
922490988,Veglaget Dyrlandsdalen Syd,0
922490899,Dalaåi og Smøgåi Veglag,0
922490104,Dartklubben Trippel 20,0
922489904,Hytteforeningen Heivannet Nord,0
922489254,Brukerrådet På Gråtenmoen Bydelshu,0
922493308,Knerten Racing,0
922492840,Helgen og Holla Travklubb,0
922492611,Torsdagstreff Porsgrunn,0
922492522,Hovedgata 23 (3825 Lunde),0
922492379,Moflata Fau,0
922492360,Linjeforeningen Sigma,0
922492328,Midt-Telemark Museumslag,0
922491887,Neset Båtforening,0
922472270,Elvegata Porsgrunn Borettslag,0
922472157,"Norsk Ornitologisk Forening, Telemark Avdeling, Kragerø Lokalla",0
922471770,Foreininga Skeidet i Fyresdal,0
922471401,Renor Brevik Bedriftsidrettslag,0
922470529,Forsamlingslokalet Skogheims Venner,0
922470006,Telemarkfotballens Venner,0
922469946,Flamewatergaming,0
922469571,FAU Heddal Barneskole,0
922474273,Felleskirkelig Forening i Kvitesei,0
922474265,Grimås Løypelag,0
922474052,Seniornett Grenland,0
922474036,Connected Worship Ministries,0
922473609,Midt-Telemark Venstre,0
922473447,Telemarksguide,0
922473250,Sameiet Havparadiset,0
922472882,Porsgrunn Venstre,0
922477167,Grenland Functional Fitnessklubb,0
922477094,Løvborg Borettslag,0
922476799,Gabler Borettslag,0
922476535,Veglaget Langlim-Rorgemoen-Bøle,0
922476527,Heiåivegen Sameie,0
922476039,Siljan Soul Children,0
922475849,Skotfoss Oppvekstsenter Foreldrerå Arbeidsutvalg,0
922474281,Artilleriforeningen av 1896,0
922482772,KOR Koselig,0
922482098,Støylsdalen Jaktlag,0
922481288,Mar-El Sin Velferd,0
922480516,Notodden Sykleklubb,0
922479291,Skomværkvartalet Borettslag,0
922478473,Norsk Forening for Kontekstuell Atferdsvitenskap - Den Norske,0
922477671,Laugstol Bedriftsidrettslag,0
922477507,Rambergstranda Vel,0
922459282,Barneklubben,0
922458731,Norske Akevitters Venner Region Grenland,0
922458685,Kongsberg Tablewar,0
922458456,Tollnes Damegruppe,0
922458197,Hellebarden Jaktlag,0
922457395,Tirsdagsklubben,0
922456976,Grenland Hundeklubb,0
922456623,Vinje Mållag,0
922461694,Øvre Bjørntvedt Velforening,0
922461422,Uvyrslåmi Snobrettlag,0
922460787,Midt-Telemark Arbeiderparti,0
922460744,Herre Lutherske Bedehus,0
922460248,Scenebluss,0
922460108,Hengeltjønn Hytteforening,0
922459827,Hallbjønn Feriesameie,0
922459568,Drangedal Pensjonistlag,0
922465207,Lagunen i Borettslag,0
922465134,Polsk-Norsk Forening i Porsgrunn,0
922464901,Sameiet Ulefossveien 73,0
922464537,Bergsbygda Montessoriskoles Venner,0
922464049,Spelemannslaget Bøheringen,0
922463476,NEI Til Atomvåpen (Nta) - Avd. Grenland,0
922463298,Hestegrøa Sameige,0
922463182,Lundevang Filmklubb,0
922469180,Godviljan Sameige,0
922468826,17. Mai Komite Helle Skole,0
922468702,Bjønndalsmyra 12,0
922468052,Tinnesmoen Fau,0
922467374,Seljord Juniorspelemannslag,0
922466629,Sameiet Bedriftsvegen 92,0
922465746,Søndagsgruppa Porsgrunn,0
922465711,Kragerø Fotoklubb,0
922446997,Kragerø Kaninavlslag,0
922445990,Kviteseid Senterparti,0
922445303,NFF Telemark Friomsorgsforening,0
922444730,Notodden Metallsilhuettklubb,0
922444242,Sameiet Våmarodden,0
922444102,FAU Bølehøgda Skole,0
922443920,Sameiet Bad Habits 2018,0
922443734,Midt Telemark Saueavlslag,0
922450048,Skien Senterparti,0
922449570,Møsstrond Grunneigarlag,0
922449384,Fjellrøyst,0
922448566,Sameiet Skogenkvartalet Bø,0
922448345,Grenland Tango,0
922448094,Sameiet Byhjørnet,0
922447993,Grimås Hytteforening,0
922447306,Mkr- Mammaklubben Kultur- og Reiseselskap,0
922452903,Solum Bygdekvinnelag,0
922452326,Ny Start,0
922451885,Saboteurs Mc Rjukan,0
922451842,Telemarkskonferansen,0
922451265,Lions Club Nome,0
922450714,Skien Tannklinikks Venner,0
922450285,Porsgrunns Dagblad - Klubb for Ansatte,0
922450102,Kvitsund Idrettslag,0
922456593,Elveparken Brygge Iii Borettslag,0
922456550,HLF Notodden,0
922456143,Nome Høyre,0
922455880,Sameiget Vegen Sørkås-Stigberget,0
922453683,Mo Bygdelag,0
922453551,"Rotaryfondet i Vestfold, Telemark, Aust- og Vestagder",0
922453454,Sameiet Kløvervegen,0
922453233,Telemark Fjørfelag,0
822479812,Jøransberg Borettslag,0
822476082,Bergenåsen Vel,0
822474942,Kullhuset Båtforening,0
822469302,Kragerø Klatreklubb,0
822462952,Fish & Ships,0
822442722,Politiets Pensjonistlag Telemark,0
822441572,FAU Bø Skule,0
822441432,Kivledalen Løypelag,0
822522092,Heistadtangen Sameie C,0
822519512,Bjørnstadenga II Borettslag,0
822511562,Team Jesus,0
822505872,Aktive Eldre,0
822498272,Tankesmien Nye Norge,0
822497152,Buerhaven Iii Borettslag,0
822496202,Skårdalsvegen Veglag,0
822494692,FAU International School Telemark,0
922439044,Dalen Familiekrik,0
922438951,Sameiet Valleråsen Garasjer,0
922438447,Fløtningen Park II Borettslag,0
922438285,Sameie Grønnslett G/B Nr 15/22 Karlsøy,0
922438250,Sameiet Rue-Kålidalsvegen,0
