Organisasjonsnummer,Navn,Antall_ansatte
935279771,Iselin opsahl coward,0
935373794,Skjærgårdsgartner Kragerø AS,0
935808944,Bjellås hage,0
935887763,Reistad hageservice,0
936147429,Hafstens hage og teknikk,0
970438165,Svein stranddal,0
970537414,Stenrud vidar,0
976890981,Ørvik holding AS,0
980670503,Jan anders haugland,0
981481984,M park - anlegg AS,0
991584331,Hvamb 2 grønne,0
994419846,Annleggsgartner willy herolf lieng,0
997748190,Ghl eiendom AS,0
814348032,Tekstgården AS,0
828796402,Mariann michelsen consulting,0
829332922,Andersen kontor- og eiendomstjenester,0
914522412,Hannes hårpleie AS,0
923833455,Prosjektkoordinatene torunn hildonen nilsen momtazi,0
926690752,Selander omnia support,0
927955490,Kristiansen kontor og regnskap tjenester,0
934027639,Kerstin e. aas,0
936389295,Vas as tvangsavviklingsbo,0
939705511,Eckholdt kontorservice,0
970994599,Hermes arild johnsen gimstad,0
979724500,Hafenbradl AS,0
981215877,Merkantil kontortjenester ingunn aasdalen hauge,0
981266846,Procit gullborg straume,0
981721616,Skien oversetterbyrå vidar aksel odberg,0
989114530,Ts finans AS,0
993226807,Viaoss AS,0
998624754,Vas AS,0
833322052,Agent rambekk,0
926056573,Lt partnertjenester AS,0
928350061,Callservice fredriksen,0
930212652,Agent chehab,0
930692301,Agent saraydari,0
930724718,Patricia cossette,0
931754084,Agent b. thaher,0
932468905,Khatir consulting,0
932987341,Agent jaradat,0
933199053,Fritzon sales,0
933215075,Agent emma larsen,0
933277844,Agent gulli,0
935264626,Konsulent aasum,0
935929741,Konsulent skaarer,0
935981085,Konsulent bråten,0
935982375,Konsulent khalili,0
936038344,Konsulent tjønneng,0
936091199,Consulting flogstad,0
936241263,Konsulent søberg,0
986521682,Tula akseth,0
933803848,Industriuka AS,0
991916008,På kanten - den norske filosofifestival i Kragerø sti,0
859566162,Leirbekk utbygging AS,0
917512264,Trustee service dotno asgeir snorre kristoffersen,0
932741261,Mynt haugen,0
934365976,Skilbred consulting print & branding,0
931053418,Equity finance AS,0
988185132,Gjerpen grønt AS,0
835633462,Visum consulting as tvangsavviklingsbo,0
913377737,Visum consulting AS,0
916202393,Haukelidsæter konsulenttjenester,0
916495919,Tommy sjåfjells rus- og brukermedvirknings kompetanse,0
916944233,P r johansen makroøkonomi,0
917035822,Gjærum kontroll,0
917840490,Jan arild lauvland,0
918837094,Inovyn europe limited norwegian branch nuf,0
919729767,Benedikte bilberg veiledning og coaching,0
920843980,Sara rydland nærum,0
922190003,Axel wildar konsultasjon,0
924735651,Konsulent cudihina,0
926364650,Lister capital,0
926487760,Let's brand .no trustee service,0
928498549,Tørre analyser,0
929292308,Torstein lia,0
929300653,Pentacle AS,0
929797043,Egensajt .no trustee,0
932133741,Konsulink AS,0
934784464,Embern AS,0
935053161,Steinar hotvedt konsulent tjenester mat&drikke,0
935921872,Terrabon ltd nuf,0
935948061,Nordname trustee service,0
971537612,Notodden håndballag,0
976014391,Ali AS,0
976916239,R schjølberg maritime services,0
979656076,Norsk sentrumsfordel AS,0
982790972,Sound consulting b a gåserud,0
985677034,Prt capital AS,0
987637544,Laga kunstbyrå catrine danielsen,0
994815776,Kragerø resort AS,0
932513315,Skien kommune - digitaliseringssamarbeidet i Vestfold og Telemark,0
921645996,Jomfruland nasjonalpark,0
930635383,Start i grenland kommunalt oppgavefellesskap,0
986706054,Interkommunalt plankontor for Kviteseid og Nissedal,0
987363517,Nome og Midt-Telemark næringsfond iks,0
935541778,Vinje golfsimulator AS,0
890078672,Min barnehage eiendom AS,0
917840296,Hylle holding AS,0
927835347,Robelin holding AS,0
931045512,Sætrebo barnehage AS,0
934933214,Levangsheia barnehage,0
958944403,Liane 2 AS,0
985996296,Remida AS,0
989454552,Bratsberghavna familiebarnehage runar thomas byberg,0
995284839,Sandøya naturbarnehage,0
996980111,Skogtoppen 2 AS,0
998559006,Melkeveien 2 AS,0
835664872,Heddal private barneskole sa,0
930706361,Skien steinerskole AS,0
931234021,Ole kigen undervisning,0
933779734,Levangsheia montessoriskole,0
934146344,Grenland montessoriungdomsskole,0
935664209,Heddal private ungdomsskole sa,0
948936135,Thomas educational development carl thomas carlsten.,0
934070453,Arilds opplæring AS,0
982078555,Tango akademiet AS,0
913700635,Doktorhuset maryam shafiei,0
813893932,Hykkerud event,0
815358112,Auds ski aud irene kittelsen,0
817108792,Travtrener eini s. linn,0
822161332,Birgitte lie andersen/lie hvalen ponnystall,0
829573512,Skilbrei fjell og føring,0
831678992,Coach krokmo,0
833060902,Nelo yoga andersen,0
833521012,Nesstrand hest og aktiviteter,0
833633872,Coach bjerkelund,0
833908502,Johansen fikser,0
834605872,Sensato AS,0
835869792,Løfgren dtv service,0
836078632,Østevik trening og veiledning,0
836503392,Coach steven q. andersen,0
870499442,Hippocrates/stall yin yang rehab. ine elisabeth dahl,0
897168162,Travtrener simen bremseth jessen,0
913054261,Anna bratsberg,0
914524997,Notodden taekwondo,0
914552281,Personlig trener anita fossberg,0
914825431,Personlig trener kine antonsen,0
914839270,Iyengar yoga Telemark AS,0
916562314,Nina børhaug yoga,0
916859953,Louise rodgers holte,0
917098107,H100 technology AS,0
918396888,Åshild valebjørg,0
919087056,Kristian brekken,0
919680504,The room Skien AS,0
919704748,Heidi bækkevold pilates og fysioterapi,0
919894695,Henriette moe kristensen,0
920224903,Delfin sk AS,0
920348130,Grenland sjakksenter AS,0
920395309,Moksa AS,0
920572448,Bertin nymoen etf,0
920643833,Hindrum golf,0
921131291,Valton,0
921834187,Amadeus fotballskole,0
922399131,Yoga strøm,0
922697728,Poledance Skien v/valldal,0
923563229,Monica klokseth,0
923683054,Tula yoga marthe aurora rugtveit,0
924444339,Hermansen sport,0
924667516,Fredrik grohs utvikling,0
925133078,Grohs resultat,0
925570524,Eirik hanssen coach/ sporslig koordinator,0
925621137,Marte nerdahl,0
926178180,Thomas haugehåtveit sport,0
926454803,Deila AS,0
926681575,Studioxo AS,0
926914561,Fredrik nordkvelle,0
926963201,Eivind andreas røed,0
927054558,Stein erik lundgren,0
927391376,Møller fjellsport,0
927511967,Fredriksen,0
927867346,Medisinsk yoga med marianne timland hansen,0
927988399,Entirebody coaching AS,0
928024792,Andresen kart & machete,0
928099407,Helle enne madsen,0
928516776,Berg golf,0
928529150,Svalastog yoga,0
928600610,Sprek med ludvigsen,0
928609391,Personlig trener mie sørlie,0
928712028,Endless pole studio AS,0
928992071,Pt rebecka andersen,0
929023870,Pt tveita,0
929182200,Emil åberg,0
929296591,Strømnes pole fitness,0
929395220,Pt karoline skarpodde,0
929414705,Kayak adventure Norway wedemeier,0
929430034,Monica silva,0
929604571,Mørchs keeperskole,0
929632419,Mathilde ellingsen coaching,0
929682807,Skien ridesenter AS,0
930020028,"Arnstein sunde idrettsfysiologi, ski og trening",0
930177903,Yoga med marianne rognlien røine,0
930307130,Marianne hellstrand,0
930613924,Nikea yoga & wellness - av monika samuelsen,0
930692921,Andersen trening og helse,0
930799394,Aasgrav - personlig trening og fysioterapi AS,0
930808253,Damkjær moen trening,0
930808776,Hanna kristine larsen,0
930844187,Benessio med lill-irén westgård,0
930921084,Philip nesbakk,0
930922668,Sterkere med cecilie ajer verpe,0
930932329,Skogens ro -caroline moen,0
931027387,Bevegdeg AS,0
931033247,Isfoss yoga & hage,0
931560875,I.m. birkeland,0
931645560,Tonning phaynai yoga & massasje,0
931765108,Aksum football coaching,0
931832875,Kari mette desiree nilssen,0
931844253,Kamilla fjeldavlie,0
931859587,Up-2 kvilaas,0
931871900,Eric james kurth coaching,0
931992414,Storhaug coaching,0
932001225,Team hovland,0
932349639,Bolsbasic AS,0
932413361,Kim nielsen,0
932460114,Kviteseid jeet kune do & slossing,0
932472864,Valentic pilates,0
932558076,Bjørn inge nystein,0
932558114,Skauen coaching,0
932767899,Yoga med siri alstad,0
932792087,Azad yoga og mental helse,0
932879603,Yngvil wendelbo yoga,0
932923351,Ernæringsrådgiver camilla syversen,0
933056570,Simmerlund coaching,0
933102726,Lilova,0
933141802,Pt pruse,0
933152820,Marte haugsvold,0
933153266,Lia coaching,0
933296903,Mpc holding AS,0
933296938,Sky fitness Porsgrunn AS,0
933338827,Spillerutvikler bård ahlgren,0
933422178,Bergius-tveit coaching,0
933506061,Inger-marie myrvoll,0
933566323,Sigrid å. ellefsen,0
933589536,Kragerø yoga da,0
933634094,Glimmer yoga med emily stensen-christensen,0
933761339,Velvære bratsberg,0
933816559,Knutsen,0
933883760,Widestam yoga,0
933982289,"Sara fosstvedt hest, yoga og naturkraft",0
934071719,Iselin borgersen personlig trener,0
934073312,Line berge hyni,0
934076567,Lekven coaching,0
934126335,Cg grøsfjeld,0
934156250,Beate melseth,0
934162730,Silje ingdal,0
934301188,Nilsson coaching & rådgivning,0
934384741,Mi aiuta AS,0
934404041,Pt aaland,0
934443942,Linda sem brårmo,0
934467876,Fotball for alle,0
934478479,Hanne e.g. lien coaching,0
934498283,Skauen coaching,0
934637771,Linda m. larsen - personlig trener & coaching,0
934788508,Fride olsen mork,0
934798376,Olga myrvang yoga for helse,0
934823230,Vertical vibes lüdke,0
934872487,Nerhus trening,0
934905660,Braaten helse og livsstil,0
934960769,Spange coaching,0
935031109,Pt h. lunde,0
935067243,Online coach oscar due wang inngår i dødsbo,0
935085837,Kroken aktivitetsstall v/ lisa c. haugland,0
935150868,Hanna gravalid,0
935177758,Åsen consulting,0
935218462,Pt omtveit,0
935265932,Maria esberg,0
935267846,Benessio hanna lindell,0
935279305,Lisbet midtgård,0
935486211,Stille styrke may way AS,0
935499542,Larsen nature adventure,0
935662397,Pt helene sofie holte fosteråsen,0
935760615,Wejdling hest & fjell,0
935777739,Benessio,0
935784018,Flyfrode sveinungsen,0
935809649,Livsstil & velvære - reidun nygård,0
935818354,Østensen multilogic,0
935843774,Jm fitness academy coach jovanovic,0
935844134,Pt mathilde knutsen,0
935853788,Monica kvam fysisk&mentaltrening,0
935858429,Shimas trening og helse as tvangsavviklingsbo,0
935875404,Skjørshammer personlig trening,0
935911788,Coach andrine holtung,0
936065694,Pt hanne bø,0
936286445,Dalen coaching,0
936524303,Yoga med bakkerud,0
969249901,Gottling per,0
980459241,Lene wendelborg hørte,0
986428542,Mattias andreasson golf,0
986576630,Målfrid stensjøen karlsen,0
987289376,Alexander heisholt,0
987973846,Uvyrslåmi snobrettlag,0
988096393,Psykolog tove mathisen,0
989405306,Holms fritid,0
990362564,Ann helen levang,0
991909818,Gp trening og kosthold gitte haavind pettersen,0
992274581,Xo management,0
992321490,Kristin bjørbæk rolandsen,0
992649674,Fredrik andersen undervannsskole,0
992688572,Fyresdal natur sigurd skomedal,0
993344133,Sterkmedanette anette tollefsen,0
994465945,Gjestland,0
994988107,Silje ludvigsen,0
996046893,Elisabeth karsten communicare,0
996973166,Seljord hestesenter AS,0
998019508,Lene wendelborg hørte instruktør og personlig trener AS,0
998767458,Jrg jan rune grave,0
999152171,Fjellguten aktiv AS,0
999197388,Svein halvor dahl,0
920816444,Seljord juniorspelemannslag,0
922557179,Fjelldans,0
813771012,Toro musikk tommy roen,0
827431672,Vilde ellegaard westeng,0
897736012,"Nora, nasjonal og regional arena for dans i Telemark AS",0
914836182,Camilla amundsen music,0
915714382,Porsgrunn tangostudio evy høst jørgensen,0
915948650,Popjazzonline.com AS,0
919317760,Simen roheim iversen,0
922059888,Frigstad musikk,0
923055061,Even ellegaard westeng,0
925387312,Stage-door talentutvikling,0
925496839,Maria dahl kunst og litteratur,0
926399837,Studio d.a.n.s. da,0
926694472,Porsgrunn malerklubb,0
927023741,Finnmark ungdomslag,0
927821680,Mette dahl hanssen,0
929313062,Trommegruppa puls,0
929907396,Favoritt art workshop favoritova,0
929981790,Jørgen johan stykket - enkeltmannsforetak,0
930134066,Magnar haugen,0
930658006,Aqua - dans og kurs,0
931552716,"Hørte auto, kultur og skulpturverksted v/ olav norheim-langkaas",0
931720031,Torjus bakken folkedans og folkemusikk,0
933352692,Salvesen musikk,0
933752267,Axel martinus walday næss enk.,0
934283414,Moe kreativ,0
934820932,Slojdlyd/julie cordes,0
934921399,Solheim sanctuary / ulrichsen,0
985148287,Skien ballett og dansesenter lene olsen,0
986249494,Fredrik brattberg productions,0
986737227,Yoga grenland joosten,0
988149845,Holmberg harmoni,0
989821369,Splint AS,0
992147830,Toril siksjø,0
992947632,Erik norheim - undervisning/freelance,0
994067028,Skien gitarskole og lydstudio demetrio scopelliti,0
994322028,Øyvind sundsvalen - pianist og pianopedagog,0
995397021,Direttore musicale cedomir popadic,0
995429659,Kragerø dansestudio ved eline hansen,0
995659727,Sarah nordal musikk,0
870992572,A nielsen trafikkskole AS,0
885459102,Tinn trafikkskole hans olav karlsrud,0
913225627,Kvålseth trafikkskule AS,0
914286239,Bø trafikkskole AS,0
915078818,Tinn Vinje trafikkopplæring AS,0
917607028,Den nye trafikkskolen AS,0
918964894,Btm trafikkskule AS,0
925246433,Grenland trafikkskole AS,0
929059948,Chauffeur trafikkskole AS,0
931460838,Kasland trafikkskole Notodden AS,0
934300092,Trafikkpartner gulliksen,0
935989078,Høygir AS,0
971157410,Øvre Telemark trafikkskule aslak høgetveit dy,0
971201568,Skien trafikkskole da,0
976688554,Brevik & Bamble trafikkskole AS,0
982364787,Team trafikkskole da,0
983724329,Sentrum trafikkskole olav øvrehus,0
986062858,Midt Telemark trafikkskole geir holløkken,0
994752421,Danielsens trafikkskole,0
995811464,"Nr 1 trafikkskole skien, da",0
815305132,Sollid trafikkskole AS,0
825501142,Trafikklærer bjørnstad,0
898563472,4-hjul trafikkskole haakon syvertsen,0
915519202,Einar stensrud trafikkopplæring,0
916116519,Telemark trafikkopplæring cathrine melsom,0
917442754,Book fredrik nerdahl?,0
917460566,Kjørrum joakim sørum,0
917527040,Jensen trafikkskole,0
918195068,Opaas undervisning & konsulent,0
920539459,Lene illøkken-schmitz trafikkskole,0
920639739,Trafikksikkerhetsmannen dag thomassen,0
921689810,Trillepiken AS,0
925537128,Trafikklærer puac,0
926704036,Roger trede hansen,0
926753843,Richard sommerseth trafikkopplæring,0
927859211,Haukeland trafikkopplæring,0
928534162,Dag lysø trafikkskole,0
929481968,Kim tore sandvik,0
930916404,Berntsen trafikkskole,0
932202891,Trafikklærer haugen,0
934538471,Langelid trafikkskole,0
935260809,Rogers trafikkskole AS,0
935494885,Vold mchjelp,0
935868351,Trafikalt simulator senter AS,0
977179076,Espen trafikkskole espen lindgren,0
977556082,Tom`s kjøreskole tom h johnsen,0
981776607,John bergan roligheten,0
981793455,Arilds kjøreskole arild grøtvik,0
982364760,Eggerdink trafikkskole,0
983479545,Berberg kai morten,0
983503837,Utzig preben,0
983503845,Framnes ove morten,0
985900035,Ståle paulsen trafikkskole,0
988862606,Shk kjøreopplæring svein halvor kaasin,0
996111911,Frank bråthens trafikkskole,0
999652506,Trafikklærer sneltvedt,0
827661112,Bente dahles norskhjelp,0
919952164,Terje bergerud elektro,0
930054828,E-education odden,0
930634298,Scientia v/ bergman,0
930946397,Kai's garage AS,0
931834274,Irene ingvaldsen,0
932696436,Mona auråen,0
932961474,V jørgensen,0
934545877,Vikarpro brustad,0
934669169,Greta fossum,0
935401488,One-on-one tutor - dr. sivalingam,0
935952603,Lindland undervisning,0
980281396,Kristiansen tech support,0
989767089,Øye privatundervisning,0
992991305,Noesis-senter for kreativitet og kommunikasjon ans,0
935420202,Ramsliens,0
987592885,Imran malik,0
812166492,Kristin prestegaard,0
819322872,Anne gro lønnestad,0
820781422,Talerstol gro jørgensen,0
826318112,Input i samlivet,0
827498092,Trude kausland johannessen,0
832176842,Årseth brann og førstehjelp,0
832776912,Merethe pisani,0
832915742,Bergans coaching,0
833090542,Svendsens helt hjemmelaga,0
833590812,Kursholder hunnestad AS,0
833758632,Klörudottir,0
833886452,Mariann eikelia AS,0
834274132,Svalastog kompetanse,0
834514362,Stensen kvantitativ forskningsstøtte og kursing,0
834960222,"Robberstad-danielsen design, cosplay & creativity",0
835955052,Ask kristina vaitkuviene,0
881371952,Førstehjelp konsulenten jan opheim,0
894467452,Relkom midteide løkken,0
911975165,Livsgnist akademiet AS,0
912371050,Immer consulting robert immerstein,0
912629163,Eco moyo education Norway,0
913312287,Emad salha,0
913739418,J&m beauty academy jovanovic,0
915487505,Obm consulting AS,0
915735215,Ostrøm kurs og utvikling AS,0
916098065,Line marit ekelund,0
917238049,Myhr metering services,0
917407630,Obelix pro compliance AS,0
917571716,Skagerak sikkerhet AS,0
917754004,Telemark coaching vibeke mogstad,0
919497645,Casa luisa,0
919911298,Recovery og tilfrisking,0
920224199,Paul d nordby,0
920738044,Brita helleborg,0
921203187,Skills hundetrening monika tordhol,0
921361246,Ekstrahjelpen AS,0
921588771,Ernæringsrådgiver gro anette gunnheim,0
922096007,Ivrighund katarina s. bråthen,0
922561702,Rørviknow AS,0
922705003,Norsk førstehjelp service AS,0
922750041,Engelstad marine AS,0
923198342,Industri- & sikkerhetsskolen AS,0
923400788,Sør-norsk entreprenør AS,0
923632832,Veteranorganisasjonen drengr,0
923856773,Trollets emporium morten markseth,0
923959386,Byrk AS,0
924036982,Kristin weholt consulting,0
924537086,"Tak vare på kvarandre, vi har ingen fleire å miste",0
924571969,Hildegunn haugerød,0
924695307,Itfakultetet AS,0
924746513,Meivcore Norway academy AS,0
924755741,Tinn og rjukan steinklubb,0
924818905,Land art Norway viktoriia morozova,0
925352012,Rykkelid,0
925577820,Hovet teach,0
925635367,Uroskolen sør Norge AS,0
926056190,Aequilibrium in crisis AS,0
926140612,Gløersen consult,0
926149288,Ønsket & elsket,0
926437348,Gunn lyng,0
927499568,Bentes klinikk AS,0
927684969,Bjørvik kurs og undervisning enk,0
928085074,Tangens,0
928161501,Fjeld kurs og kompetanse,0
928329151,Fred rune rahm,0
928470113,Knutsen konsult- kk,0
928547361,Morfjord vin-invest,0
928761428,T. jensen service,0
928916782,Eirik tonning brekke,0
928992241,Norsk hundesenter AS,0
929195302,Am hansen-krone consulting,0
929368924,Norsk førstehjelps undervisning AS,0
929390261,Johannessen konsultering,0
929391543,Miljøberedskap AS,0
929452828,Oftedal enk,0
929471571,Aleksander haughom,0
929872568,Habakken AS,0
930180831,Tonje stenseth,0
930250074,Sæther sannsynlighet/konsekvens,0
930281360,Varm energi ved steinar tuft,0
930367486,Discover it by nina j steinmoen,0
930467456,Søderholm-nodland kunnskapsformidling,0
