Org. nr.,Navn,Overordnet enhet,Antall ansatte,Organisasjonsform - Kode,Organisasjonsform,NACE 1,NACE 1 - Bransje,Beliggenhetsadresse - Kommune,Postadresse - Kommune
932975173,Straume trygg mobil,932911426,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,
933264718,Keepsmiling AS,933238806,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
933348989,Lepus semantisk web AS,933328007,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Notodden,
933460991,Quixotic AS,933309401,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Drangedal,
933471403,Buggy solutions,933441539,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
933529797,Helen solberg,933527409,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Notodden,
933537242,Rask hagen solutions,933536092,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Hjartdal,
933620700,Collier mathisen consult,933619354,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,
933687619,Providento AS,933648672,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Nome,
933710866,Tverråen consulting,933708152,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
933761088,Melås itech ventures,833639242,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Notodden,
933876357,Tilemork as avd Vinje,933854965,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Vinje,
933882888,Holthe engineering AS,933870219,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
934040872,Digitisec consulting schmitt,934037359,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Fyresdal,
934066839,Bråthen networks,934064518,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,
934083970,Linkconcept no,934080254,,AAFY,Underenhet til ikke-næringsdrivende,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,
934108205,Reidar olsen elektro,934107055,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Kragerø,
934221982,Tande-halvorsen,934220676,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
934252187,Coanor consulting AS,934221419,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
934732499,Jw henriksen,992826967,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,Skien
934803213,Nordskisse /kostiantyn sokolov,934615069,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Tinn,
934820266,Utvikling & invest bårdseng,834820242,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Notodden,
934945549,Niax consulting AS,934857151,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,
935031257,Dahlgren support,935031117,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
935042879,Ruby AS,934928768,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
935052777,Vidsyn consult benjamin eliel rødstien,924752556,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
935075963,Hjertstrøm digital rådgivning,935075947,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Notodden,
935147336,Techcare - kevin christensen,935143713,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
935151139,Intrepix b.v. nuf,934964802,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Seljord,
935459982,Synneva konsulent AS,935417597,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,
935532744,Skifjeld support,984820127,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
935551269,Vest-telemark driftssenter,964964610,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Vinje,
935610869,Fiber tech AS,935524717,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Kragerø,
935752051,Hasselberg consult,935752019,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
935912954,Ingerøyen,935912938,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
935916933,Iteam Norge as avd Skien,916573065,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
935965497,Tokke dc campus AS,935560020,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Tokke,Oslo
936004873,Giesen it drift,936004865,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Tokke,
936076300,Gi_raad atle nygaard,835643832,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Kragerø,
936212492,Xplisitt AS,935836735,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
936214258,Sigint // barland,935849500,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
936217893,Kodern AS,936177212,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Midt-Telemark,
972118346,Racom as avdeling Skien,954537900,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,Oslo
976869435,Sonton teknologi AS,976865499,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,Porsgrunn
977039762,Telescope AS,977036275,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,Skien
978122752,Sveinung rekaa,969279533,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Notodden,
980340791,911-tjenesten,980327000,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,Porsgrunn
981562852,Foto digital,981131592,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,Bamble
986049002,Daveg services,986041184,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Porsgrunn,
986305092,Itum Notodden as avd bø,991586253,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Midt-Telemark,Notodden
986757031,Industrino AS,986730265,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Kragerø,
987959304,Apiteq AS,887944652,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
988056758,Stein susrud ikt-tjenester,988042714,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Notodden,
988518042,Nett-opp i lia,984317123,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
989534602,Nordic hosting AS,989383930,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Midt-Telemark,
991967354,Tide forsikring,991921737,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Kragerø,Kragerø
992325623,Raskenlund AS,812618512,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Bamble,
993686425,Terje christensen,979806574,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
993704156,Spak consultants AS,915727506,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Tinn,
994439642,Eie it,994431374,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Midt-Telemark,
995078287,Noss it,995064537,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Kragerø,
996364151,Nordbø software AS,996313417,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Nissedal,
996395499,Evensen konsulenttjenester,896379232,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
997806395,Zaliro invest AS,997791134,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Kragerø,
998690005,Annec design,998664942,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
998879485,W&a consulting AS,898864332,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,Skien,
882130622,Ms it consulting,981689941,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.900,Andre tjenester tilknyttet informasjonsteknologi,Skien,Skien
929906152,Odinsen kommunikasjon,997497694,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.900,Andre tjenester tilknyttet informasjonsteknologi,Porsgrunn,
933285898,Seizan invest AS,933197832,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,62.900,Andre tjenester tilknyttet informasjonsteknologi,Kragerø,
823872852,Apper systems AS,923070575,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Skien,
835633942,Green mountain holdings as avd rjukan,933826651,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Tinn,Stavanger
921559526,Bionér AS,921541295,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Midt-Telemark,
925815748,Northern data nor AS,925207950,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Notodden,
925932299,Lending tech AS,925719986,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Skien,
928274284,Sjese AS,928075737,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Bamble,
929042190,Moland datacenter AS,928664449,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Fyresdal,
929284828,Northern data nor as avd administrasjon,925207950,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Notodden,
929507177,Bits & hills AS,929409868,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",Skien,
920937799,Unlimit AS,920915701,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.910,Drift av søkemotorer,Porsgrunn,
921301170,Agric AS,820963202,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,63.910,Drift av søkemotorer,Kragerø,
