Nivå,Geografisk enhet,Kjønn,Alder,Antall personer,Andel av befolkningen,Dato
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,15,4.6,2018-04-01
Telemark kommuner,Hjartdal,Kvinner,18 - 29 år,,1.8,2021-02-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,82,4.2,2018-04-01
Telemark kommuner,Hjartdal,Menn,18 - 29 år,,3.2,2021-02-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,5,2.7,2018-04-01
Telemark kommuner,Kragerø,Kvinner,18 - 29 år,27,4.8,2021-02-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,59,6.2,2018-04-01
Telemark kommuner,Kragerø,Menn,18 - 29 år,35,5.3,2021-02-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,139,7.5,2018-04-01
Telemark kommuner,Kviteseid,Kvinner,18 - 29 år,4,2.9,2021-02-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,320,5.8,2018-04-01
Telemark kommuner,Kviteseid,Menn,18 - 29 år,12,7.5,2021-02-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,13,3.6,2018-04-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 29 år,41,5.0,2021-02-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,17,5.4,2018-04-01
Telemark kommuner,Midt-Telemark,Menn,18 - 29 år,50,5.1,2021-02-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,502,6.3,2018-04-01
Telemark kommuner,Nissedal,Kvinner,18 - 29 år,5,7.2,2021-02-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,33,4.4,2018-04-01
Telemark kommuner,Nissedal,Menn,18 - 29 år,6,8.1,2021-02-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,4,1.3,2018-04-01
Telemark kommuner,Nome,Kvinner,18 - 29 år,18,4.3,2021-02-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,15,2.8,2018-04-01
Telemark kommuner,Nome,Menn,18 - 29 år,17,3.6,2021-02-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,138,6.9,2019-04-01
Telemark kommuner,Notodden,Kvinner,18 - 29 år,51,5.9,2021-02-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,30,5.5,2019-04-01
Telemark kommuner,Notodden,Menn,18 - 29 år,69,7.1,2021-02-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,4,2.2,2019-04-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 29 år,146,5.7,2021-02-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,14,6.8,2019-04-01
Telemark kommuner,Porsgrunn,Menn,18 - 29 år,178,6.5,2021-02-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,68,5.2,2019-04-01
Telemark kommuner,Seljord,Kvinner,18 - 29 år,8,4.7,2021-02-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,18,5.4,2019-04-01
Telemark kommuner,Seljord,Menn,18 - 29 år,13,6.7,2021-02-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,114,5.7,2019-04-01
Telemark kommuner,Siljan,Kvinner,18 - 29 år,5,4.1,2021-02-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,,1.2,2019-04-01
Telemark kommuner,Siljan,Menn,18 - 29 år,7,4.8,2021-02-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,47,5.1,2019-04-01
Telemark kommuner,Skien,Kvinner,18 - 29 år,249,6.8,2021-02-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,128,6.9,2019-04-01
Telemark kommuner,Skien,Menn,18 - 29 år,267,6.7,2021-02-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,317,5.8,2019-04-01
Telemark kommuner,Tinn,Kvinner,18 - 29 år,16,4.7,2021-02-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,12,3.5,2019-04-01
Telemark kommuner,Tinn,Menn,18 - 29 år,20,5.4,2021-02-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,10,3.3,2019-04-01
Telemark kommuner,Tokke,Kvinner,18 - 29 år,6,4.8,2021-02-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,503,6.4,2019-04-01
Telemark kommuner,Tokke,Menn,18 - 29 år,5,3.1,2021-02-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,29,3.8,2019-04-01
Telemark kommuner,Vinje,Kvinner,18 - 29 år,6,2.2,2021-02-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,,1.0,2019-04-01
Telemark kommuner,Vinje,Menn,18 - 29 år,10,3.8,2021-02-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,15,2.8,2019-04-01
Telemark kommuner,Bamble,Kvinner,18 - 29 år,65,7.5,2022-02-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,142,7.2,2020-04-01
Telemark kommuner,Bamble,Menn,18 - 29 år,62,6.2,2022-02-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,28,5.1,2020-04-01
Telemark kommuner,Drangedal,Kvinner,18 - 29 år,15,6.0,2022-02-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,4,2.3,2020-04-01
Telemark kommuner,Drangedal,Menn,18 - 29 år,22,7.4,2022-02-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,7,3.6,2020-04-01
Telemark kommuner,Fyresdal,Kvinner,18 - 29 år,,1.5,2022-02-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,71,5.6,2020-04-01
Telemark kommuner,Fyresdal,Menn,18 - 29 år,4,5.3,2022-02-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,13,4.1,2020-04-01
Telemark kommuner,Hjartdal,Kvinner,18 - 29 år,6,5.4,2022-02-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,106,5.7,2020-04-01
Telemark kommuner,Hjartdal,Menn,18 - 29 år,,2.0,2022-02-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,5,3.3,2020-04-01
Telemark kommuner,Kragerø,Kvinner,18 - 29 år,24,4.4,2022-02-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,41,4.5,2020-04-01
Telemark kommuner,Kragerø,Menn,18 - 29 år,33,5.1,2022-02-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,125,6.7,2020-04-01
Telemark kommuner,Kviteseid,Kvinner,18 - 29 år,8,5.6,2022-02-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,345,6.3,2020-04-01
Telemark kommuner,Kviteseid,Menn,18 - 29 år,5,3.2,2022-02-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,14,4.1,2020-04-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 29 år,37,4.4,2022-02-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,12,4.2,2020-04-01
Telemark kommuner,Midt-Telemark,Menn,18 - 29 år,50,5.4,2022-02-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,504,6.5,2020-04-01
Telemark kommuner,Nissedal,Kvinner,18 - 29 år,4,6.8,2022-02-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,32,4.3,2020-04-01
Telemark kommuner,Nissedal,Menn,18 - 29 år,5,6.1,2022-02-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,6,2.0,2020-04-01
Telemark kommuner,Nome,Kvinner,18 - 29 år,19,4.5,2022-02-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,20,3.7,2020-04-01
Telemark kommuner,Nome,Menn,18 - 29 år,20,4.6,2022-02-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,135,7.1,2021-04-01
Telemark kommuner,Notodden,Kvinner,18 - 29 år,50,5.9,2022-02-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,35,6.3,2021-04-01
Telemark kommuner,Notodden,Menn,18 - 29 år,60,6.4,2022-02-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,4,2.6,2021-04-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 29 år,142,5.7,2022-02-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,5,2.4,2021-04-01
Telemark kommuner,Porsgrunn,Menn,18 - 29 år,175,6.5,2022-02-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,66,5.4,2021-04-01
Telemark kommuner,Seljord,Kvinner,18 - 29 år,5,3.2,2022-02-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,15,5.0,2021-04-01
Telemark kommuner,Seljord,Menn,18 - 29 år,9,4.7,2022-02-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,88,5.0,2021-04-01
Telemark kommuner,Siljan,Kvinner,18 - 29 år,9,6.7,2022-02-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,11,7.9,2021-04-01
Telemark kommuner,Siljan,Menn,18 - 29 år,8,5.0,2022-02-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,34,3.9,2021-04-01
Telemark kommuner,Skien,Kvinner,18 - 29 år,257,7.1,2022-02-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,118,6.5,2021-04-01
Telemark kommuner,Skien,Menn,18 - 29 år,291,7.4,2022-02-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,331,6.2,2021-04-01
Telemark kommuner,Tinn,Kvinner,18 - 29 år,19,5.6,2022-02-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,22,6.1,2021-04-01
Telemark kommuner,Tinn,Menn,18 - 29 år,16,4.4,2022-02-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,14,5.1,2021-04-01
Telemark kommuner,Tokke,Kvinner,18 - 29 år,6,4.8,2022-02-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,530,7.0,2021-04-01
Telemark kommuner,Tokke,Menn,18 - 29 år,4,2.5,2022-02-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,34,4.8,2021-04-01
Telemark kommuner,Vinje,Kvinner,18 - 29 år,7,2.7,2022-02-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,11,4.0,2021-04-01
Telemark kommuner,Vinje,Menn,18 - 29 år,12,4.3,2022-02-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,14,2.6,2021-04-01
Telemark kommuner,Bamble,Kvinner,18 - 29 år,63,7.6,2023-02-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,136,7.3,2022-04-01
Telemark kommuner,Bamble,Menn,18 - 29 år,56,5.8,2023-02-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,37,6.7,2022-04-01
Telemark kommuner,Drangedal,Kvinner,18 - 29 år,16,6.2,2023-02-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,5,3.6,2022-04-01
Telemark kommuner,Drangedal,Menn,18 - 29 år,21,7.0,2023-02-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,6,2.9,2022-04-01
Telemark kommuner,Fyresdal,Kvinner,18 - 29 år,,1.5,2023-02-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,56,4.7,2022-04-01
Telemark kommuner,Fyresdal,Menn,18 - 29 år,5,7.7,2023-02-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,14,4.8,2022-04-01
Telemark kommuner,Hjartdal,Kvinner,18 - 29 år,4,3.7,2023-02-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,94,5.3,2022-04-01
Telemark kommuner,Hjartdal,Menn,18 - 29 år,,0.9,2023-02-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,6,4.3,2022-04-01
Telemark kommuner,Kragerø,Kvinner,18 - 29 år,23,4.1,2023-02-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,37,4.3,2022-04-01
Telemark kommuner,Kragerø,Menn,18 - 29 år,31,4.9,2023-02-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,111,6.3,2022-04-01
Telemark kommuner,Kviteseid,Kvinner,18 - 29 år,10,7.2,2023-02-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,316,6.1,2022-04-01
Telemark kommuner,Kviteseid,Menn,18 - 29 år,7,4.7,2023-02-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,18,5.1,2022-04-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 29 år,42,5.0,2023-02-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,18,6.2,2022-04-01
Telemark kommuner,Midt-Telemark,Menn,18 - 29 år,61,6.6,2023-02-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,553,7.3,2022-04-01
Telemark kommuner,Nissedal,Kvinner,18 - 29 år,,4.8,2023-02-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,36,5.0,2022-04-01
Telemark kommuner,Nissedal,Menn,18 - 29 år,,3.6,2023-02-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,10,3.7,2022-04-01
Telemark kommuner,Nome,Kvinner,18 - 29 år,19,4.6,2023-02-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,19,3.6,2022-04-01
Telemark kommuner,Nome,Menn,18 - 29 år,25,5.7,2023-02-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,121,6.7,2023-04-01
Telemark kommuner,Notodden,Kvinner,18 - 29 år,59,7.0,2023-02-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,38,6.7,2023-04-01
Telemark kommuner,Notodden,Menn,18 - 29 år,63,7.1,2023-02-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,4,3.1,2023-04-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 29 år,147,5.8,2023-02-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,5,2.4,2023-04-01
Telemark kommuner,Porsgrunn,Menn,18 - 29 år,164,6.2,2023-02-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,53,4.4,2023-04-01
Telemark kommuner,Seljord,Kvinner,18 - 29 år,6,3.6,2023-02-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,19,6.5,2023-04-01
Telemark kommuner,Seljord,Menn,18 - 29 år,15,7.5,2023-02-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,103,5.9,2023-04-01
Telemark kommuner,Siljan,Kvinner,18 - 29 år,6,4.8,2023-02-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,8,5.3,2023-04-01
Telemark kommuner,Siljan,Menn,18 - 29 år,8,5.3,2023-02-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,40,4.6,2023-04-01
Telemark kommuner,Skien,Kvinner,18 - 29 år,266,7.3,2023-02-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,131,7.5,2023-04-01
Telemark kommuner,Skien,Menn,18 - 29 år,279,7.1,2023-02-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,317,6.0,2023-04-01
Telemark kommuner,Tinn,Kvinner,18 - 29 år,22,6.7,2023-02-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,19,5.1,2023-04-01
Telemark kommuner,Tinn,Menn,18 - 29 år,22,6.3,2023-02-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,15,5.3,2023-04-01
Telemark kommuner,Tokke,Kvinner,18 - 29 år,5,4.0,2023-02-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,540,7.1,2023-04-01
Telemark kommuner,Tokke,Menn,18 - 29 år,4,2.8,2023-02-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,44,6.4,2023-04-01
Telemark kommuner,Vinje,Kvinner,18 - 29 år,7,2.7,2023-02-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,9,3.3,2023-04-01
Telemark kommuner,Vinje,Menn,18 - 29 år,7,2.6,2023-02-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,19,3.7,2023-04-01
Telemark kommuner,Bamble,Kvinner,18 - 29 år,60,7.1,2024-02-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,132,7.4,2024-04-01
Telemark kommuner,Bamble,Menn,18 - 29 år,67,7.0,2024-02-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,45,8.1,2024-04-01
Telemark kommuner,Drangedal,Kvinner,18 - 29 år,17,6.6,2024-02-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,4,2.8,2024-04-01
Telemark kommuner,Drangedal,Menn,18 - 29 år,22,7.5,2024-02-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,6,2.6,2024-04-01
Telemark kommuner,Fyresdal,Kvinner,18 - 29 år,,1.5,2024-02-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,74,6.2,2024-04-01
Telemark kommuner,Fyresdal,Menn,18 - 29 år,,3.9,2024-02-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,17,6.1,2024-04-01
Telemark kommuner,Hjartdal,Kvinner,18 - 29 år,4,3.7,2024-02-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,105,5.9,2024-04-01
Telemark kommuner,Hjartdal,Menn,18 - 29 år,,0.9,2024-02-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,6,4.1,2024-04-01
Telemark kommuner,Kragerø,Kvinner,18 - 29 år,31,5.3,2024-02-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,48,5.6,2024-04-01
Telemark kommuner,Kragerø,Menn,18 - 29 år,40,6.4,2024-02-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,137,7.9,2024-04-01
Telemark kommuner,Kviteseid,Kvinner,18 - 29 år,11,8.0,2024-02-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,329,6.4,2024-04-01
Telemark kommuner,Kviteseid,Menn,18 - 29 år,7,5.1,2024-02-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,15,4.0,2024-04-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 29 år,42,5.0,2024-02-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,9,3.4,2024-04-01
Telemark kommuner,Midt-Telemark,Menn,18 - 29 år,58,6.2,2024-02-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,549,7.2,2024-04-01
Telemark kommuner,Nissedal,Kvinner,18 - 29 år,,5.1,2024-02-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,40,5.8,2024-04-01
Telemark kommuner,Nissedal,Menn,18 - 29 år,,3.4,2024-02-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,5,1.8,2024-04-01
Telemark kommuner,Nome,Kvinner,18 - 29 år,20,5.0,2024-02-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,18,3.7,2024-04-01
Telemark kommuner,Nome,Menn,18 - 29 år,27,6.1,2024-02-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,155,7.4,2011-05-01
Telemark kommuner,Notodden,Kvinner,18 - 29 år,68,8.0,2024-02-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,39,7.6,2011-05-01
Telemark kommuner,Notodden,Menn,18 - 29 år,63,7.1,2024-02-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,7,3.8,2011-05-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 29 år,156,6.3,2024-02-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,11,5.1,2011-05-01
Telemark kommuner,Porsgrunn,Menn,18 - 29 år,173,6.4,2024-02-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,129,9.2,2011-05-01
Telemark kommuner,Seljord,Kvinner,18 - 29 år,7,4.1,2024-02-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,15,4.4,2011-05-01
Telemark kommuner,Seljord,Menn,18 - 29 år,8,4.1,2024-02-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,83,5.1,2011-05-01
Telemark kommuner,Siljan,Kvinner,18 - 29 år,,2.7,2024-02-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,6,3.1,2011-05-01
Telemark kommuner,Siljan,Menn,18 - 29 år,5,3.3,2024-02-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,40,4.7,2011-05-01
Telemark kommuner,Skien,Kvinner,18 - 29 år,274,7.4,2024-02-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,157,8.9,2011-05-01
Telemark kommuner,Skien,Menn,18 - 29 år,273,6.9,2024-02-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,374,7.2,2011-05-01
Telemark kommuner,Tinn,Kvinner,18 - 29 år,20,6.0,2024-02-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,18,4.6,2011-05-01
Telemark kommuner,Tinn,Menn,18 - 29 år,21,6.2,2024-02-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,17,5.2,2011-05-01
Telemark kommuner,Tokke,Kvinner,18 - 29 år,,1.4,2024-02-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,534,6.9,2011-05-01
Telemark kommuner,Tokke,Menn,18 - 29 år,,1.5,2024-02-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,37,5.1,2011-05-01
Telemark kommuner,Vinje,Kvinner,18 - 29 år,10,4.3,2024-02-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,17,5.7,2011-05-01
Telemark kommuner,Vinje,Menn,18 - 29 år,7,2.8,2024-02-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,20,3.7,2011-05-01
Telemark kommuner,Bamble,Kvinner,18 - 29 år,74,7.6,2011-03-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,147,6.9,2012-05-01
Telemark kommuner,Bamble,Menn,18 - 29 år,81,7.4,2011-03-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,40,8.0,2012-05-01
Telemark kommuner,Drangedal,Kvinner,18 - 29 år,15,5.9,2011-03-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,6,3.3,2012-05-01
Telemark kommuner,Drangedal,Menn,18 - 29 år,25,9.7,2011-03-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,14,6.3,2012-05-01
Telemark kommuner,Fyresdal,Kvinner,18 - 29 år,4,4.8,2011-03-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,131,9.3,2012-05-01
Telemark kommuner,Fyresdal,Menn,18 - 29 år,4,4.0,2011-03-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,13,3.8,2012-05-01
Telemark kommuner,Hjartdal,Kvinner,18 - 29 år,6,6.0,2011-03-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,102,6.0,2012-05-01
Telemark kommuner,Hjartdal,Menn,18 - 29 år,4,3.7,2011-03-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,4,2.0,2012-05-01
Telemark kommuner,Kragerø,Kvinner,18 - 29 år,54,8.3,2011-03-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,40,4.5,2012-05-01
Telemark kommuner,Kragerø,Menn,18 - 29 år,75,10.1,2011-03-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,155,8.7,2012-05-01
Telemark kommuner,Kviteseid,Kvinner,18 - 29 år,7,4.9,2011-03-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,339,6.5,2012-05-01
Telemark kommuner,Kviteseid,Menn,18 - 29 år,11,5.7,2011-03-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,16,4.3,2012-05-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 29 år,44,5.7,2011-03-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,16,4.5,2012-05-01
Telemark kommuner,Midt-Telemark,Menn,18 - 29 år,54,6.4,2011-03-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,530,6.7,2012-05-01
Telemark kommuner,Nissedal,Kvinner,18 - 29 år,,3.6,2011-03-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,43,5.9,2012-05-01
Telemark kommuner,Nissedal,Menn,18 - 29 år,4,3.8,2011-03-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,14,4.6,2012-05-01
Telemark kommuner,Nome,Kvinner,18 - 29 år,25,6.1,2011-03-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,16,2.9,2012-05-01
Telemark kommuner,Nome,Menn,18 - 29 år,16,3.7,2011-03-01
Telemark kommuner,Bamble,Begge kjønn,18 - 29 år,159,7.3,2013-05-01
Telemark kommuner,Notodden,Kvinner,18 - 29 år,79,9.0,2011-03-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 29 år,36,7.2,2013-05-01
Telemark kommuner,Notodden,Menn,18 - 29 år,81,9.2,2011-03-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 29 år,9,4.5,2013-05-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 29 år,181,7.4,2011-03-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 29 år,13,5.9,2013-05-01
Telemark kommuner,Porsgrunn,Menn,18 - 29 år,193,7.1,2011-03-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 29 år,112,7.6,2013-05-01
Telemark kommuner,Seljord,Kvinner,18 - 29 år,11,5.9,2011-03-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 29 år,10,2.9,2013-05-01
Telemark kommuner,Seljord,Menn,18 - 29 år,8,3.9,2011-03-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 29 år,102,5.9,2013-05-01
Telemark kommuner,Siljan,Kvinner,18 - 29 år,11,6.7,2011-03-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 29 år,8,3.8,2013-05-01
Telemark kommuner,Siljan,Menn,18 - 29 år,9,5.6,2011-03-01
Telemark kommuner,Nome,Begge kjønn,18 - 29 år,38,4.4,2013-05-01
Telemark kommuner,Skien,Kvinner,18 - 29 år,266,7.0,2011-03-01
Telemark kommuner,Notodden,Begge kjønn,18 - 29 år,131,7.1,2013-05-01
Telemark kommuner,Skien,Menn,18 - 29 år,272,7.0,2011-03-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 29 år,360,6.8,2013-05-01
Telemark kommuner,Tinn,Kvinner,18 - 29 år,21,5.8,2011-03-01
Telemark kommuner,Seljord,Begge kjønn,18 - 29 år,24,6.5,2013-05-01
Telemark kommuner,Tinn,Menn,18 - 29 år,19,5.2,2011-03-01
Telemark kommuner,Siljan,Begge kjønn,18 - 29 år,9,2.6,2013-05-01
Telemark kommuner,Tokke,Kvinner,18 - 29 år,7,5.3,2011-03-01
Telemark kommuner,Skien,Begge kjønn,18 - 29 år,566,7.0,2013-05-01
Telemark kommuner,Tokke,Menn,18 - 29 år,12,7.3,2011-03-01
Telemark kommuner,Tinn,Begge kjønn,18 - 29 år,35,4.8,2013-05-01
Telemark kommuner,Vinje,Kvinner,18 - 29 år,11,4.2,2011-03-01
Telemark kommuner,Tokke,Begge kjønn,18 - 29 år,18,5.9,2013-05-01
Telemark kommuner,Vinje,Menn,18 - 29 år,10,3.6,2011-03-01
Telemark kommuner,Vinje,Begge kjønn,18 - 29 år,11,2.0,2013-05-01
Telemark kommuner,Bamble,Kvinner,18 - 29 år,73,7.4,2012-03-01
