Level,Org. nr.,Navn,Parent Employees,Children Count,Children Sum,Difference,Matches
1 vs 2,830371842,Guro thronæs-sivertsen,,1,0.0,,False
1 vs 2,830709592,Tlp productions da,,1,0.0,,False
1 vs 2,830872582,Lie bass & bajas,,1,0.0,,False
1 vs 2,831118652,Kostov underholdning,,1,0.0,,False
1 vs 2,831263822,Øivind bangor musikk,,1,0.0,,False
1 vs 2,831610042,Martin fritz lehmann,,1,0.0,,False
1 vs 2,832104612,Salima c. omland musikalartist,,1,0.0,,False
1 vs 2,832285102,Sanger simon thorbjørnsen,,1,0.0,,False
1 vs 2,833239392,Piano villa,,1,0.0,,False
1 vs 2,834970392,Thorsteinsen productions,,1,0.0,,False
1 vs 2,859143822,Diakonos arvid pettersen,,1,0.0,,False
1 vs 2,874982512,Remi nerbø,,1,0.0,,False
1 vs 2,876498472,Giles rupert edmunds,,1,0.0,,False
1 vs 2,880687662,Sangkoret andante,,1,0.0,,False
1 vs 2,882129322,Beatoperatørene stig henning sjøstrøm,,1,0.0,,False
1 vs 2,885760392,Gudrun klakegg,,1,0.0,,False
1 vs 2,888680012,Frode flatland jensen,,1,0.0,,False
1 vs 2,889349212,Kari lise høgseth - sangeren,,1,0.0,,False
1 vs 2,889607602,Jan sigurd pettersen,,1,0.0,,False
1 vs 2,890599982,Magnus soltvedt wiik,,1,0.0,,False
1 vs 2,891476272,Lena barth aarstad,,1,0.0,,False
1 vs 2,896978292,Hansen,,1,0.0,,False
1 vs 2,899619722,Pål bredrup,,1,0.0,,False
1 vs 2,911843684,Aftenmenn,,1,0.0,,False
1 vs 2,912371433,Ni liv AS,,1,0.0,,False
1 vs 2,912407780,Baard walle-andreassen,,1,0.0,,False
1 vs 2,912660710,Jøines musikk,,1,0.0,,False
1 vs 2,913284895,Geir sundbø,,1,0.0,,False
1 vs 2,913285662,Byting da,,1,0.0,,False
1 vs 2,913440900,Anne lise sydnes sopran,,1,0.0,,False
1 vs 2,913458052,Finmark live,,1,0.0,,False
1 vs 2,913748689,Jo david meyer lysne,,1,0.0,,False
1 vs 2,914072689,Hans olaf kastodden,,1,0.0,,False
1 vs 2,914134773,Randi mossing,,1,0.0,,False
1 vs 2,914919444,Juberg musikk,,1,0.0,,False
1 vs 2,914919940,Håkon christensen,,1,0.0,,False
1 vs 2,915182682,Duo vito lars preben kåsa,,1,0.0,,False
1 vs 2,915971970,Ruth grimdalen fløytist,,1,0.0,,False
1 vs 2,916284462,Sondre gautefald,,1,0.0,,False
1 vs 2,916468016,Koniro AS,,1,0.0,,False
1 vs 2,916690703,G-vox,,1,0.0,,False
1 vs 2,916819161,Det tropiske grammofonselskab AS,,1,0.0,,False
1 vs 2,917957479,Lex press entertainment thomas pedersen,,1,0.0,,False
1 vs 2,918016015,Alexander cadden tenor,,1,0.0,,False
1 vs 2,918569987,Jan junker,,1,0.0,,False
1 vs 2,918795715,Oddbjørn e. wikan,,1,0.0,,False
1 vs 2,919268921,Yogalåva AS,,1,0.0,,False
1 vs 2,919387114,Spinning wheels band da,,1,0.0,,False
1 vs 2,919494336,Ingvild flottorp,,1,0.0,,False
1 vs 2,919528737,Aina helgeland davidsen,,1,0.0,,False
1 vs 2,919565055,Leneamusic lene andersen Vinje,,1,0.0,,False
1 vs 2,919633417,Jacintha van der nat,,1,0.0,,False
1 vs 2,919712392,Wild whens e.m. kristensen,,1,0.0,,False
1 vs 2,919930039,Cir.cuz ent. AS,,1,0.0,,False
1 vs 2,920403875,Fjellrøyst,,1,0.0,,False
1 vs 2,920413870,Vesle-frikk gautefald,,1,0.0,,False
1 vs 2,920577237,Harald wingård nordby,,1,0.0,,False
1 vs 2,920765874,Hardhaus - band AS,,1,0.0,,False
1 vs 2,920964656,Thomas hellekås,,1,0.0,,False
1 vs 2,920995497,Siljan soul children,,1,0.0,,False
1 vs 2,921062265,Kor koselig,,1,0.0,,False
1 vs 2,921461585,Lars meen musikktjenester,,1,0.0,,False
1 vs 2,921704208,Koret krutt,,1,0.0,,False
1 vs 2,921816138,Anne hilde granly,,1,0.0,,False
1 vs 2,921847939,Happy few underholdning morten borge nilsen,,1,0.0,,False
1 vs 2,921903642,Scheen jazzorkester,,1,0.0,,False
1 vs 2,922110484,Mannskoret groms,,1,0.0,,False
1 vs 2,922247889,Vidar kristiansen,,1,0.0,,False
1 vs 2,922649227,Carlisle - sienes,,1,0.0,,False
1 vs 2,922708215,Hjartdal musikkorps,,1,0.0,,False
1 vs 2,922721416,Solvang musikk,,1,0.0,,False
1 vs 2,923263462,Than musikk da,,1,0.0,,False
1 vs 2,923338705,Mr. jokko mikalsen,,1,0.0,,False
1 vs 2,923373403,Anne fagermo,,1,0.0,,False
1 vs 2,923482482,Dønnestad musikk,,1,0.0,,False
1 vs 2,923829245,Springsteens of Telemark,,1,0.0,,False
1 vs 2,923880585,Mihajlovic music,,1,0.0,,False
1 vs 2,924488549,Drops Tinn,,1,0.0,,False
1 vs 2,924504145,Grenland ungdomskor,,1,0.0,,False
1 vs 2,924602740,Ø. risberg musiker,,1,0.0,,False
1 vs 2,924897120,Theodor s AS,,1,0.0,,False
1 vs 2,925098760,Odalindhjem oda terjesdatter lindhjem,,1,0.0,,False
1 vs 2,925110914,Symre - symre taugbøl bang,,1,0.0,,False
1 vs 2,925113824,Aina wassvik,,1,0.0,,False
1 vs 2,925130524,Herres kruttønner - trommekorps,,1,0.0,,False
1 vs 2,925364924,Sokkelesten toraderklubb,,1,0.0,,False
1 vs 2,925553441,Langlo musikk,,1,0.0,,False
1 vs 2,925938130,Ole & the mountain boys,,1,0.0,,False
1 vs 2,925939862,Tormod øvrum,,1,0.0,,False
1 vs 2,926408194,Randi brattetveit music,,1,0.0,,False
1 vs 2,926463365,Guro larønningen søvik,,1,0.0,,False
1 vs 2,926536931,Telemark messingkvintett,,1,0.0,,False
1 vs 2,926548719,Julie myhre,,1,0.0,,False
1 vs 2,926891987,Magnus rundhaug,,1,0.0,,False
1 vs 2,926918664,Tiedemann borge,,1,0.0,,False
1 vs 2,927099160,Midt-Telemark storband,,1,0.0,,False
1 vs 2,927218763,Andersen trym,,1,0.0,,False
1 vs 2,927262541,Maria torvund,,1,0.0,,False
1 vs 2,927289547,Sofie brækken stein,,1,0.0,,False
1 vs 2,927530503,Adrian pleym vollan,,1,0.0,,False
1 vs 2,927687615,Kristin krogsgaard helland,,1,0.0,,False
1 vs 2,927784335,Malin røysland skårberg,,1,0.0,,False
1 vs 2,927964252,Åsmund skjeldal waage musikk,,1,0.0,,False
1 vs 2,928346056,Ulvenes dahl,,1,0.0,,False
1 vs 2,928613917,Nils henrik mostraum,,1,0.0,,False
1 vs 2,928809048,Linn vefald band,,1,0.0,,False
1 vs 2,928856119,Grener,,1,0.0,,False
1 vs 2,928878619,Apo music,,1,0.0,,False
1 vs 2,928950018,Kristian storm bakke,,1,0.0,,False
1 vs 2,929034317,Rasmussen produces a man's gotta do what a man's gotta do,,1,0.0,,False
1 vs 2,929065298,Madsens fire flate AS,,1,0.0,,False
1 vs 2,929191358,Sivert svendsen stette,,1,0.0,,False
1 vs 2,929263812,Astad AS,,1,0.0,,False
1 vs 2,929358244,Rønningen bedrifter,,1,0.0,,False
1 vs 2,929431227,Slettetveit musikk og kultur,,1,0.0,,False
1 vs 2,929491580,Lars øen millett,,1,0.0,,False
1 vs 2,929531302,Lande underholdning,,1,0.0,,False
1 vs 2,929542819,Torjus gravir klykken musikk,,1,0.0,,False
1 vs 2,929576136,Trond gausnes strengetjenester,,1,0.0,,False
1 vs 2,929735277,Samuelsen musikk,,1,0.0,,False
1 vs 2,929861655,Naderia AS,,1,0.0,,False
1 vs 2,930334634,Truls gusfre musikk,,1,0.0,,False
1 vs 2,930363715,Musiker emil hartveit,,1,0.0,,False
1 vs 2,930621358,Pors duo/ diana kostov,,1,0.0,,False
1 vs 2,930720739,The catsharks da,,1,0.0,,False
1 vs 2,930794988,Mikael blomberg booking,,1,0.0,,False
1 vs 2,930895598,Hjartdalskoret,,1,0.0,,False
1 vs 2,930968552,Musiker thomas wiersdalen olsen,,1,0.0,,False
1 vs 2,931015141,Sofie dahl hanssen,,1,0.0,,False
1 vs 2,931073354,Norrman musikk,,1,0.0,,False
1 vs 2,931184377,Victoria jazzband,,1,0.0,,False
1 vs 2,931298186,Hartman-brødsjømoen music,,1,0.0,,False
1 vs 2,931404547,T. stiklestad musikk,,1,0.0,,False
1 vs 2,931434632,Sitt ned og syng (demenskor),,1,0.0,,False
1 vs 2,931466127,Moen musikk,,1,0.0,,False
1 vs 2,931706314,Vilde jønholt,,1,0.0,,False
1 vs 2,931715305,Eilef bunkholdt mat og sang,,1,0.0,,False
1 vs 2,931736566,Mchaina holdings,,1,0.0,,False
1 vs 2,931777262,Joakim sørbø sumtn,,1,0.0,,False
1 vs 2,931862480,Sunniva langås-røiland,,1,0.0,,False
1 vs 2,931920316,Häxer da,,1,0.0,,False
1 vs 2,932004089,Haugen bass,,1,0.0,,False
1 vs 2,932009943,Joakim heibø johansen musikk,,1,0.0,,False
1 vs 2,932014971,Rugaas sprellemannsforetak,,1,0.0,,False
1 vs 2,932128411,Vangen operakor,,1,0.0,,False
1 vs 2,932266083,J a windegaard musikk,,1,0.0,,False
1 vs 2,932320428,Heidi marthinsen musikk,,1,0.0,,False
1 vs 2,932493977,Nang chieu musikkforening,,1,0.0,,False
1 vs 2,932595087,J.s. bass samdal,,1,0.0,,False
1 vs 2,932684780,Seip trompet,,1,0.0,,False
1 vs 2,932738902,Jan david norrman,,1,0.0,,False
1 vs 2,932749327,Bente aanesen,,1,0.0,,False
1 vs 2,932762528,Glizzandio - johannessen,,1,0.0,,False
1 vs 2,932781549,Håkon kvålo,,1,0.0,,False
1 vs 2,932876337,Dautaj musikkformidling,,1,0.0,,False
1 vs 2,932887924,Otterkjær musikk og data,,1,0.0,,False
1 vs 2,932892790,Kik grenland,,1,0.0,,False
1 vs 2,932952572,Per chr. pedersen,,1,0.0,,False
1 vs 2,932962993,Magnhild garnås haugen,,1,0.0,,False
1 vs 2,933018806,Bergmann pianoforte,,1,0.0,,False
1 vs 2,933068064,Råkkebassist helge kjellevold,,1,0.0,,False
1 vs 2,933289982,Amanda aanesen mjøen,,1,0.0,,False
1 vs 2,933299945,Vennman rytmiske,,1,0.0,,False
1 vs 2,933333655,Hafredal-melby music,,1,0.0,,False
1 vs 2,933501264,Ingunn flatland,,1,0.0,,False
1 vs 2,933552659,Blindtarmen trommeorkester,,1,0.0,,False
1 vs 2,933587398,Syvertsen lyd og leven,,1,0.0,,False
1 vs 2,933687228,Elina maria fosshaug,,1,0.0,,False
1 vs 2,933695751,Longum music & entertainment,,1,0.0,,False
1 vs 2,933757773,Krapyl valhovd,,1,0.0,,False
1 vs 2,933768325,Bekkevold t,,1,0.0,,False
1 vs 2,933785688,Grenland brass kvartett da,,1,0.0,,False
1 vs 2,933807797,Reino staulen,,1,0.0,,False
1 vs 2,933943364,Heddal prosjektkorps,,1,0.0,,False
1 vs 2,933980227,Daniel norland gundersen,,1,0.0,,False
1 vs 2,933980766,Frederik wiken-brandt,,1,0.0,,False
1 vs 2,934021193,Hverven music,,1,0.0,,False
1 vs 2,934025385,Sebastian farstad lien,,1,0.0,,False
1 vs 2,934041240,Manite nils terje sneltvedt,,1,0.0,,False
1 vs 2,934090764,Darly daniel oviedo ibarra,,1,0.0,,False
1 vs 2,934318447,Lykseth musikk,,1,0.0,,False
1 vs 2,934328191,Kvålo musikk,,1,0.0,,False
1 vs 2,934382943,Berntzen music,,1,0.0,,False
1 vs 2,934575792,Stian refsdal,,1,0.0,,False
1 vs 2,934782062,Larsens musikktjenester,,1,0.0,,False
1 vs 2,934827678,Holm musikk og formidling,,1,0.0,,False
1 vs 2,934990366,Kristian ruud,,1,0.0,,False
1 vs 2,935079187,Elin reinstaul,,1,0.0,,False
1 vs 2,935101506,Zolomusikk barree,,1,0.0,,False
1 vs 2,935113415,High proof da,,1,0.0,,False
1 vs 2,935175453,Bjørn holte musikk & underholdning,,1,0.0,,False
1 vs 2,935193338,Sellevold in noahs days,,1,0.0,,False
1 vs 2,935312108,Lunde entertainment,,1,0.0,,False
1 vs 2,935376335,Anita torvund,,1,0.0,,False
1 vs 2,935443342,Sunny bleach,,1,0.0,,False
1 vs 2,935473268,Sefa music,,1,0.0,,False
1 vs 2,935492688,Leah norland gundersen kulturproduksjon,,1,0.0,,False
1 vs 2,935556228,Knut jacobsen,,1,0.0,,False
1 vs 2,935612233,Heming solberg andersen production,,1,0.0,,False
1 vs 2,935617065,Torgeir pettersen,,1,0.0,,False
1 vs 2,935621364,Tuddal spelemannslag,,1,0.0,,False
1 vs 2,935712718,Ljones tradisjon,,1,0.0,,False
1 vs 2,935874505,Einar sunde eliassen,,1,0.0,,False
1 vs 2,935960096,Wighus & the rusty strings,,1,0.0,,False
1 vs 2,935983878,Ine røsvik-thorsen,,1,0.0,,False
1 vs 2,935986842,Finn stokke musikk,,1,0.0,,False
1 vs 2,935996139,Skamløs da,,1,0.0,,False
1 vs 2,936114172,Magnhild klakegg valthorn,,1,0.0,,False
1 vs 2,936154719,Vocals,,1,0.0,,False
1 vs 2,936231179,Orgelklubben i bø,,1,0.0,,False
1 vs 2,936288367,Heimklang,,1,0.0,,False
1 vs 2,936296580,Consult - arild weholt,,1,0.0,,False
1 vs 2,936392253,Plan b,,1,0.0,,False
1 vs 2,936396240,Marie spikkeland holm,,1,0.0,,False
1 vs 2,936439535,Sveinung viste nåden,,1,0.0,,False
1 vs 2,944232672,Kragerø skolemusikkorps,,1,0.0,,False
1 vs 2,960392558,Guttormsen musikk,,1,0.0,,False
1 vs 2,969965755,Tor-arne moen billedkunstner,,1,0.0,,False
1 vs 2,971324511,Stathelle skolemusikkorps,,1,0.0,,False
1 vs 2,971325852,Bø frilynde ungdomslag,,1,0.0,,False
1 vs 2,974815192,Klyve skolekorps,,1,0.0,,False
1 vs 2,975446751,Skolemusikken i Siljan,,1,0.0,,False
1 vs 2,975627810,Norcem pike og guttekorps,,1,0.0,,False
1 vs 2,975996514,Musikkforeningen suoni,,1,0.0,,False
1 vs 2,976025423,Tegner produksjoner ronny eriksen,,1,0.0,,False
1 vs 2,976179722,Ulefoss musikkorps,,1,0.0,,False
1 vs 2,976625463,Aria musikkimport a andersen,,1,0.0,,False
1 vs 2,976657381,Tore kjetil johansen nordic booking,,1,0.0,,False
1 vs 2,976876954,Gunnar aasbø musikk,,1,0.0,,False
1 vs 2,977042313,Lars andernach fredriksen,,1,0.0,,False
1 vs 2,977070279,Endre christiansen,,1,0.0,,False
1 vs 2,977105595,Komponisten henrik ødegaard,,1,0.0,,False
1 vs 2,977463319,Gimsøy skolemusikk,,1,0.0,,False
1 vs 2,977495768,Notodden blues band da,,1,0.0,,False
1 vs 2,978673856,Ketil klingberg produksjon,,1,0.0,,False
1 vs 2,979553099,Musiker helene waage,,1,0.0,,False
1 vs 2,979632584,Hans erik jenssen lydteknikk,,1,0.0,,False
1 vs 2,979684800,Gjerpen skolekorps,,1,0.0,,False
1 vs 2,980001059,Gundersen kulturproduksjoner,,1,0.0,,False
1 vs 2,980165957,Herre skoles musikkorps,,1,0.0,,False
1 vs 2,980360210,Nina beathe ossavy,,1,0.0,,False
1 vs 2,980415058,Finn arne dahl hanssen,,1,0.0,,False
1 vs 2,980582760,Drangedal bortforklaring tom jackie haugen,,1,0.0,,False
1 vs 2,980704130,Musikologen productions v/kristin sevaldsen,,1,0.0,,False
1 vs 2,980985156,Rørmark musikkproduksjon,,1,0.0,,False
1 vs 2,981155262,Tor egil braseth,,1,0.0,,False
1 vs 2,981161076,Telemark kammerorkester,,1,0.0,,False
1 vs 2,981188608,Aase musikk,,1,0.0,,False
1 vs 2,981308395,Jan olav renvåg,,1,0.0,,False
1 vs 2,981486595,John olav hovde,,1,0.0,,False
1 vs 2,981710835,Sondre bratland,,1,0.0,,False
1 vs 2,981724488,Mnemosyne productions vegard sverre tveitan,,1,0.0,,False
1 vs 2,981730062,Flåta pål,,1,0.0,,False
1 vs 2,981739175,Groven sigmund,,1,0.0,,False
1 vs 2,981751701,Nicolae bogdan,,1,0.0,,False
1 vs 2,982151244,Jostein forsberg,,1,0.0,,False
1 vs 2,982537665,Rugtvedt og rønholt skolekorps,,1,0.0,,False
1 vs 2,982568978,Hit productions paul robin hansen,,1,0.0,,False
1 vs 2,982597358,Per anders buen garnås,,1,0.0,,False
1 vs 2,982601320,Nfl-produksjoner njål frode lie,,1,0.0,,False
1 vs 2,983096735,Rune klakegg,,1,0.0,,False
1 vs 2,983179223,Unni boksasp,,1,0.0,,False
1 vs 2,983465994,Odd fredrik hvattum heiberg,,1,0.0,,False
1 vs 2,983626939,Lona lyd,,1,0.0,,False
1 vs 2,983641261,Fjellvangs musikkproduksjon,,1,0.0,,False
1 vs 2,983744664,Velferdens pensjonistkor Skien,,1,0.0,,False
1 vs 2,983957927,Kroken musikkorps,,1,0.0,,False
1 vs 2,984062796,Jon solberg musikk,,1,0.0,,False
1 vs 2,984185057,Sigbjørn rell lyd og musikkonsult,,1,0.0,,False
1 vs 2,984260415,Experthjelpen fra Kragerø andreassen,,1,0.0,,False
1 vs 2,984266189,Låvekoret,,1,0.0,,False
1 vs 2,984702205,André kassen,,1,0.0,,False
1 vs 2,984713177,Artist vidar letho translethor & viddi records,,1,0.0,,False
1 vs 2,984720041,Jonny aasgaard,,1,0.0,,False
1 vs 2,985026262,Langangen musikkorps,,1,0.0,,False
1 vs 2,985172471,Gunnar ajer sang & musikkformidling,,1,0.0,,False
1 vs 2,985244464,Stathelle drillklubb,,1,0.0,,False
1 vs 2,985564345,Skaugen musikk,,1,0.0,,False
1 vs 2,985639078,Quartet on the corner wiggo dahl,,1,0.0,,False
1 vs 2,985906785,Arild bakke musikk,,1,0.0,,False
1 vs 2,985914176,Jan erik fillan,,1,0.0,,False
1 vs 2,986079807,Kvisviks kombinasjon,,1,0.0,,False
1 vs 2,986214895,Vidar rugset,,1,0.0,,False
1 vs 2,986639187,Røine musikk,,1,0.0,,False
1 vs 2,986645675,Musikk musikk trond ytterbø,,1,0.0,,False
1 vs 2,986797491,Kent hermansen,,1,0.0,,False
1 vs 2,987805072,Nina gromstad,,1,0.0,,False
1 vs 2,987975091,Geir strømstad,,1,0.0,,False
1 vs 2,988120073,Jens sverre nystein inngår i dødsbo,,1,0.0,,False
1 vs 2,988124532,Kjell bitustøyl,,1,0.0,,False
1 vs 2,988144886,Marianne tovsrud knutsen,,1,0.0,,False
1 vs 2,988325058,Skiens mannssangforening,,1,0.0,,False
1 vs 2,988477907,Tor-olav seltveit,,1,0.0,,False
1 vs 2,988774367,Koriander,,1,0.0,,False
1 vs 2,989360841,Knut arild refsdal,,1,0.0,,False
1 vs 2,989424831,Coys johansen,,1,0.0,,False
1 vs 2,989512110,Andre roligheten,,1,0.0,,False
1 vs 2,989853163,Øyvind mustaparta,,1,0.0,,False
1 vs 2,989966030,Akupunkturklinikk angelika faber karsrud,,1,0.0,,False
1 vs 2,989996975,Nils einar vinjor,,1,0.0,,False
1 vs 2,990011206,Fosstveit bass & bonde,,1,0.0,,False
1 vs 2,990109397,Jgs holding AS,,1,0.0,,False
1 vs 2,990123462,Vidar ytre-arne,,1,0.0,,False
1 vs 2,990353956,Vinje handverkslag,,1,0.0,,False
1 vs 2,990685223,Erik damberg,,1,0.0,,False
1 vs 2,990754780,Sondre stordalen,,1,0.0,,False
1 vs 2,991195297,Hilde ellingsen grant,,1,0.0,,False
1 vs 2,991229876,Thomas johansson,,1,0.0,,False
1 vs 2,991360751,Rønnaug flatin,,1,0.0,,False
1 vs 2,991907920,Paal jensen,,1,0.0,,False
1 vs 2,992097418,Jon øystein rosland,,1,0.0,,False
1 vs 2,992156104,Kjetil flatland musikk,,1,0.0,,False
1 vs 2,992697113,Ingrid nåvik grønlund,,1,0.0,,False
1 vs 2,992937289,B9s soundscaping and survival braaten benny,,1,0.0,,False
1 vs 2,993249017,Knut armand torp,,1,0.0,,False
1 vs 2,993510777,Ågapet mannskor,,1,0.0,,False
1 vs 2,993557080,Good time AS,,1,0.0,,False
1 vs 2,993840831,Skotfoss hornmusikk,,1,0.0,,False
1 vs 2,994319582,Anders hefre,,1,0.0,,False
1 vs 2,994467557,Villas musikk,,1,0.0,,False
1 vs 2,994486497,Jan birger akerhaugen,,1,0.0,,False
1 vs 2,994852329,"Andreas hoff - sanger, artist",,1,0.0,,False
1 vs 2,995247151,Oddbjørn holla in person,,1,0.0,,False
1 vs 2,995330636,Jørn rønningen,,1,0.0,,False
1 vs 2,995905736,Vebjørn guttormsgaard møllberg,,1,0.0,,False
1 vs 2,996026558,John trygve bakke,,1,0.0,,False
1 vs 2,996222209,Merrycowcompany maria mauland,,1,0.0,,False
1 vs 2,996239594,Notodden orkesterforening,,1,0.0,,False
1 vs 2,996315681,Einar l. solberg,,1,0.0,,False
1 vs 2,996413039,Øystein jenssen,,1,0.0,,False
1 vs 2,996436799,Kragerø sangforening,,1,0.0,,False
1 vs 2,997152557,Johanne flottorp,,1,0.0,,False
1 vs 2,997581741,Ingvild homme musikk,,1,0.0,,False
1 vs 2,998534437,Haugen lyd&musikkdesign,,1,0.0,,False
1 vs 2,999263844,Gråtone stian gjertsen balducci,,1,0.0,,False
1 vs 2,999310516,Lars berntsen musikk,,1,0.0,,False
1 vs 2,999334040,Lars-ingar meyer fjeld,,1,0.0,,False
1 vs 2,999507891,Maria halland,,1,0.0,,False
1 vs 2,999654819,The roadkill da,,1,0.0,,False
1 vs 2,819670862,Hegna creative,,1,0.0,,False
1 vs 2,821793092,Hindi gouédard production,,1,0.0,,False
1 vs 2,830951822,Peder herlofsen,,1,0.0,,False
1 vs 2,832809632,Stå opp moen,,1,0.0,,False
1 vs 2,833852752,Martin markovic,,1,0.0,,False
1 vs 2,834226812,Patrick karlsen,,1,0.0,,False
1 vs 2,835056112,Hogstad underholdning,,1,0.0,,False
1 vs 2,897700212,Hadle lavold reisæter,,1,0.0,,False
1 vs 2,913989058,Kom og dans med maikel angel bueno,,1,0.0,,False
1 vs 2,914989647,Marispelet ved rjukanfossen AS,,1,0.0,,False
1 vs 2,917398623,Jennie victoria bergsli,,1,0.0,,False
1 vs 2,917423105,Sagliocco ensemble AS,,1,0.0,,False
1 vs 2,917525692,Bergan post 78 lucy marie bergan odberg,,1,0.0,,False
1 vs 2,917603197,Bestvold production,,1,0.0,,False
1 vs 2,918884254,Emiil AS,,1,0.0,,False
1 vs 2,921550278,Skienrevyen,,1,0.0,,False
1 vs 2,922691673,Vest-telemarkingen,,1,0.0,,False
1 vs 2,922989842,Treungen event AS,,1,0.0,,False
1 vs 2,923168842,Knut boksasp berge,,1,0.0,,False
1 vs 2,923461477,Seniordans Bamble,,1,0.0,,False
1 vs 2,923533664,Gordon miles kulturgarden,,1,0.0,,False
1 vs 2,924280735,Vestfjorddalen swingklubb,,1,0.0,,False
1 vs 2,924428023,Hanto fyrverkeri AS,,1,0.0,,False
1 vs 2,924757795,Eva rosemarijn burgehoudt scenekunst,,1,0.0,,False
1 vs 2,925057398,Bamble russerevy 2021,,1,0.0,,False
1 vs 2,926176609,Guro kaasa,,1,0.0,,False
1 vs 2,927341468,Djuve limi musikk og magi,,1,0.0,,False
1 vs 2,927538172,Åsta kristin janøy,,1,0.0,,False
1 vs 2,927931273,Drømmedrama barne- og ungdomsteater,,1,0.0,,False
1 vs 2,928027481,Slåtta scene produksjoner eike,,1,0.0,,False
1 vs 2,928205363,Notoddenmusikal,,1,0.0,,False
1 vs 2,928472876,"Fønix teater, kunst og håndverk lia",,1,0.0,,False
1 vs 2,931407007,Serine augusta bryne,,1,0.0,,False
1 vs 2,931774794,Kastmo stunts,,1,0.0,,False
1 vs 2,932531356,Sebastian sundbø - underholdnings jobber,,1,0.0,,False
1 vs 2,932967057,Mathias emanuel aas,,1,0.0,,False
1 vs 2,933324737,Aniksdal produksjoner,,1,0.0,,False
1 vs 2,933734161,Mathias hansen,,1,0.0,,False
1 vs 2,934533747,Evjuspelet Midt-Telemark,,1,0.0,,False
1 vs 2,934780515,Sepehri art,,1,0.0,,False
1 vs 2,934961471,Emilie grindal karlsen acting,,1,0.0,,False
1 vs 2,934977017,Scheen theaterselskab,,1,0.0,,False
1 vs 2,934990641,Villa lunde scene,,1,0.0,,False
1 vs 2,935281210,Teater avvik AS,,1,0.0,,False
1 vs 2,935691605,Virre show,,1,0.0,,False
1 vs 2,976540638,Ola fiskvik otnes,,1,0.0,,False
1 vs 2,980180905,Teater fabel inger merethe johnsen,,1,0.0,,False
1 vs 2,980286886,Reidar kolbrek,,1,0.0,,False
1 vs 2,981002555,Alvefoss productions,,1,0.0,,False
1 vs 2,984927746,Just ask,,1,0.0,,False
1 vs 2,985206007,Hæge manheim,,1,0.0,,False
1 vs 2,987650567,Larsen produksjoner,,1,0.0,,False
1 vs 2,987672870,Per schaanning,,1,0.0,,False
1 vs 2,988542490,Vik teaterproduksjon,,1,0.0,,False
1 vs 2,989677209,Sondre ulvær,,1,0.0,,False
1 vs 2,990058520,Sanden kulturupplivingar,,1,0.0,,False
1 vs 2,990951667,Anders høgli,,1,0.0,,False
1 vs 2,992545313,Trym sigurdsen,,1,0.0,,False
1 vs 2,992643943,Silje elde - my time to act,,1,0.0,,False
1 vs 2,992668474,Thomas behrendsen lien underholdning,,1,0.0,,False
1 vs 2,992858885,Hanne amalie smedstad,,1,0.0,,False
1 vs 2,994544020,Ida ursin-holm,,1,0.0,,False
1 vs 2,994610945,Tor olav aase kåsa,,1,0.0,,False
1 vs 2,995611392,Heiki eero riipinen,,1,0.0,,False
1 vs 2,995680262,Tele visjon tor erik gunstrøm,,1,0.0,,False
1 vs 2,996094030,Breviksrevyen,,1,0.0,,False
1 vs 2,996198456,Erik mogeno erik andre mogen stenersen,,1,0.0,,False
1 vs 2,997497090,Lena & jannicke da,,1,0.0,,False
1 vs 2,998722160,Steinar sande productions,,1,0.0,,False
1 vs 2,830806792,Wengaard voice,,1,0.0,,False
1 vs 2,835385272,Tangen consulting,,1,0.0,,False
1 vs 2,884323312,Jakobsen virki,,1,0.0,,False
1 vs 2,884446562,Vivilja AS,,1,0.0,,False
1 vs 2,912722171,Tone og leif harald da,,1,0.0,,False
1 vs 2,912815943,Ohldieck hildremyr språk og litteratur,,1,0.0,,False
1 vs 2,914392500,"Skotten show, webster",,1,0.0,,False
1 vs 2,918933115,Hustveitlåven AS,,1,0.0,,False
1 vs 2,923483691,Ali mohammed,,1,0.0,,False
1 vs 2,925038849,Aspire core aasgaard,,1,0.0,,False
1 vs 2,929147391,Motivasjonshuset frivillig,,1,0.0,,False
1 vs 2,929822986,Rishovds kunstkonsulent tjenester,,1,0.0,,False
1 vs 2,930568031,Ida ek-rambo,,1,0.0,,False
1 vs 2,930853321,Seip media,,1,0.0,,False
1 vs 2,930891487,Made by bala-tangen,,1,0.0,,False
1 vs 2,931383043,Gunn marit christenson enk,,1,0.0,,False
1 vs 2,931813234,J. kjelstrup business,,1,0.0,,False
1 vs 2,932276445,Tveiti-holtan livsglede,,1,0.0,,False
1 vs 2,932316404,Heroli v/anette nilsen,,1,0.0,,False
