Kommune,Utdanningsnivå,Kjønn,Variabel,År,Verdi
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2011,nan
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2012,nan
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2013,nan
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2014,nan
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2015,nan
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2016,nan
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2017,nan
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2018,nan
Nissedal (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2019,nan
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2004,557.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2005,541.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2006,536.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2007,548.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2008,551.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2009,553.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2010,553.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2011,568.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2012,569.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2013,560.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2014,559.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2015,566.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2016,527.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2017,528.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2018,513.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2019,496.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2004,49.2
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2005,48.3
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2006,48.2
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2007,49.1
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2008,48.6
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2009,48.3
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2010,48.4
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2011,49.0
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2012,48.9
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2013,48.2
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2014,47.3
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2015,47.9
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2016,44.4
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2017,43.8
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2018,43.1
Nissedal (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2019,42.8
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2004,264.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2005,257.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2006,255.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2007,257.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2008,256.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2009,253.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2010,249.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2011,251.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2012,252.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2013,247.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2014,245.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2015,248.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2016,240.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2017,238.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2018,228.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2019,219.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2004,45.8
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2005,45.2
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2006,45.8
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2007,46.4
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2008,45.4
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2009,45.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2010,44.5
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2011,45.1
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2012,44.8
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2013,43.6
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2014,42.0
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2015,43.1
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2016,41.3
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2017,40.2
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2018,39.4
Nissedal (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2019,38.6
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2004,293.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2005,284.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2006,281.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2007,291.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2008,295.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2009,300.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2010,304.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2011,317.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2012,317.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2013,313.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2014,314.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2015,318.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2016,287.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2017,290.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2018,285.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2019,277.0
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2004,52.8
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2005,51.4
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2006,50.7
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2007,51.9
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2008,51.8
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2009,51.5
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2010,52.1
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2011,52.7
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2012,52.7
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2013,52.7
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2014,52.4
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2015,52.6
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2016,47.3
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2017,47.2
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2018,46.5
Nissedal (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2019,46.8
Nissedal (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over,2020,33.0
Nissedal (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over,2021,36.0
Nissedal (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over,2022,39.0
Nissedal (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over,2023,44.0
Nissedal (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over (prosent),2020,2.8
Nissedal (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over (prosent),2021,3.1
Nissedal (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over (prosent),2022,3.3
Nissedal (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over (prosent),2023,3.6
Nissedal (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over,2020,8.0
Nissedal (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over,2021,8.0
Nissedal (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over,2022,10.0
Nissedal (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over,2023,11.0
Nissedal (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over (prosent),2020,1.4
Nissedal (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over (prosent),2021,1.4
Nissedal (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over (prosent),2022,1.8
Nissedal (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over (prosent),2023,1.9
Nissedal (2020-2023),Fagskolenivå,Menn,Personer 16 år og over,2020,25.0
Nissedal (2020-2023),Fagskolenivå,Menn,Personer 16 år og over,2021,28.0
Nissedal (2020-2023),Fagskolenivå,Menn,Personer 16 år og over,2022,29.0
Nissedal (2020-2023),Fagskolenivå,Menn,Personer 16 år og over,2023,33.0
Nissedal (2020-2023),Fagskolenivå,Menn,Personer 16 år og over (prosent),2020,4.2
Nissedal (2020-2023),Fagskolenivå,Menn,Personer 16 år og over (prosent),2021,4.7
Nissedal (2020-2023),Fagskolenivå,Menn,Personer 16 år og over (prosent),2022,4.8
Nissedal (2020-2023),Fagskolenivå,Menn,Personer 16 år og over (prosent),2023,5.3
Nissedal (2020-2023),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2020,320.0
Nissedal (2020-2023),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2021,324.0
Nissedal (2020-2023),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2022,305.0
Nissedal (2020-2023),Grunnskolenivå,Begge kjønn,Personer 16 år og over,2023,319.0
Nissedal (2020-2023),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2020,27.6
Nissedal (2020-2023),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2021,28.0
Nissedal (2020-2023),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2022,26.0
Nissedal (2020-2023),Grunnskolenivå,Begge kjønn,Personer 16 år og over (prosent),2023,26.2
Nissedal (2020-2023),Grunnskolenivå,Kvinner,Personer 16 år og over,2020,149.0
Nissedal (2020-2023),Grunnskolenivå,Kvinner,Personer 16 år og over,2021,149.0
Nissedal (2020-2023),Grunnskolenivå,Kvinner,Personer 16 år og over,2022,138.0
Nissedal (2020-2023),Grunnskolenivå,Kvinner,Personer 16 år og over,2023,145.0
Nissedal (2020-2023),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2020,26.4
Nissedal (2020-2023),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2021,26.4
Nissedal (2020-2023),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2022,24.4
Nissedal (2020-2023),Grunnskolenivå,Kvinner,Personer 16 år og over (prosent),2023,24.6
Nissedal (2020-2023),Grunnskolenivå,Menn,Personer 16 år og over,2020,171.0
Nissedal (2020-2023),Grunnskolenivå,Menn,Personer 16 år og over,2021,175.0
Nissedal (2020-2023),Grunnskolenivå,Menn,Personer 16 år og over,2022,167.0
Nissedal (2020-2023),Grunnskolenivå,Menn,Personer 16 år og over,2023,174.0
Nissedal (2020-2023),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2020,28.8
Nissedal (2020-2023),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2021,29.6
Nissedal (2020-2023),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2022,27.5
Nissedal (2020-2023),Grunnskolenivå,Menn,Personer 16 år og over (prosent),2023,27.8
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2020,249.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2021,254.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2022,261.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over,2023,268.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2020,21.5
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2021,22.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2022,22.3
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Begge kjønn,Personer 16 år og over (prosent),2023,22.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2020,167.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2021,175.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2022,177.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over,2023,178.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2020,29.6
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2021,31.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2022,31.3
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Kvinner,Personer 16 år og over (prosent),2023,30.2
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2020,82.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2021,79.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2022,84.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2023,90.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2020,13.8
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2021,13.4
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2022,13.8
Nissedal (2020-2023),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2023,14.4
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2020,47.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2021,46.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2022,52.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2023,63.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2020,4.1
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2021,4.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2022,4.4
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2023,5.2
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2020,16.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2021,16.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2022,17.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2023,28.0
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2020,2.8
Nissedal (2020-2023),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2021,2.8
