Nace_1_nr,Nace_1_navn,Nace_2_nr,Nace_2_navn,Nace_3_nr,Nace_3_navn,Nace_4_nr,Nace_4_navn,Nace_5_nr,Nace_5_navn
J,Informasjon og kommunikasjon,58,Forlagsvirksomhet,58.1,"Utgivelse av bøker, aviser og annen utgivelsesvirksomhet, unntatt utgivelse av programvare",58.13,Utgivelse av blader og tidsskrifter,58.130,Utgivelse av aviser
J,Informasjon og kommunikasjon,58,Forlagsvirksomhet,58.1,"Utgivelse av bøker, aviser og annen utgivelsesvirksomhet, unntatt utgivelse av programvare",58.14,Utgivelse av blader og tidsskrifter,58.140,Utgivelse av blader og tidsskrifter
J,Informasjon og kommunikasjon,58,Forlagsvirksomhet,58.1,"Utgivelse av bøker, aviser og annen utgivelsesvirksomhet, unntatt utgivelse av programvare",58.19,"Utgivelsesvirksomhet ellers, unntatt utgivelse av programvare",58.190,Forlagsvirksomhet ellers
J,Informasjon og kommunikasjon,58,Forlagsvirksomhet,58.2,Utgivelse av programvare,58.21,Utgivelse av programvare for dataspill,58.210,Utgivelse av programvare for dataspill
J,Informasjon og kommunikasjon,58,Forlagsvirksomhet,58.2,Utgivelse av programvare,58.29,Utgivelse av annen programvare,58.290,Utgivelse av annen programvare
J,Informasjon og kommunikasjon,59,"Film-, video- og fjernsynsprogramproduksjon, utgivelse av musikk- og lydopptak",59.1,"Virksomhet innen film, video og fjernsynsprogrammer",59.11,"Produksjon av film, video og fjernsynsprogrammer",59.110,"Produksjon av film, video og fjernsynsprogrammer"
J,Informasjon og kommunikasjon,59,"Film-, video- og fjernsynsprogramproduksjon, utgivelse av musikk- og lydopptak",59.1,"Virksomhet innen film, video og fjernsynsprogrammer",59.12,"Etterarbeid knyttet til produksjon av film, video og fjernsynsprogrammer",59.120,"Etterarbeid knyttet til produksjon av film, video og fjernsynsprogrammer"
J,Informasjon og kommunikasjon,59,"Film-, video- og fjernsynsprogramproduksjon, utgivelse av musikk- og lydopptak",59.1,"Virksomhet innen film, video og fjernsynsprogrammer",59.13,"Distribusjon av film, video og fjernsynsprogrammer",59.130,"Distribusjon av film, video og fjernsynsprogrammer"
J,Informasjon og kommunikasjon,59,"Film-, video- og fjernsynsprogramproduksjon, utgivelse av musikk- og lydopptak",59.1,"Virksomhet innen film, video og fjernsynsprogrammer",59.14,Filmframvisning,59.140,Filmframvisning
J,Informasjon og kommunikasjon,59,"Film-, video- og fjernsynsprogramproduksjon, utgivelse av musikk- og lydopptak",59.2,Produksjon og utgivelse av musikk- og lydopptak,59.20,Produksjon og utgivelse av musikk- og lydopptak,59.200,Produksjon og utgivelse av musikk- og lydopptak
J,Informasjon og kommunikasjon,60,Radio- og fjernsynskringkasting,60.1,Radiokringkasting,60.10,Radiokringkasting og distribuering av musikk og andre lydmedier,60.100,Radiokringkasting og distribuering av musikk og andre lydmedier
J,Informasjon og kommunikasjon,60,Radio- og fjernsynskringkasting,60.2,"Fjernsynsprogramvirksomhet, kringkasting og distribuering av audiovisuelle medier",60.20,Fjernsynskringkasting,60.200,"Fjernsynsprogramvirksomhet, kringkasting og distribuering av audiovisuelle medier"
J,Informasjon og kommunikasjon,60,Radio- og fjernsynskringkasting,60.3,Nyhetsbyråvirksomhet og annen virksomhet for distribuering av innhold,60.31,Nyhetsbyråvirksomhet,60.310,Nyhetsbyråvirksomhet
J,Informasjon og kommunikasjon,60,Radio- og fjernsynskringkasting,60.3,Nyhetsbyråvirksomhet og annen virksomhet for distribuering av innhold,60.39,Annen virksomhet for distribuering av innhold,60.390,Annen virksomhet for distribuering av innhold
J,Informasjon og kommunikasjon,61,Telekommunikasjon,61.1,Kabelbasert telekommunikasjon,61.10,Kabelbasert telekommunikasjon,61.100,Kabelbasert telekommunikasjon
J,Informasjon og kommunikasjon,61,Telekommunikasjon,61.2,Trådløs telekommunikasjon,61.20,Trådløs telekommunikasjon,61.200,Trådløs telekommunikasjon
J,Informasjon og kommunikasjon,61,Telekommunikasjon,61.3,Satellittbasert telekommunikasjon,61.30,Satellittbasert telekommunikasjon,61.300,Satellittbasert telekommunikasjon
J,Informasjon og kommunikasjon,61,Telekommunikasjon,61.9,Telekommunikasjon ellers,61.90,Telekommunikasjon ellers,61.900,Telekommunikasjon ellers
J,Informasjon og kommunikasjon,62,Tjenester tilknyttet informasjonsteknologi,62.0,Tjenester tilknyttet informasjonsteknologi,62.01,Programmeringstjenester,62.010,Programmeringstjenester
J,Informasjon og kommunikasjon,62,Tjenester tilknyttet informasjonsteknologi,62.0,Tjenester tilknyttet informasjonsteknologi,62.02,Konsulentvirksomhet tilknyttet informasjonsteknologi,62.020,Konsulentvirksomhet tilknyttet informasjonsteknologi
J,Informasjon og kommunikasjon,62,Tjenester tilknyttet informasjonsteknologi,62.0,Tjenester tilknyttet informasjonsteknologi,62.03,Forvaltning og drift av IT-systemer,62.030,Forvaltning og drift av IT-systemer
J,Informasjon og kommunikasjon,62,Tjenester tilknyttet informasjonsteknologi,62.0,Tjenester tilknyttet informasjonsteknologi,62.09,Andre tjenester tilknyttet informasjonsteknologi,62.090,Andre tjenester tilknyttet informasjonsteknologi
J,Informasjon og kommunikasjon,62,Tjenester tilknyttet informasjonsteknologi,62.1,Dataprogrammeringstjenester,62.10,Dataprogrammeringstjenester,62.100,Dataprogrammeringstjenester
J,Informasjon og kommunikasjon,62,Tjenester tilknyttet informasjonsteknologi,62.2,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av IT-systemer,62.20,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av IT-systemer,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av IT-systemer
J,Informasjon og kommunikasjon,62,Tjenester tilknyttet informasjonsteknologi,62.9,Andre tjenester tilknyttet informasjonsteknologi,62.90,Andre tjenester tilknyttet informasjonsteknologi,62.900,Andre tjenester tilknyttet informasjonsteknologi
J,Informasjon og kommunikasjon,63,Informasjonstjenester,63.1,"Databehandling, datalagring og tilknyttede tjenester, drift av web-portaler",63.10,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester"
J,Informasjon og kommunikasjon,63,Informasjonstjenester,63.1,"Databehandling, datalagring og tilknyttede tjenester, drift av web-portaler",63.11,"Databehandling, datalagring og tilknyttede tjenester",63.110,"Databehandling, datalagring og tilknyttede tjenester"
J,Informasjon og kommunikasjon,63,Informasjonstjenester,63.1,"Databehandling, datalagring og tilknyttede tjenester, drift av web-portaler",63.12,Drift av web-portaler,63.120,Drift av web-portaler
J,Informasjon og kommunikasjon,63,Informasjonstjenester,63.9,Andre informasjonstjenester,63.91,Drift av søkemotorer,63.910,Nyhetsbyråer
J,Informasjon og kommunikasjon,63,Informasjonstjenester,63.9,Andre informasjonstjenester,63.92,Andre informasjonstjenester,63.920,Andre informasjonstjenester
J,Informasjon og kommunikasjon,63,Informasjonstjenester,63.9,Andre informasjonstjenester,63.99,Andre informasjonstjenester ikke nevnt annet sted,63.990,Andre informasjonstjenester ikke nevnt annet sted
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.1,Bankvirksomhet,64.11,Sentralbank,64.110,Sentralbank
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.1,Bankvirksomhet,64.19,Bankvirksomhet ellers,64.190,Bankvirksomhet ellers
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.2,Finansielle holdingselskaper,64.20,Holdingselskaper,64.201,Finansielle holdingselskaper
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.2,Finansielle holdingselskaper,64.20,Holdingselskaper,64.202,Spesielle holdingselskaper
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.2,Finansielle holdingselskaper,64.21,Holdingforetak i finanskonsern,64.210,Holdingforetak i finanskonsern
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.2,Finansielle holdingselskaper,64.22,Spesielle holdingselskaper,64.220,Spesielle holdingselskaper
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.30,"Verdipapirfond, investeringsselskaper o.l.",64.301,Verdipapirfond
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.30,"Verdipapirfond, investeringsselskaper o.l.",64.302,Alternative investeringsfond (AIF) som ikke er verdipapirfond
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.30,"Verdipapirfond, investeringsselskaper o.l.",64.305,Finansstiftelser
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.30,"Verdipapirfond, investeringsselskaper o.l.",64.306,Egeninvesteringsselskaper i finansielle konsern og for offentlig forvaltning
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.30,"Verdipapirfond, investeringsselskaper o.l.",64.308,Familieeide egeninvesteringsselskaper
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.31,Kollektive investeringsfond,64.311,Verdipapirfond
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.31,Kollektive investeringsfond,64.312,Alternative investeringsfond (AIF) som ikke er verdipapirfond
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.32,Finansstiftelser og egeninvesteringsselskaper,64.321,Finansstiftelser
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.32,Finansstiftelser og egeninvesteringsselskaper,64.322,Egeninvesteringsselskaper i finansielle konsern og for offentlig forvaltning
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.3,"Verdipapirfond, investeringsselskaper o.l.",64.32,Finansstiftelser og egeninvesteringsselskaper,64.323,Andre egeninvesteringsselskaper
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.9,Annen finansieringsvirksomhet,64.91,Finansiell leasing,64.910,Finansiell leasing
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.9,Annen finansieringsvirksomhet,64.92,Annen kredittgivning,64.920,Annen kredittgivning
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",64,Finansieringsvirksomhet,64.9,Annen finansieringsvirksomhet,64.99,Annen finansieringsvirksomhet ikke nevnt annet sted,64.990,Annen finansieringsvirksomhet ikke nevnt annet sted
L,Omsetning og drift av fast eiendom,65,"Forsikringsvirksomhet, unntatt trygdeordninger underlagt offentlig forvaltning",65.1,Forsikring,65.11,Livsforsikring,65.110,Livsforsikring
L,Omsetning og drift av fast eiendom,65,"Forsikringsvirksomhet, unntatt trygdeordninger underlagt offentlig forvaltning",65.1,Forsikring,65.12,Skadeforsikring,65.120,Skadeforsikring
L,Omsetning og drift av fast eiendom,65,"Forsikringsvirksomhet, unntatt trygdeordninger underlagt offentlig forvaltning",65.2,Gjenforsikring,65.20,Gjenforsikring,65.200,Gjenforsikring
L,Omsetning og drift av fast eiendom,65,"Forsikringsvirksomhet, unntatt trygdeordninger underlagt offentlig forvaltning",65.3,Pensjonskasser,65.30,Pensjonskasser,65.300,Pensjonskasser
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",66,Tjenester tilknyttet finansierings- og forsikringsvirksomhet,66.1,Tjenester tilknyttet finansieringsvirksomhet,66.11,Administrasjon av finansmarkeder,66.110,Administrasjon av finansmarkeder
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",66,Tjenester tilknyttet finansierings- og forsikringsvirksomhet,66.1,Tjenester tilknyttet finansieringsvirksomhet,66.12,Verdipapirmegling,66.120,Verdipapirmegling
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",66,Tjenester tilknyttet finansierings- og forsikringsvirksomhet,66.1,Tjenester tilknyttet finansieringsvirksomhet,66.19,Andre tjenester tilknyttet finansieringsvirksomhet og kollektive investeringsfond,66.190,Andre tjenester tilknyttet finansieringsvirksomhet
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",66,Tjenester tilknyttet finansierings- og forsikringsvirksomhet,66.2,Tjenester tilknyttet forsikringsvirksomhet,66.21,Risiko- og skadevurdering,66.210,Risiko- og skadevurdering
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",66,Tjenester tilknyttet finansierings- og forsikringsvirksomhet,66.2,Tjenester tilknyttet forsikringsvirksomhet,66.22,Forsikringsformidling,66.220,Forsikringsformidling
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",66,Tjenester tilknyttet finansierings- og forsikringsvirksomhet,66.2,Tjenester tilknyttet forsikringsvirksomhet,66.29,Andre tjenester tilknyttet forsikringsvirksomhet og pensjonskasser,66.290,Andre tjenester tilknyttet forsikringsvirksomhet og pensjonskasser
K,"Telekommunikasjon, dataprogrammering, konsulentvirksomhet, datainfrastruktur og andre tjenester tilknyttet informasjonsteknologi",66,Tjenester tilknyttet finansierings- og forsikringsvirksomhet,66.3,Fondsforvaltningsvirksomhet,66.30,Fondsforvaltningsvirksomhet,66.300,Fondsforvaltningsvirksomhet
M,Eiendomsvirksomhet,68,Eiendomsvirksomhet,68.1,Eiendomsvirksomhet tilknyttet egen fast eiendom og utvikling av byggeprosjekter,68.10,Kjøp og salg av egen fast eiendom,68.100,Kjøp og salg av egen fast eiendom
M,Eiendomsvirksomhet,68,Eiendomsvirksomhet,68.1,Eiendomsvirksomhet tilknyttet egen fast eiendom og utvikling av byggeprosjekter,68.11,Kjøp og salg av egen fast eiendom,68.110,Kjøp og salg av egen fast eiendom
M,Eiendomsvirksomhet,68,Eiendomsvirksomhet,68.1,Eiendomsvirksomhet tilknyttet egen fast eiendom og utvikling av byggeprosjekter,68.12,Utvikling og salg av byggeprosjekter,68.120,Utvikling og salg av byggeprosjekter
M,Eiendomsvirksomhet,68,Eiendomsvirksomhet,68.2,Utleie av egen eller leid fast eiendom,68.20,Utleie av egen eller leid fast eiendom,68.200,Utleie av egen eller leid fast eiendom
M,Eiendomsvirksomhet,68,Eiendomsvirksomhet,68.2,Utleie av egen eller leid fast eiendom,68.20,Utleie av egen eller leid fast eiendom,68.201,Borettslag
M,Eiendomsvirksomhet,68,Eiendomsvirksomhet,68.2,Utleie av egen eller leid fast eiendom,68.20,Utleie av egen eller leid fast eiendom,68.209,Utleie av egen eller leid fast eiendom ellers
M,Eiendomsvirksomhet,68,Eiendomsvirksomhet,68.3,Omsetning og drift av fast eiendom på oppdrag,68.31,Eiendomsmegling,68.310,Eiendomsmegling og andre formidlingstjenester for eiendom
